task,th,tr,tc,successor
1,637,100000,446,[5]
2,293,100000,100000,"[4, 6, 7, 8]"
3,509,100000,100000,[8]
4,538,100000,377,[9]
5,919,100000,100000,[10]
6,464,100000,100000,[11]
7,614,1228,100000,[12]
8,591,100000,100000,[13]
9,566,1132,396,[14]
10,496,992,347,[14]
11,668,1336,468,[14]
12,476,100000,333,[14]
13,351,100000,246,"[14, 15, 16]"
14,377,100000,100000,"[17, 18]"
15,513,1026,100000,"[17, 18, 19]"
16,231,462,100000,"[17, 18, 19]"
17,521,100000,100000,[20]
18,556,100000,100000,[20]
19,459,918,321,[20]
20,473,946,100000,[]
