task,th,tr,tc,successor
1,521,100000,365,"[3, 4]"
2,366,732,100000,[4]
3,397,100000,100000,"[5, 6]"
4,252,100000,176,"[5, 6]"
5,447,894,100000,"[7, 8]"
6,400,800,280,"[7, 8]"
7,482,100000,337,"[9, 10]"
8,412,824,288,"[9, 10]"
9,456,912,100000,[11]
10,226,100000,158,"[11, 12, 13]"
11,234,468,100000,"[15, 17]"
12,537,1074,100000,[14]
13,490,100000,343,[]
14,211,100000,100000,[17]
15,521,100000,100000,"[16, 18, 20]"
16,523,100000,100000,[19]
17,464,100000,100000,"[19, 20]"
18,510,1020,357,[]
19,440,100000,100000,[]
20,481,100000,100000,[]
