task,th,tr,tc,successor
1,85,170,100000,[5]
2,122,100000,100000,"[6, 7, 8]"
3,82,100000,57,"[7, 8]"
4,159,100000,100000,"[7, 8]"
5,201,100000,141,[9]
6,330,660,100000,[10]
7,145,100000,102,[11]
8,130,260,100000,[13]
9,125,100000,88,[12]
10,93,100000,100000,[13]
11,100,200,100000,[13]
12,220,440,100000,[15]
13,128,100000,100000,"[14, 16, 17]"
14,57,100000,100000,[18]
15,270,540,100000,[19]
16,34,100000,24,"[19, 20]"
17,22,44,100000,"[19, 20]"
18,195,100000,136,[]
19,218,100000,153,[]
20,45,90,31,[]
