task,th,tr,tc,successor
1,21,100000,100000,[3]
2,482,964,100000,"[4, 5]"
3,106,212,100000,[7]
4,187,100000,131,[6]
5,281,100000,197,[6]
6,192,100000,100000,"[8, 9, 10]"
7,94,100000,100000,"[8, 9, 10]"
8,414,100000,290,"[11, 12]"
9,71,100000,50,"[11, 12]"
10,56,112,39,"[14, 15]"
11,516,1032,361,"[14, 15]"
12,122,244,100000,[13]
13,22,100000,15,[17]
14,489,978,100000,[16]
15,40,80,100000,[16]
16,375,100000,100000,"[17, 18]"
17,150,100000,105,[20]
18,160,100000,100000,[19]
19,102,100000,100000,[]
20,66,132,100000,[]
