task,th,tr,tc,successor
1,171,342,100000,[3]
2,499,100000,349,"[4, 5, 6]"
3,312,624,100000,[8]
4,163,100000,100000,"[7, 16, 19]"
5,101,100000,100000,[8]
6,290,580,100000,[11]
7,335,670,100000,[10]
8,88,100000,62,"[9, 11]"
9,142,100000,100000,[12]
10,77,154,100000,[14]
11,349,100000,244,"[13, 14, 15, 16, 17]"
12,241,100000,169,[19]
13,26,100000,100000,[18]
14,353,100000,100000,[20]
15,71,142,50,[20]
16,298,596,209,[20]
17,491,982,344,[20]
18,188,100000,100000,[]
19,360,100000,100000,[]
20,232,100000,162,[]
