task,th,tr,tc,successor
1,152,100000,106,"[5, 7]"
2,155,100000,100000,"[9, 10]"
3,169,338,100000,[6]
4,98,100000,100000,[]
5,97,194,100000,"[8, 10]"
6,198,100000,139,"[9, 10]"
7,63,100000,100000,[10]
8,537,1074,100000,"[12, 19]"
9,150,300,105,"[12, 13]"
10,437,100000,306,[11]
11,36,100000,25,[17]
12,468,100000,100000,"[14, 16]"
13,115,230,80,"[15, 16, 17]"
14,535,100000,374,[18]
15,57,100000,40,[]
16,99,198,100000,[20]
17,279,100000,100000,[19]
18,238,476,100000,[]
19,260,100000,100000,[]
20,83,166,100000,[]
