task,th,tr,tc,successor
1,303,100000,212,"[4, 5, 7]"
2,86,172,100000,[5]
3,122,100000,85,"[5, 6]"
4,212,424,148,[9]
5,226,100000,100000,"[8, 10, 12]"
6,145,100000,100000,[]
7,143,286,100000,"[10, 11, 12]"
8,140,280,100000,[13]
9,107,100000,75,[14]
10,56,100000,100000,[14]
11,236,472,165,[14]
12,264,528,185,[14]
13,127,100000,100000,[15]
14,166,332,100000,"[16, 17]"
15,284,100000,100000,[18]
16,23,100000,100000,[19]
17,24,100000,100000,[20]
18,112,224,100000,[]
19,124,100000,87,[]
20,54,100000,38,[]
