task,th,tr,tc,successor
1,280,560,100000,"[4, 5]"
2,45,100000,100000,"[4, 6]"
3,217,434,152,"[9, 10, 19]"
4,180,100000,100000,[14]
5,155,310,108,"[8, 19]"
6,113,100000,100000,"[7, 8]"
7,164,100000,115,"[9, 11, 12]"
8,90,180,63,"[9, 10, 13]"
9,247,100000,100000,[14]
10,47,100000,100000,[15]
11,58,116,100000,[16]
12,21,100000,100000,[]
13,204,100000,143,"[17, 18, 20]"
14,200,100000,100000,"[17, 18, 20]"
15,116,100000,81,[]
16,148,100000,100000,[19]
17,112,224,78,[]
18,129,258,100000,[]
19,203,406,100000,[]
20,250,100000,175,[]
