task,th,tr,tc,successor
1,106,100000,74,[3]
2,76,100000,100000,"[4, 5]"
3,204,100000,100000,[7]
4,166,100000,100000,[6]
5,84,100000,59,"[8, 9, 10]"
6,205,100000,100000,[13]
7,49,100000,34,"[11, 13, 14]"
8,144,288,101,"[12, 13, 14]"
9,195,100000,100000,"[13, 14]"
10,29,58,100000,[13]
11,197,100000,100000,[15]
12,136,272,100000,[16]
13,250,500,100000,[17]
14,46,100000,100000,[]
15,130,260,91,[18]
16,61,100000,43,[18]
17,404,100000,100000,"[18, 19, 20]"
18,235,470,164,[]
19,44,88,100000,[]
20,121,242,85,[]
