task,th,tr,tc,successor
1,569,1138,100000,[14]
2,485,100000,100000,[]
3,564,1128,100000,[9]
4,411,822,288,"[7, 8]"
5,482,964,337,[]
6,596,100000,100000,[]
7,607,100000,100000,[14]
8,758,100000,100000,[13]
9,556,100000,389,"[10, 11, 12]"
10,485,970,340,[14]
11,439,100000,100000,[14]
12,449,100000,100000,"[15, 16]"
13,498,100000,100000,[]
14,457,100000,100000,"[17, 18, 19, 20]"
15,623,1246,100000,[]
16,521,100000,100000,[]
17,492,984,344,[]
18,595,100000,416,[]
19,350,100000,245,[]
20,437,874,306,[]
