task,th,tr,tc,successor
1,575,100000,402,[3]
2,457,100000,100000,[10]
3,602,100000,421,"[4, 5]"
4,555,100000,388,"[6, 7]"
5,647,100000,453,"[6, 7, 8]"
6,536,100000,100000,"[9, 10]"
7,673,100000,100000,[9]
8,453,100000,100000,[10]
9,776,1552,543,"[11, 12, 13]"
10,577,1154,100000,"[11, 12, 13]"
11,666,1332,100000,"[15, 17]"
12,479,958,335,[14]
13,498,100000,100000,[17]
14,473,946,100000,[17]
15,477,100000,100000,"[16, 19]"
16,339,100000,100000,"[18, 20]"
17,556,100000,100000,"[19, 20]"
18,399,798,279,[]
19,254,508,100000,[]
20,592,1184,414,[]
