task,th,tr,tc,successor
1,478,100000,100000,"[3, 4, 5, 6]"
2,314,100000,220,"[4, 5, 6]"
3,524,100000,100000,[9]
4,641,100000,100000,"[7, 8, 10, 11]"
5,261,100000,183,[11]
6,570,100000,399,[11]
7,535,100000,100000,[12]
8,449,898,100000,[13]
9,305,610,214,[15]
10,627,1254,439,[14]
11,465,100000,326,[15]
12,665,1330,100000,[17]
13,576,1152,403,[16]
14,439,878,100000,[17]
15,235,470,164,"[17, 18, 19]"
16,580,1160,100000,[19]
17,451,100000,100000,[20]
18,550,100000,100000,[]
19,378,100000,100000,[]
20,466,100000,100000,[]
