task,th,tr,tc,successor
1,329,100000,230,[4]
2,179,358,125,"[5, 6, 7]"
3,168,336,100000,"[5, 6, 7]"
4,260,100000,182,[9]
5,189,100000,100000,"[8, 9, 10, 11]"
6,119,238,100000,[18]
7,473,100000,100000,"[9, 10, 11]"
8,260,520,100000,[12]
9,142,100000,99,"[13, 14, 15]"
10,211,100000,100000,"[13, 14, 15]"
11,132,100000,100000,[13]
12,468,100000,100000,[17]
13,118,100000,83,"[16, 18]"
14,224,100000,157,[18]
15,45,90,31,[]
16,201,402,100000,[19]
17,236,100000,100000,[20]
18,28,100000,100000,[]
19,238,476,100000,[]
20,363,726,254,[]
