task,th,tr,tc,successor
1,578,100000,405,[4]
2,452,904,100000,[4]
3,289,100000,202,[4]
4,424,848,100000,"[5, 6, 7, 8]"
5,397,100000,278,"[9, 10]"
6,354,100000,248,[10]
7,655,100000,100000,"[9, 10]"
8,513,1026,100000,"[9, 10, 11]"
9,445,100000,100000,[15]
10,394,100000,276,[12]
11,572,100000,100000,[13]
12,445,100000,312,[13]
13,445,100000,100000,"[14, 15, 16]"
14,514,1028,100000,[17]
15,465,100000,100000,[]
16,652,1304,456,[17]
17,721,1442,505,"[18, 19, 20]"
18,350,700,100000,[]
19,469,938,100000,[]
20,464,100000,100000,[]
