task,th,tr,tc,successor
1,31,100000,100000,"[4, 6, 10]"
2,307,614,100000,"[3, 4, 5, 6]"
3,50,100,100000,"[7, 8, 9, 10]"
4,91,100000,100000,"[7, 9]"
5,442,100000,309,[8]
6,119,238,100000,"[7, 11, 13]"
7,218,100000,100000,[14]
8,537,100000,376,[19]
9,206,100000,100000,"[13, 14, 15]"
10,170,340,100000,"[12, 14]"
11,153,306,107,[12]
12,550,100000,385,[20]
13,243,100000,170,"[16, 17]"
14,289,100000,202,[17]
15,366,100000,100000,[]
16,100,200,70,[18]
17,282,564,100000,"[19, 20]"
18,360,720,100000,[]
19,331,100000,232,[]
20,551,100000,100000,[]
