task,th,tr,tc,successor
1,476,952,333,"[4, 6]"
2,55,100000,100000,"[5, 6]"
3,442,884,309,"[5, 6]"
4,35,100000,100000,[7]
5,267,100000,100000,[8]
6,319,638,223,[8]
7,508,100000,356,[10]
8,64,100000,100000,"[9, 11, 12]"
9,45,100000,31,[13]
10,60,100000,42,[15]
11,114,228,100000,"[14, 16, 17, 20]"
12,114,100000,100000,"[16, 17]"
13,521,100000,365,[18]
14,571,100000,100000,[19]
15,136,100000,95,[20]
16,367,734,100000,[]
17,236,472,100000,[]
18,437,874,100000,[]
19,485,100000,100000,[]
20,338,676,100000,[]
