task,th,tr,tc,successor
1,531,1062,372,[4]
2,59,100000,41,"[3, 5, 11]"
3,459,100000,321,[6]
4,447,894,313,[7]
5,187,100000,131,"[15, 16]"
6,172,344,100000,[10]
7,54,108,100000,"[8, 9, 10, 11]"
8,304,608,100000,[12]
9,444,100000,100000,[13]
10,216,100000,151,"[14, 15]"
11,416,100000,100000,"[14, 19]"
12,399,798,100000,[16]
13,268,100000,188,[16]
14,319,100000,100000,"[18, 20]"
15,160,100000,100000,"[17, 19, 20]"
16,102,100000,100000,[]
17,551,1102,100000,[]
18,502,1004,100000,[]
19,185,100000,100000,[]
20,78,100000,55,[]
