task,th,tr,tc,successor
1,57,100000,100000,[3]
2,109,218,100000,"[4, 5]"
3,309,100000,216,"[5, 6]"
4,56,112,100000,[12]
5,91,182,100000,[7]
6,122,100000,85,[7]
7,155,100000,100000,"[8, 9]"
8,181,362,127,"[10, 12]"
9,123,246,100000,"[11, 12]"
10,116,100000,81,"[13, 14, 15]"
11,242,100000,169,"[13, 14]"
12,119,100000,100000,"[15, 16]"
13,129,100000,90,"[16, 17, 18]"
14,202,404,141,"[16, 17]"
15,260,520,100000,"[17, 18]"
16,53,100000,37,[]
17,192,100000,100000,[19]
18,87,100000,100000,"[19, 20]"
19,196,392,100000,[]
20,22,100000,100000,[]
