250 5 0
31793 30238 31062 30054 31011 
517 986 695 271 377 233 
1032 657 852 168 269 760 
592 583 75 974 366 383 
748 976 13 114 519 879 
1176 728 818 138 823 900 
679 428 138 603 709 610 
792 133 439 225 997 496 
1150 843 345 902 606 883 
617 299 47 202 528 998 
961 684 284 84 784 705 
678 564 267 660 293 260 
753 780 16 284 655 198 
550 484 425 528 496 471 
732 690 37 477 469 24 
645 771 102 346 52 470 
701 559 866 525 63 563 
825 952 465 794 841 332 
821 334 698 343 618 480 
717 931 803 298 5 490 
959 158 714 940 492 688 
928 422 851 854 2 915 
838 643 329 413 370 853 
544 747 238 338 596 418 
841 826 952 541 779 45 
397 979 473 182 39 159 
903 655 682 815 918 296 
535 85 118 327 73 533 
1026 359 660 599 763 955 
820 72 650 71 471 963 
1091 76 319 757 980 995 
483 186 455 716 677 167 
872 826 391 795 663 412 
524 192 289 1 719 281 
1028 848 645 530 41 822 
913 862 228 286 205 919 
670 11 490 313 191 382 
907 836 685 599 410 808 
844 148 608 812 863 164 
533 340 431 136 361 83 
1009 163 571 320 923 791 
1115 371 707 684 941 695 
1070 486 280 972 943 388 
1044 856 241 772 931 612 
1054 957 651 258 820 328 
1087 402 462 977 452 948 
783 791 277 146 518 744 
761 190 792 732 264 369 
725 28 688 872 658 113 
1103 583 642 881 735 971 
658 636 627 574 911 88 
789 789 371 852 120 220 
892 360 499 531 941 144 
1105 901 811 449 690 720 
1022 781 437 510 460 453 
684 202 46 896 45 862 
539 807 497 997 285 9 
1011 254 657 799 494 379 
791 40 724 347 364 628 
365 23 102 133 397 635 
1088 813 834 699 856 949 
1016 733 799 961 371 21 
590 642 300 186 203 688 
181 208 44 32 208 213 
587 363 171 300 239 146 
1056 534 936 971 906 158 
1082 578 475 419 949 630 
575 201 866 48 385 889 
1006 793 180 262 839 685 
769 692 609 790 740 885 
506 526 225 707 760 79 
581 658 183 989 564 420 
877 684 857 997 976 858 
699 169 308 699 701 604 
811 803 733 546 291 128 
812 493 849 133 315 532 
616 806 289 538 87 8 
469 66 97 347 702 169 
946 693 597 324 586 873 
1035 845 975 170 521 814 
888 808 576 389 948 597 
774 282 341 259 69 605 
669 362 123 384 207 215 
545 958 252 189 779 363 
924 343 765 850 883 380 
1061 715 256 609 845 850 
519 271 689 226 433 753 
857 509 67 617 209 474 
832 905 123 917 946 137 
795 612 784 762 221 303 
669 950 163 504 116 205 
1186 686 830 367 824 851 
816 751 607 6 119 768 
664 62 39 512 609 451 
856 935 182 815 323 881 
1094 327 772 997 884 481 
564 88 934 586 352 65 
673 245 772 628 234 442 
607 314 820 155 895 697 
851 344 261 374 905 837 
754 617 644 359 343 12 
1092 894 629 479 886 139 
811 549 533 577 286 443 
621 94 38 191 167 377 
698 598 172 294 588 28 
791 421 400 792 32 533 
764 394 980 13 108 380 
461 820 38 591 254 203 
969 447 723 245 784 397 
574 859 611 20 766 197 
365 421 231 90 75 808 
613 793 725 324 175 302 
542 587 635 219 178 797 
587 10 177 681 268 617 
566 449 652 141 898 228 
476 816 103 933 245 248 
950 701 576 403 204 604 
1024 232 514 913 404 697 
653 680 579 472 239 812 
664 578 372 459 880 414 
668 649 805 341 707 627 
757 661 110 302 114 467 
725 308 632 695 556 187 
885 667 780 470 273 160 
1004 973 124 592 809 942 
640 597 89 834 648 619 
1008 944 533 964 418 325 
971 118 821 137 746 675 
706 943 407 327 218 593 
835 83 895 260 719 324 
1229 998 826 691 760 550 
794 66 989 557 684 570 
836 835 217 286 64 787 
790 652 898 354 416 954 
1025 903 979 421 690 49 
324 234 30 183 728 11 
1214 769 803 858 823 989 
490 311 103 345 269 211 
737 339 717 678 810 544 
521 373 53 873 11 235 
602 128 680 636 256 857 
723 934 396 373 355 704 
979 399 617 5 975 655 
936 434 265 353 954 513 
742 260 216 868 766 243 
645 717 32 970 100 847 
925 384 500 382 816 47 
707 537 419 283 865 395 
512 81 165 973 43 848 
825 197 792 926 102 566 
963 48 580 945 191 619 
665 201 721 575 922 332 
1127 773 607 365 911 656 
622 391 85 724 950 328 
604 48 123 960 509 820 
964 749 970 458 583 872 
1267 870 928 969 893 822 
836 641 551 497 522 199 
781 527 433 738 393 173 
587 342 761 709 673 380 
891 545 638 322 454 130 
946 426 431 460 184 989 
665 126 459 379 865 502 
1008 943 699 776 869 160 
681 926 796 161 682 490 
977 941 215 559 929 250 
830 908 61 864 580 553 
