250 5 0
92989 90399 96305 92416 90239 
542 825 25 471 619 61 
1208 628 773 912 528 897 
989 788 709 648 500 160 
1132 788 695 775 377 849 
857 970 322 402 799 611 
764 63 480 617 377 376 
688 92 525 667 242 384 
609 414 380 653 754 374 
751 1000 521 127 311 199 
958 98 923 815 979 640 
700 397 375 295 733 838 
816 767 210 909 737 728 
520 547 394 428 289 498 
663 281 42 73 416 488 
797 579 232 11 533 723 
699 626 176 926 172 147 
744 695 102 791 647 525 
468 313 198 610 719 405 
400 617 794 228 56 180 
681 414 271 906 145 431 
551 739 26 740 9 215 
1077 734 196 833 702 669 
748 941 464 843 276 900 
724 626 967 57 166 349 
890 399 393 421 578 696 
708 229 945 570 141 966 
739 133 560 429 812 803 
1000 263 331 129 975 921 
862 23 234 868 908 580 
860 328 261 746 784 13 
885 296 891 773 180 268 
626 882 96 136 616 189 
788 537 817 881 76 736 
614 365 42 965 99 504 
720 84 478 962 197 585 
1123 511 944 829 784 747 
647 984 630 436 582 358 
1073 541 307 999 891 547 
494 619 487 496 455 256 
400 76 529 849 74 8 
891 191 71 842 647 737 
1020 829 701 996 1000 987 
508 365 822 168 553 570 
389 18 444 369 842 114 
582 92 278 656 460 336 
659 542 215 313 124 795 
515 500 320 966 402 344 
510 837 566 728 157 143 
940 482 595 728 430 994 
794 925 473 319 738 298 
950 841 661 662 797 228 
414 158 992 598 157 3 
817 245 536 358 522 909 
1018 754 718 179 727 561 
666 962 332 166 526 936 
885 684 71 940 606 783 
678 99 391 281 57 966 
746 593 16 622 130 429 
742 536 388 641 592 793 
684 319 139 355 572 137 
624 191 860 66 596 200 
657 170 111 253 90 441 
788 794 777 465 241 753 
505 881 216 503 104 481 
649 493 297 318 334 309 
820 289 986 584 188 417 
695 883 928 154 740 407 
786 330 446 246 374 61 
723 580 381 372 119 830 
628 189 641 939 753 342 
762 180 732 591 861 135 
500 250 825 32 225 585 
754 903 692 13 132 106 
916 161 840 798 993 340 
447 417 4 981 402 105 
1104 845 784 430 897 208 
1041 962 453 438 704 1000 
1142 884 180 660 594 965 
684 68 114 560 734 850 
410 229 85 619 362 488 
533 508 37 319 416 156 
760 344 771 606 151 764 
347 605 148 177 133 389 
732 267 297 363 236 113 
626 481 247 97 9 843 
527 269 422 950 105 41 
1056 612 1000 765 583 208 
545 35 77 525 561 476 
978 421 784 593 642 104 
720 179 621 531 238 920 
561 716 617 69 676 94 
964 946 817 762 658 435 
655 312 660 623 657 314 
448 681 205 295 315 551 
629 415 453 407 819 367 
930 57 757 803 952 172 
433 107 170 134 591 835 
782 241 852 145 923 347 
625 321 914 599 435 697 
1076 911 329 860 364 509 
1054 767 560 800 763 345 
686 928 289 731 949 2 
765 14 484 461 550 333 
1034 295 916 722 158 807 
537 568 95 73 183 722 
602 974 276 388 366 958 
757 738 504 829 448 138 
830 174 958 941 6 499 
654 699 500 576 340 922 
717 330 105 339 460 758 
629 93 317 81 771 699 
1158 867 958 646 763 165 
712 958 652 956 510 220 
895 763 60 704 686 484 
267 251 143 167 672 95 
910 509 555 944 414 202 
443 32 772 5 335 66 
621 54 643 178 156 126 
1037 612 459 977 413 891 
595 486 524 894 70 658 
777 644 492 518 533 292 
945 530 566 936 482 277 
794 144 945 440 386 842 
1016 792 414 727 770 477 
677 656 697 107 467 162 
883 965 159 448 811 728 
964 368 309 96 881 887 
831 3 840 884 145 624 
886 869 20 295 384 746 
480 996 866 41 23 406 
655 645 284 866 192 177 
485 356 431 557 137 717 
553 7 183 922 585 985 
600 157 651 74 669 86 
906 858 39 733 369 660 
827 933 923 719 73 203 
379 618 337 140 175 1 
516 317 457 182 583 798 
469 696 361 1 468 246 
794 375 943 879 671 291 
266 73 198 173 337 454 
1062 761 518 510 792 717 
747 413 473 929 744 913 
792 407 505 762 121 677 
673 86 383 488 576 1 
974 773 820 932 822 769 
