100 5 0
24476 25623 26748 21385 23536 
712 684 304 87 384 26 
839 924 938 662 46 945 
811 669 579 407 97 50 
531 293 992 55 168 991 
621 348 228 482 768 556 
641 197 309 714 404 130 
655 409 747 931 386 360 
909 685 765 316 573 907 
811 720 840 81 815 243 
606 330 560 93 987 570 
886 582 548 737 697 711 
804 701 941 220 360 202 
555 579 415 533 46 2 
844 249 91 925 396 245 
792 396 812 814 105 477 
537 565 284 74 549 783 
456 616 31 179 702 531 
452 589 655 418 49 295 
813 606 496 919 784 555 
693 36 335 479 796 559 
682 483 434 538 245 607 
539 153 467 115 836 966 
786 46 776 741 140 212 
781 272 784 723 671 513 
763 3 1000 391 964 239 
672 718 812 258 432 896 
672 580 797 198 103 262 
590 480 499 116 53 702 
1166 822 913 760 233 669 
546 234 721 519 267 60 
441 455 306 410 11 310 
517 133 542 960 195 341 
1030 851 83 674 829 409 
352 425 522 221 376 42 
862 552 821 816 990 741 
873 748 859 219 71 188 
871 413 696 314 533 100 
541 232 214 302 902 426 
860 849 316 699 492 37 
706 981 549 798 356 389 
629 68 228 134 65 719 
552 350 407 752 763 109 
557 128 176 201 207 545 
563 345 179 845 76 318 
1121 763 578 465 719 873 
551 522 990 396 286 125 
539 282 307 589 855 543 
1137 710 831 943 353 622 
731 170 996 737 957 259 
1167 594 974 626 607 749 
736 298 312 689 993 247 
863 946 22 700 554 336 
498 834 252 913 128 284 
566 640 978 63 247 488 
424 95 470 126 418 432 
939 880 509 849 87 194 
1046 914 766 244 183 907 
952 69 725 842 614 283 
588 295 500 902 784 431 
973 925 184 714 355 762 
978 860 473 752 606 120 
640 394 942 537 208 489 
930 270 76 992 596 767 
625 778 458 667 643 77 
1001 846 689 735 531 984 
686 299 255 685 727 75 
788 292 88 737 689 343 
1005 15 268 991 634 855 
750 473 118 108 563 196 
572 730 257 864 112 500 
637 537 294 834 28 838 
513 596 173 117 450 130 
822 515 258 578 123 441 
560 509 634 738 173 733 
831 609 282 247 329 223 
928 711 693 734 234 599 
334 13 389 204 222 566 
866 503 370 583 69 325 
618 544 703 249 201 516 
652 836 242 703 571 693 
751 988 209 836 161 552 
672 71 776 841 813 294 
708 148 605 743 421 764 
936 199 543 462 809 204 
901 152 685 573 319 788 
582 66 447 140 397 840 
770 997 769 57 82 901 
932 299 552 998 57 1000 
653 871 129 742 269 513 
402 401 472 117 163 231 
555 638 631 24 354 560 
760 808 917 979 703 367 
449 247 142 92 325 92 
986 546 878 449 472 140 
547 176 464 655 85 638 
832 990 570 837 660 121 
526 5 99 679 515 808 
574 752 332 607 155 747 
1160 482 948 746 420 990 
695 349 51 236 818 578 
