500 5 0
185015 180639 184134 194234 185909 
533 14 427 840 913 276 
720 613 343 687 703 868 
518 89 503 395 501 481 
507 457 480 585 326 585 
1000 601 441 534 770 951 
954 362 116 818 775 715 
873 666 59 534 760 805 
337 42 800 330 241 151 
475 243 118 688 455 570 
602 276 138 685 380 974 
1120 829 312 964 856 484 
740 420 995 152 229 14 
550 88 213 375 455 26 
330 123 873 13 12 499 
805 106 987 357 939 246 
767 163 442 646 650 367 
651 263 28 695 870 306 
521 167 657 211 607 416 
641 956 419 662 418 75 
868 794 981 111 993 975 
555 64 194 942 960 228 
922 979 293 177 744 385 
757 785 652 71 450 170 
583 484 296 760 339 830 
991 925 79 684 939 399 
750 62 579 662 195 586 
879 860 581 636 643 731 
321 273 269 755 116 51 
348 394 582 88 446 7 
895 32 908 960 434 700 
530 602 97 196 722 94 
831 636 432 296 213 617 
946 772 811 808 581 103 
868 223 260 318 784 914 
1172 966 909 907 983 480 
959 663 381 420 556 631 
764 242 179 438 426 351 
925 512 416 331 978 353 
529 165 270 800 806 592 
682 878 498 479 628 658 
1004 999 872 108 548 461 
655 508 242 58 272 554 
835 490 304 734 997 6 
541 267 260 87 756 339 
683 746 682 510 855 37 
235 15 806 45 119 190 
478 279 199 418 594 814 
783 718 827 494 256 153 
817 996 557 265 166 209 
409 770 2 195 915 54 
792 712 342 857 299 727 
540 266 676 891 793 61 
756 215 852 503 842 175 
852 907 168 12 848 823 
583 391 272 879 98 55 
714 49 826 60 757 591 
858 654 401 968 393 333 
714 850 195 677 334 696 
704 774 905 671 311 714 
720 685 763 695 823 571 
747 681 385 839 951 725 
879 531 466 261 629 564 
781 193 988 494 851 542 
792 875 588 226 453 211 
1010 645 993 706 286 248 
699 249 279 132 878 45 
806 839 331 438 789 959 
576 40 613 8 267 444 
1037 909 587 991 93 228 
501 713 391 198 836 127 
506 965 280 995 79 52 
449 560 90 57 35 832 
960 675 151 550 858 469 
736 234 503 331 287 951 
817 545 6 944 854 254 
735 651 774 69 65 950 
412 221 122 291 559 221 
805 557 707 147 632 71 
609 734 143 607 756 572 
926 62 911 536 815 419 
938 431 535 456 285 595 
634 81 710 116 793 516 
687 652 484 146 549 728 
550 867 354 574 598 79 
475 76 656 109 491 612 
857 219 145 332 595 849 
1150 981 926 876 347 958 
978 448 941 225 943 423 
307 180 98 774 109 181 
