250 5 0
62835 61652 62832 64454 63618 
694 883 417 862 243 691 
778 459 713 155 263 382 
541 558 728 376 234 7 
765 603 692 589 737 302 
928 802 839 112 765 703 
744 513 259 983 811 156 
628 812 69 269 408 50 
582 752 67 387 676 737 
970 715 909 135 217 619 
709 614 558 28 212 311 
743 680 44 581 385 541 
1041 709 476 869 118 582 
1073 511 11 994 925 781 
1098 955 135 967 434 714 
526 492 489 688 259 590 
522 916 195 252 144 480 
303 93 42 642 335 38 
663 269 631 851 154 769 
1048 634 651 991 947 672 
977 394 817 434 63 989 
696 68 749 458 183 619 
780 332 81 556 823 640 
915 733 515 265 652 621 
883 892 795 470 6 555 
629 840 836 131 502 680 
675 588 96 763 785 27 
421 746 238 825 144 146 
681 153 385 674 369 710 
1197 966 747 109 867 826 
679 965 315 29 664 381 
587 852 75 850 240 833 
824 300 799 563 465 861 
1041 368 735 485 778 834 
515 155 176 634 599 770 
640 578 243 214 931 138 
497 126 301 582 339 583 
914 264 508 977 963 496 
495 717 137 13 465 827 
739 690 667 544 96 127 
984 157 390 482 983 760 
801 397 479 620 884 965 
706 453 176 617 133 164 
761 546 723 999 371 233 
1097 879 435 906 368 476 
641 598 39 954 694 126 
1052 797 916 830 976 103 
725 834 692 960 153 814 
644 300 94 398 48 336 
689 105 642 363 847 778 
879 556 665 286 278 303 
989 818 371 896 749 471 
686 398 302 598 914 563 
248 257 384 47 308 130 
603 258 977 578 233 500 
829 669 992 366 470 571 
769 250 925 951 405 391 
780 660 378 925 245 875 
791 409 604 763 109 9 
809 819 53 99 750 813 
668 524 771 473 43 815 
935 848 137 300 542 565 
803 152 233 914 409 231 
929 248 687 669 547 909 
587 68 448 542 85 352 
1118 337 614 518 801 857 
575 638 946 199 694 159 
614 397 239 16 83 154 
760 978 771 603 428 175 
802 403 381 551 981 989 
714 827 344 18 116 938 
628 74 829 765 402 475 
910 402 501 468 983 542 
720 232 992 169 828 95 
748 334 660 706 497 601 
461 136 808 926 3 64 
1076 304 277 944 560 998 
857 17 172 325 791 762 
655 662 624 249 761 27 
804 160 272 318 464 860 
864 618 138 481 397 820 
998 651 870 449 939 867 
825 970 209 347 773 210 
656 334 296 738 345 982 
920 8 891 546 320 499 
575 137 596 5 432 874 
681 711 846 314 115 213 
420 11 372 535 382 172 
987 580 855 199 941 501 
966 868 683 795 293 410 
499 228 925 948 73 83 
716 653 343 75 717 854 
754 305 563 286 302 697 
872 706 284 761 421 127 
724 631 882 272 945 731 
708 254 737 684 35 123 
1071 966 334 543 969 339 
741 84 445 504 119 698 
594 189 519 586 610 238 
1036 375 602 697 874 279 
988 839 517 580 660 582 
636 493 745 539 89 70 
797 52 857 36 996 626 
492 43 194 129 678 247 
505 783 24 184 454 954 
1002 227 847 14 770 999 
531 577 264 592 578 389 
762 628 380 991 96 954 
579 696 553 233 5 958 
700 344 531 787 226 384 
528 936 133 190 205 70 
1064 349 814 739 694 791 
801 566 456 797 991 548 
614 565 479 326 50 161 
931 911 553 163 997 379 
1044 980 809 215 921 254 
680 238 545 958 825 487 
817 91 607 724 570 698 
861 290 961 4 343 921 
609 782 296 798 389 672 
641 90 560 310 553 53 
706 929 359 166 615 115 
669 332 419 317 628 832 
565 711 762 252 246 630 
1095 162 705 961 659 572 
814 309 557 710 105 319 
401 866 280 420 175 90 
524 153 192 773 470 251 
844 217 321 732 694 350 
1070 979 501 214 805 668 
681 95 671 316 236 327 
1026 448 678 431 865 688 
747 829 44 641 396 748 
815 262 689 787 280 11 
1110 687 13 739 849 810 
665 870 402 719 733 555 
608 188 54 447 724 924 
902 769 861 4 694 511 
518 205 454 282 310 161 
440 772 973 93 2 166 
614 511 368 452 952 442 
498 75 732 93 885 608 
397 91 137 256 164 367 
905 315 508 78 805 632 
744 199 880 386 717 960 
887 983 28 337 653 357 
996 484 423 645 903 633 
842 133 446 749 804 287 
608 154 7 802 606 725 
631 959 137 204 155 371 
1033 915 186 287 531 787 
545 39 475 521 873 121 
455 348 184 356 422 38 
1121 844 589 916 442 592 
671 946 654 959 624 8 
861 339 960 924 143 845 
779 805 462 169 98 560 
874 879 819 435 305 333 
700 34 801 776 212 371 
933 719 164 1 542 868 
654 711 979 23 387 505 
1084 460 702 333 731 847 
885 741 385 389 588 449 
722 503 498 659 847 902 
670 884 871 434 164 361 
465 124 332 681 657 309 
874 813 738 199 395 659 
416 627 237 29 597 78 
386 329 783 586 135 43 
562 7 658 513 615 534 
540 642 436 641 919 20 
545 736 117 390 449 845 
1093 876 841 800 48 675 
962 627 886 530 73 274 
715 78 158 980 542 606 
503 232 84 536 212 207 
1021 703 641 264 711 392 
1034 879 494 283 947 989 
662 657 828 722 267 661 
862 121 735 261 627 656 
931 490 573 478 774 158 
1115 734 636 981 427 347 
816 827 513 435 504 520 
661 869 460 792 444 293 
909 514 40 616 590 578 
748 452 510 383 808 279 
1056 693 478 977 731 532 
616 527 40 116 754 618 
1206 851 809 480 930 597 
535 562 199 758 150 122 
361 166 414 228 145 351 
856 993 766 776 90 278 
944 390 201 766 960 284 
1116 273 848 774 960 923 
921 982 623 427 507 28 
724 237 782 317 523 89 
560 843 71 271 659 85 
929 720 988 676 437 682 
1052 757 553 961 794 659 
818 649 20 900 456 689 
701 814 107 831 354 729 
812 702 45 839 278 45 
834 713 627 780 987 702 
651 338 187 539 702 782 
1084 433 645 143 878 930 
619 407 138 762 973 375 
738 937 610 605 379 724 
634 236 573 729 252 836 
852 84 907 655 661 467 
510 302 269 418 934 131 
1106 869 681 873 529 854 
725 79 356 470 556 586 
557 191 92 442 74 939 
458 398 350 432 346 540 
498 513 527 425 63 387 
951 90 109 741 933 461 
559 340 840 348 577 384 
1069 897 834 285 935 922 
540 133 643 27 446 723 
699 147 258 884 262 646 
785 965 347 517 707 754 
597 493 321 112 576 788 
880 774 448 62 572 661 
683 510 484 385 483 819 
1016 864 357 594 878 294 
786 769 850 370 126 889 
689 539 320 305 959 657 
503 298 707 604 599 296 
758 292 499 287 441 791 
853 611 534 532 484 236 
517 167 106 897 718 85 
831 1 605 820 485 595 
631 74 860 463 59 989 
693 151 943 429 923 90 
884 177 187 132 995 880 
609 504 88 459 95 419 
477 333 235 400 657 685 
500 743 127 221 346 661 
686 493 502 696 763 744 
510 265 383 153 715 334 
836 480 711 527 809 243 
714 373 553 152 340 926 
560 424 940 362 417 4 
707 328 214 57 137 717 
453 17 195 742 721 426 
871 857 488 467 679 85 
505 246 401 400 214 433 
771 12 814 214 324 928 
794 705 998 783 454 295 
1092 931 456 104 847 872 
697 459 412 782 161 69 
