500 5 0
64370 61532 60493 61335 59850 
1183 918 375 911 676 632 
789 105 115 287 428 866 
551 638 576 646 279 160 
839 889 835 549 276 33 
693 350 993 211 105 393 
880 968 275 523 439 809 
1015 531 96 626 867 730 
867 133 306 531 400 591 
975 553 881 655 266 766 
872 231 340 298 676 718 
595 616 219 847 630 83 
455 7 11 827 414 658 
665 525 207 797 312 78 
484 305 399 131 151 98 
509 560 321 63 233 226 
612 381 204 699 343 400 
835 880 531 746 981 555 
676 634 993 301 51 658 
813 666 414 286 768 824 
758 904 426 858 645 304 
667 27 906 939 72 136 
845 857 762 173 230 627 
750 81 993 788 807 754 
414 94 829 17 64 112 
512 158 511 15 547 290 
754 826 35 317 219 359 
631 978 53 237 695 779 
625 899 713 175 731 570 
978 839 153 825 475 496 
649 208 417 123 550 746 
737 137 521 33 411 950 
691 823 1000 192 298 46 
708 114 480 170 525 841 
880 21 540 397 437 907 
870 586 503 282 222 790 
667 134 289 459 152 270 
682 408 622 576 808 625 
564 202 566 693 323 147 
785 528 351 538 616 471 
1029 930 527 245 802 163 
1009 511 976 345 999 948 
723 709 228 937 588 791 
988 744 505 816 157 705 
814 817 945 441 429 90 
717 540 498 365 810 407 
934 581 846 823 136 830 
578 139 653 22 483 287 
518 358 308 28 664 183 
595 779 804 398 721 121 
704 127 726 290 511 954 
714 46 826 612 479 996 
986 512 859 418 978 853 
898 219 807 745 457 284 
669 222 283 440 960 158 
733 153 320 690 87 248 
801 220 194 571 761 907 
553 698 709 202 146 595 
876 412 298 287 706 747 
1134 681 735 135 869 829 
499 963 365 50 311 446 
1150 771 586 649 718 947 
628 43 689 115 767 489 
977 277 932 813 760 412 
508 3 355 403 573 910 
1096 674 647 582 610 721 
678 649 916 489 307 720 
1203 827 998 993 690 798 
757 583 242 522 236 426 
956 955 33 525 993 823 
756 279 355 936 112 957 
571 305 237 507 570 812 
651 38 25 948 592 138 
617 86 35 650 941 118 
703 297 705 516 367 995 
468 179 557 978 255 29 
639 228 752 687 563 760 
905 779 705 75 837 107 
1089 811 789 738 326 367 
754 751 477 892 529 43 
685 347 912 184 571 406 
1140 445 991 248 989 873 
577 112 615 42 261 321 
928 218 938 864 455 420 
983 959 274 495 875 934 
618 321 316 499 969 682 
812 402 754 552 838 484 
678 312 58 372 183 385 
686 244 208 149 274 340 
754 386 691 159 735 805 
525 616 579 73 920 28 
580 86 506 262 66 929 
723 88 453 185 582 572 
531 587 451 43 343 870 
554 602 582 342 10 506 
1058 456 679 980 332 579 
591 904 886 269 374 146 
812 492 956 363 395 8 
868 990 995 371 583 425 
773 521 77 753 956 549 
721 747 573 52 961 118 
545 289 624 818 270 627 
630 568 642 564 502 230 
927 381 736 389 951 56 
650 465 209 47 402 667 
624 934 114 282 878 86 
722 491 548 307 926 489 
802 680 814 484 661 639 
598 281 280 444 256 428 
631 130 410 391 457 259 
789 74 381 708 611 797 
555 117 873 74 496 843 
819 101 375 734 224 422 
448 334 236 846 697 37 
622 853 410 708 228 74 
550 118 654 179 168 9 
892 158 527 651 361 563 
1064 388 475 409 936 730 
654 533 287 438 57 901 
429 431 118 125 401 982 
474 615 296 447 403 4 
