500 5 0
123162 121892 124150 128474 124251 
634 373 425 1000 44 134 
810 676 13 242 863 328 
766 943 244 912 457 271 
736 72 164 595 578 620 
1137 978 943 222 709 795 
582 544 298 803 94 469 
701 595 873 725 79 615 
976 447 41 949 998 24 
668 521 725 829 332 518 
383 667 89 45 37 394 
1047 831 162 156 869 932 
923 968 737 837 559 618 
926 590 917 493 712 669 
657 189 991 818 902 361 
966 818 829 942 708 270 
620 601 403 412 391 502 
966 835 550 303 23 638 
667 774 622 696 774 438 
674 289 208 593 813 677 
764 773 893 306 479 942 
891 661 168 245 629 465 
697 62 810 415 78 120 
696 772 298 694 958 316 
555 67 262 56 571 985 
934 820 94 332 394 584 
710 304 356 417 870 931 
622 117 297 259 712 777 
429 343 190 607 893 66 
813 321 329 738 526 304 
642 770 674 444 110 554 
594 756 571 254 794 102 
1099 899 886 179 906 896 
874 869 377 311 565 364 
691 389 365 849 44 879 
716 653 381 222 786 328 
807 339 598 348 335 721 
535 53 707 182 619 358 
596 244 121 91 492 403 
688 932 157 697 465 786 
938 651 467 810 682 141 
632 551 392 864 774 77 
571 670 778 102 10 772 
709 413 535 140 196 474 
946 345 101 327 769 843 
576 332 67 724 486 918 
692 36 626 909 785 209 
1088 821 610 246 601 670 
405 337 345 274 459 342 
694 139 904 793 85 778 
1012 818 621 713 393 446 
847 872 344 396 248 215 
731 973 148 838 463 630 
898 545 557 63 671 194 
419 46 449 82 291 320 
532 434 240 58 693 570 
528 609 58 639 96 663 
489 546 170 937 472 157 
988 249 654 504 460 848 
681 372 492 62 135 437 
755 648 529 368 325 361 
741 669 208 171 543 573 
771 856 753 270 82 496 
627 428 121 373 67 952 
855 128 977 92 690 148 
844 427 243 395 335 517 
845 994 256 651 218 239 
1095 939 794 242 861 767 
670 589 479 939 49 657 
245 6 199 161 15 388 
620 199 189 368 789 20 
753 188 234 802 11 49 
1073 945 934 897 406 753 
673 322 732 886 158 726 
641 452 67 976 423 459 
493 610 454 73 18 938 
615 711 981 221 253 254 
769 197 256 910 833 974 
660 400 898 3 741 186 
861 959 127 130 885 408 
839 218 991 102 756 563 
816 773 216 84 304 533 
687 838 379 665 641 483 
1062 523 744 480 449 688 
750 336 821 77 440 461 
737 998 871 730 172 561 
649 657 897 335 719 80 
1147 795 859 944 729 47 
291 470 83 82 401 94 
505 64 123 861 312 103 
878 209 493 203 749 488 
840 285 604 994 442 703 
1027 906 397 553 244 974 
824 34 738 947 506 599 
808 824 360 590 445 243 
710 205 171 868 878 967 
449 274 527 289 844 160 
790 216 335 588 664 65 
770 483 855 759 962 751 
820 329 594 469 898 858 
839 576 47 767 664 53 
965 61 940 769 11 683 
833 960 112 442 443 264 
802 676 74 306 78 731 
654 162 636 895 274 675 
790 682 415 879 429 159 
761 116 70 930 834 993 
475 397 302 242 327 661 
579 963 738 566 117 235 
715 922 109 977 705 534 
436 394 414 580 36 413 
770 197 524 321 207 316 
507 276 476 57 764 261 
891 163 863 921 902 168 
204 90 63 311 247 84 
952 547 103 735 831 74 
646 480 897 133 714 388 
549 541 806 68 731 199 
906 448 340 900 780 342 
776 751 518 815 969 355 
812 153 850 827 221 769 
871 791 303 113 690 758 
754 863 138 274 833 729 
998 529 682 351 977 304 
542 30 209 913 962 72 
760 598 727 752 469 756 
941 473 600 726 574 371 
1057 719 945 818 965 413 
991 961 2 368 631 853 
1081 989 557 434 226 760 
637 72 560 509 851 447 
899 672 526 182 744 121 
779 778 262 194 307 956 
1120 803 35 740 693 940 
733 617 417 497 62 383 
845 108 501 942 578 792 
833 782 635 607 885 299 
738 383 242 571 497 354 
928 918 970 685 181 133 
357 375 95 720 52 298 
1021 957 844 516 343 897 
902 300 456 214 566 655 
655 272 7 960 853 385 
561 369 266 180 927 89 
418 190 362 178 993 179 
538 780 43 182 233 153 
1094 215 915 563 705 777 
554 31 517 297 211 205 
386 514 240 151 701 162 
719 54 34 727 926 330 
1109 809 953 347 578 428 
1022 368 895 839 102 575 
419 115 367 263 254 286 
