250 5 0
91901 103057 97326 91682 92712 
1069 942 47 666 687 685 
684 349 555 508 484 213 
810 751 335 786 751 985 
1067 860 967 724 492 894 
416 224 755 200 727 66 
500 484 513 33 638 7 
647 92 805 413 53 371 
957 687 133 875 51 786 
498 271 53 189 294 26 
361 214 177 524 469 14 
933 617 967 178 657 275 
726 219 745 282 201 336 
785 249 698 216 686 571 
833 719 460 576 702 839 
404 589 177 224 16 77 
676 651 568 899 196 458 
949 440 489 810 692 582 
917 27 718 666 623 110 
762 119 729 732 695 155 
559 502 757 269 351 710 
578 639 626 502 15 334 
659 909 347 214 696 657 
921 480 496 997 505 819 
591 76 692 326 384 672 
785 150 124 708 714 531 
328 399 195 271 18 595 
727 211 243 467 72 481 
921 713 704 120 824 705 
774 885 937 436 893 340 
782 380 405 185 945 337 
1012 330 904 54 475 932 
993 559 106 372 702 843 
860 114 754 803 168 406 
800 511 252 999 105 302 
912 256 817 629 548 465 
1136 990 776 985 946 16 
1021 555 794 527 659 550 
918 26 516 850 937 184 
503 216 843 261 838 249 
698 115 890 555 698 973 
571 178 796 681 846 352 
630 277 571 832 490 111 
1102 735 355 446 537 996 
671 753 562 340 302 794 
588 27 395 408 788 174 
704 269 727 184 758 937 
1067 828 565 932 533 643 
771 273 523 332 916 55 
772 903 685 120 110 455 
736 872 715 55 169 134 
815 500 860 538 632 87 
840 851 391 191 299 533 
887 822 606 348 416 893 
576 458 666 701 176 468 
531 85 472 847 368 538 
815 330 885 714 408 673 
727 798 671 209 398 501 
751 465 423 668 180 602 
736 56 995 109 815 304 
614 825 344 334 946 9 
522 606 43 981 508 388 
1035 409 930 750 117 525 
840 645 290 957 593 29 
1029 800 753 488 774 828 
774 249 949 756 624 718 
486 95 955 27 414 932 
1101 854 627 773 719 190 
673 700 488 366 834 596 
748 867 275 321 648 534 
839 605 244 716 485 611 
681 188 515 149 393 439 
483 385 445 474 409 578 
890 485 712 829 563 972 
540 674 728 139 310 579 
540 849 661 548 181 31 
688 144 617 756 724 781 
538 424 556 209 713 426 
867 318 421 663 52 396 
627 34 473 357 266 701 
1007 241 523 944 499 898 
638 619 180 50 218 157 
406 208 243 881 240 215 
608 434 458 425 851 161 
965 447 523 893 190 827 
931 213 466 530 847 228 
557 313 865 640 789 6 
869 614 662 835 324 571 
658 679 80 233 69 600 
900 962 834 256 314 729 
642 77 988 332 473 160 
1053 45 716 774 710 701 
977 486 395 965 929 629 
406 141 210 469 334 234 
940 380 574 525 555 318 
697 220 295 311 107 743 
335 77 24 564 881 64 
783 561 879 670 14 767 
895 125 480 801 212 830 
813 362 852 649 328 197 
523 205 815 890 213 345 
736 304 215 608 687 529 
1084 781 984 983 312 843 
362 344 381 133 133 707 
956 90 559 22 971 744 
942 560 890 527 917 759 
869 986 441 734 530 281 
505 495 371 6 957 484 
452 698 277 160 394 136 
874 24 863 685 94 855 
864 587 478 884 16 41 
466 86 774 701 454 69 
846 834 887 641 809 397 
1027 918 855 898 113 95 
1170 915 876 321 739 625 
680 218 684 649 760 284 
761 956 219 885 470 366 
738 414 124 32 548 617 
1073 465 569 928 477 944 
1123 460 970 884 942 823 
858 506 966 105 816 163 
1076 202 256 588 991 896 
