500 5 0
188089 187782 192235 191214 181834 
1054 923 418 916 540 745 
578 279 815 60 438 245 
760 615 539 646 947 684 
635 76 124 570 183 538 
705 818 14 343 230 629 
1201 485 1000 951 770 462 
922 99 614 849 372 914 
676 627 196 528 931 143 
530 880 234 871 221 164 
567 33 271 51 305 110 
776 725 542 598 801 266 
385 164 509 132 505 514 
466 420 508 161 446 599 
612 32 3 133 378 434 
650 481 575 583 285 282 
728 611 490 78 295 357 
558 964 624 376 82 464 
912 653 269 144 941 292 
929 463 778 904 660 685 
562 78 571 463 659 293 
649 362 601 924 529 524 
736 220 970 558 174 150 
559 859 147 188 746 394 
1010 153 956 975 876 286 
881 624 750 293 831 1000 
512 524 833 88 180 8 
422 236 890 175 27 523 
721 50 314 487 745 381 
887 557 764 374 161 932 
699 24 435 509 16 451 
646 389 163 986 2 766 
1015 601 961 531 778 391 
1115 605 623 682 742 754 
783 92 557 516 629 9 
693 53 542 120 722 558 
852 309 342 21 880 516 
373 66 481 223 46 662 
934 983 319 914 764 418 
1044 446 669 548 879 871 
885 470 840 529 837 123 
1052 933 94 701 836 907 
970 933 706 225 205 384 
849 472 202 710 186 676 
1087 591 557 652 274 909 
401 426 333 381 123 689 
666 410 876 615 669 485 
747 843 196 577 646 144 
954 311 965 619 821 457 
863 815 735 865 377 767 
519 654 682 370 274 33 
406 302 133 398 221 222 
841 780 977 590 255 538 
695 186 461 96 774 242 
758 203 602 164 487 125 
990 627 556 623 105 914 
651 510 562 329 615 802 
940 133 867 830 635 924 
547 463 469 547 392 430 
1146 287 843 930 733 491 
607 460 89 350 985 125 
1029 435 62 916 778 675 
962 257 759 597 141 915 
939 18 929 531 655 375 
623 202 506 644 764 726 
836 527 167 685 793 214 
753 182 447 870 166 758 
925 291 421 913 884 117 
609 597 167 413 685 618 
1069 913 820 788 630 616 
956 929 92 801 571 890 
342 337 231 44 489 8 
865 412 21 522 230 974 
930 855 891 782 913 450 
619 92 566 96 496 168 
386 185 94 355 642 440 
891 967 897 416 471 665 
428 653 142 211 837 186 
759 481 768 403 274 713 
942 282 777 519 5 753 
571 12 449 55 912 625 
1049 621 293 836 957 734 
698 286 279 738 941 714 
664 306 374 887 212 872 
862 645 810 918 844 839 
653 900 374 379 438 423 
542 356 219 411 201 611 
770 278 996 730 349 233 
967 739 589 320 510 226 
563 10 957 397 320 917 
303 631 55 3 608 47 
963 524 657 39 922 370 
1007 712 248 940 943 292 
512 24 403 521 715 374 
889 435 730 141 632 121 
784 721 595 844 791 581 
598 120 742 280 151 822 
805 55 488 389 132 565 
911 779 52 242 561 538 
843 673 335 32 926 912 
709 13 766 235 471 20 
564 13 985 77 524 260 
364 345 168 198 117 60 
766 899 83 417 844 396 
542 373 92 285 304 64 
749 390 959 226 133 691 
841 548 436 935 978 774 
567 424 652 636 210 175 
532 508 282 399 54 487 
966 731 757 244 436 684 
600 365 529 987 394 14 
909 583 278 649 755 914 
1176 833 164 937 905 814 
546 542 336 159 780 755 
788 511 234 481 141 112 
635 129 15 306 96 426 
810 378 678 952 586 539 
821 689 932 495 89 593 
981 473 783 268 667 560 
785 989 643 327 430 8 
1078 966 406 548 616 900 
643 337 34 132 631 747 
566 414 630 454 699 441 
955 900 429 611 986 703 
688 38 296 330 485 368 
1073 638 563 843 998 532 
774 63 462 395 802 883 
654 177 898 516 497 928 
593 602 222 431 292 686 
835 607 691 74 398 223 
762 573 316 441 164 391 
776 560 845 37 514 743 
890 893 188 703 918 161 
602 615 742 489 714 187 
562 329 314 456 252 882 
384 124 330 148 440 347 
732 992 669 936 281 176 
910 722 996 193 534 268 
1007 799 506 701 60 666 
729 302 403 138 401 352 
675 232 39 770 632 111 
832 654 372 430 48 669 
975 22 230 926 755 892 
681 857 444 677 840 213 
745 615 295 163 936 392 
611 409 729 148 328 736 
952 976 493 749 610 226 
