100 5 0
24132 22992 26091 25192 25309 
603 564 69 50 564 890 
637 573 120 196 379 113 
840 644 707 633 11 529 
1091 578 768 827 703 561 
780 35 617 922 236 741 
642 292 344 782 624 55 
895 982 512 434 107 816 
540 294 212 701 909 259 
601 315 763 280 335 722 
701 809 553 81 786 134 
731 523 141 345 690 960 
686 94 463 726 595 787 
496 663 598 793 161 58 
731 780 582 76 477 952 
427 949 691 23 127 303 
558 36 647 732 33 567 
805 166 772 648 387 377 
702 798 404 493 319 642 
759 640 238 752 663 99 
463 526 295 532 627 110 
970 176 375 883 311 761 
915 745 302 475 205 521 
561 816 842 583 133 374 
964 748 771 111 998 12 
898 238 338 594 827 927 
941 369 363 687 216 939 
748 542 496 134 201 208 
877 855 99 713 237 902 
952 95 915 290 341 732 
339 191 41 442 645 213 
690 121 102 115 578 680 
860 510 799 491 536 437 
600 58 190 462 264 387 
604 633 413 797 511 616 
646 478 362 481 171 8 
653 24 422 667 977 155 
760 352 747 456 658 325 
654 75 290 818 781 34 
638 480 485 419 14 466 
721 448 775 817 142 134 
988 516 403 387 934 494 
693 900 429 30 691 206 
721 439 759 897 396 454 
380 331 676 73 109 55 
482 217 605 832 424 181 
517 600 474 99 154 875 
931 656 670 312 400 905 
454 347 170 926 36 650 
971 978 211 522 428 919 
679 337 440 391 942 261 
945 559 750 595 990 797 
695 649 721 325 251 403 
954 583 203 762 541 776 
663 628 285 830 411 53 
592 839 7 340 999 267 
570 397 467 653 32 100 
894 285 814 569 790 622 
731 156 346 616 919 113 
273 45 498 504 65 161 
715 461 214 631 544 761 
431 2 379 729 930 110 
393 866 148 154 221 364 
994 832 809 638 585 755 
667 295 873 74 702 176 
735 747 937 746 893 267 
848 391 607 541 495 388 
1094 617 345 998 568 715 
961 118 313 483 877 753 
671 310 982 510 559 690 
615 159 523 857 472 662 
815 602 768 849 686 632 
697 422 945 655 893 570 
523 414 131 196 35 991 
403 190 148 80 573 105 
725 936 814 220 560 831 
647 384 203 560 328 951 
623 170 595 301 363 101 
1172 791 107 954 994 644 
898 576 62 556 971 788 
643 524 105 1000 930 91 
715 181 519 919 129 87 
366 561 86 92 556 537 
555 931 497 16 174 223 
994 338 930 617 498 817 
1017 739 460 909 782 865 
915 47 319 703 258 854 
669 697 199 313 393 375 
883 998 918 881 706 833 
492 792 143 67 411 358 
660 779 367 242 817 960 
891 727 628 835 928 752 
581 190 39 358 224 331 
845 320 5 386 953 752 
860 787 81 911 908 966 
750 600 843 192 221 787 
775 77 37 789 698 165 
952 526 437 751 664 601 
640 407 918 909 216 638 
784 620 174 305 417 833 
535 462 824 130 260 741 
