250 5 0
64099 63819 62220 64590 62855 
885 87 990 963 980 400 
797 487 321 156 808 659 
975 342 783 332 735 395 
504 46 48 903 947 505 
705 767 295 853 463 454 
894 280 226 551 658 846 
705 452 307 147 899 72 
796 142 859 982 477 680 
562 260 862 397 201 530 
773 168 155 1000 492 645 
594 331 656 42 161 648 
867 13 746 473 962 767 
552 334 208 227 827 527 
979 617 355 891 798 202 
499 418 132 338 631 34 
893 404 945 131 892 605 
582 171 926 381 41 232 
847 574 81 361 388 681 
465 126 49 792 367 320 
873 686 599 516 951 443 
739 42 792 736 58 310 
571 543 223 677 112 396 
1056 582 628 718 997 579 
614 409 432 770 796 107 
822 700 681 160 492 15 
686 358 607 977 761 479 
855 118 571 145 825 542 
675 242 404 542 270 1000 
792 840 384 832 993 26 
480 915 526 214 214 187 
895 465 281 192 419 828 
1017 962 13 803 422 994 
1000 875 676 577 231 917 
1100 944 442 348 801 627 
702 294 228 839 841 40 
615 843 931 135 55 86 
908 858 734 219 482 650 
839 459 325 695 179 608 
491 302 89 7 42 336 
550 816 519 246 49 367 
716 7 651 156 698 174 
1030 583 727 854 907 629 
432 571 188 310 264 305 
893 839 650 75 78 639 
421 301 512 250 933 24 
816 545 533 435 790 873 
987 368 545 885 911 481 
760 672 355 911 590 748 
688 44 260 178 18 705 
527 387 619 244 886 64 
912 672 753 277 880 439 
725 730 115 437 58 979 
802 26 795 679 514 783 
314 99 146 148 67 809 
1007 840 374 449 884 842 
526 82 617 603 378 660 
717 280 16 810 887 33 
1212 961 938 720 201 829 
976 660 701 546 929 596 
312 11 339 280 96 99 
1040 784 544 700 657 827 
1051 723 686 450 927 957 
640 938 326 237 454 93 
729 652 563 854 265 730 
726 679 527 908 373 583 
1049 400 794 919 979 104 
721 992 917 861 310 406 
958 404 686 326 791 495 
892 134 820 361 157 743 
967 950 166 25 917 654 
523 126 254 471 399 564 
962 358 619 998 975 145 
740 464 387 798 541 261 
822 268 271 661 907 776 
1025 636 922 354 136 761 
630 212 280 228 715 265 
695 428 910 25 779 462 
768 870 802 322 526 412 
770 530 180 42 948 642 
747 789 811 639 552 563 
775 88 610 194 363 938 
831 244 864 733 742 73 
664 785 778 745 48 202 
975 663 779 210 948 281 
883 601 890 355 781 885 
985 658 631 903 946 798 
818 780 412 388 237 833 
738 203 189 303 983 844 
787 716 639 404 616 75 
718 533 502 595 254 867 
977 390 958 919 47 588 
490 371 597 757 215 330 
646 964 26 515 955 341 
944 379 726 417 666 165 
925 402 797 288 594 579 
546 411 531 17 456 70 
874 850 815 902 367 6 
601 159 34 365 607 882 
784 757 523 844 151 365 
873 954 409 62 66 626 
529 501 298 961 22 100 
991 790 693 916 881 33 
701 236 730 84 954 60 
530 880 502 469 96 316 
627 615 662 269 522 375 
704 949 53 323 578 39 
963 741 570 725 265 128 
1199 468 716 914 594 996 
987 771 57 823 485 403 
569 655 619 776 44 464 
876 703 828 746 492 580 
332 421 313 156 26 713 
824 191 537 948 436 229 
711 32 495 253 980 467 
723 224 986 354 647 74 
380 277 463 98 118 431 
405 782 453 132 298 175 
578 651 382 288 863 188 
821 962 508 137 153 487 
910 331 844 126 74 793 
812 682 115 918 182 492 
684 771 435 284 222 201 
586 653 164 447 585 375 
763 377 418 787 779 382 
902 396 965 86 829 242 
460 955 247 620 265 84 
749 522 636 955 85 831 
405 201 116 238 20 661 
979 580 155 190 741 938 
645 998 328 501 309 690 
920 789 636 501 211 132 
1102 389 517 982 728 816 
947 318 943 306 798 777 
610 806 674 145 589 576 
892 744 286 38 916 87 
475 85 520 866 36 82 
763 978 251 505 624 940 
1194 989 848 835 441 609 
406 55 69 704 747 397 
391 224 358 247 298 391 
488 74 570 683 588 326 
730 53 496 886 129 695 
769 952 353 813 753 856 
1029 822 564 974 45 760 
864 314 712 416 629 713 
668 112 402 11 288 943 
428 398 931 600 61 95 
941 875 360 423 768 556 
1077 505 587 683 995 205 
691 62 999 814 209 819 
704 978 128 710 182 237 
1092 852 751 768 436 237 
687 617 895 176 890 475 
601 234 849 784 770 301 
643 368 832 579 25 853 
634 135 593 12 109 687 
600 552 762 987 335 121 
692 380 439 499 459 537 
986 762 860 260 97 729 
831 108 223 436 996 441 
943 901 44 628 214 900 
797 788 53 927 532 120 
671 631 770 575 410 876 
1287 885 977 621 794 913 
834 401 956 220 12 750 
986 603 773 959 770 131 
809 489 456 636 411 246 
305 39 353 143 202 697 
573 451 275 56 168 149 
665 682 335 434 536 6 
864 554 506 139 215 977 
939 766 623 161 580 756 
1008 306 633 720 432 471 
859 695 73 443 541 320 
642 68 155 170 930 597 
468 377 668 421 424 87 
571 487 225 798 293 366 
529 170 447 1000 178 524 
1025 523 620 709 747 720 
1240 971 678 632 960 687 
721 930 429 215 605 680 
1308 892 906 858 815 849 
