100 5 0
36769 41585 36121 38570 38807 
539 836 268 220 435 502 
564 84 367 26 132 128 
604 299 597 365 950 37 
864 121 833 283 178 969 
1149 335 995 509 743 798 
727 351 89 249 991 867 
481 749 12 48 662 448 
772 596 512 459 614 512 
901 855 729 465 473 201 
706 981 558 306 566 220 
780 527 22 810 491 728 
806 799 617 771 729 32 
810 513 398 21 565 319 
746 619 719 632 546 634 
870 801 961 497 420 539 
1167 906 662 67 774 941 
995 509 170 545 832 450 
1075 920 711 721 600 538 
576 573 234 897 26 995 
661 735 664 817 185 334 
518 128 788 207 827 266 
742 253 649 889 409 875 
1162 828 895 946 775 394 
814 654 705 236 109 987 
603 112 614 481 602 915 
439 115 615 624 391 109 
1026 591 538 587 122 916 
641 206 384 38 56 999 
737 931 557 831 385 465 
1003 153 919 740 482 273 
612 706 693 448 221 358 
992 522 794 644 517 857 
576 63 297 963 249 576 
778 676 540 13 469 406 
715 799 733 204 333 154 
493 737 69 253 216 825 
533 432 257 29 829 237 
857 669 916 322 964 721 
875 161 697 792 319 383 
643 28 45 739 23 381 
667 578 203 685 120 508 
705 449 527 182 314 913 
667 43 719 391 714 35 
663 189 890 316 877 713 
700 492 326 276 266 296 
1055 508 954 457 916 806 
938 459 651 551 385 736 
561 900 55 800 278 353 
633 641 200 120 255 861 
608 58 735 688 679 288 
731 50 311 712 236 535 
723 281 260 544 858 766 
933 246 407 740 685 677 
1152 691 917 829 890 878 
801 537 712 121 939 792 
676 905 182 43 585 1 
667 933 456 972 401 372 
789 940 767 44 980 197 
995 362 582 879 643 468 
1008 553 475 583 898 59 
811 659 785 753 465 277 
723 269 806 211 763 733 
773 100 346 797 668 552 
821 27 792 865 212 680 
836 588 919 826 703 928 
654 574 820 95 497 58 
856 76 261 937 904 515 
912 699 966 574 969 15 
678 633 750 44 170 754 
1132 856 655 830 551 791 
540 99 604 5 444 786 
431 872 808 229 61 74 
442 7 4 494 60 651 
513 253 594 448 270 450 
763 276 717 368 419 215 
804 339 366 667 394 982 
848 607 772 248 636 253 
586 383 195 172 674 128 
636 962 64 656 559 814 
466 121 310 476 881 538 
854 812 652 325 17 33 
818 122 479 427 877 663 
1226 980 326 473 975 883 
1064 625 639 297 968 951 
732 161 742 948 107 274 
645 673 413 543 957 390 
1075 320 916 25 631 996 
1050 508 726 751 351 804 
726 846 590 186 465 374 
974 521 805 850 133 453 
659 592 571 819 291 331 
677 119 429 369 656 942 
769 967 720 765 129 200 
559 839 414 454 396 467 
856 206 470 144 873 560 
626 850 630 395 402 129 
951 163 430 905 180 647 
294 370 306 249 216 19 
738 49 675 508 857 128 
678 214 827 406 516 762 
