500 5 0
128552 124775 124042 123227 126055 
846 324 826 349 639 823 
775 286 364 445 828 582 
721 311 24 400 789 186 
587 638 537 190 161 332 
909 579 494 803 810 717 
524 384 705 805 13 273 
988 697 819 663 594 966 
551 811 60 874 421 171 
892 202 914 861 440 546 
1056 218 643 998 971 177 
738 921 267 733 79 24 
925 22 871 399 394 977 
961 58 934 866 712 284 
718 89 910 286 599 100 
859 591 564 402 188 129 
925 187 923 619 51 990 
956 262 363 817 511 462 
867 207 931 301 646 714 
887 277 382 595 127 912 
613 982 2 406 237 15 
1170 697 389 797 760 1000 
786 14 22 693 213 884 
452 402 228 206 111 934 
1231 906 326 863 878 766 
941 329 718 393 98 748 
635 814 365 102 760 41 
785 184 462 378 252 264 
504 797 433 344 813 56 
771 815 80 890 444 827 
566 8 216 295 832 367 
612 573 470 899 402 191 
792 325 928 145 352 368 
964 107 792 583 841 339 
699 694 739 411 352 883 
1062 819 826 544 106 841 
669 921 118 918 464 38 
742 290 715 553 468 754 
597 720 205 281 630 786 
604 752 118 653 519 342 
1117 583 498 591 901 655 
777 671 226 146 858 911 
744 8 573 442 474 67 
666 182 847 967 248 474 
653 833 425 699 241 899 
746 923 685 647 249 741 
410 320 601 544 384 155 
845 424 184 675 99 733 
754 207 785 587 565 905 
1065 708 793 741 564 854 
713 520 999 827 69 494 
863 209 676 269 932 220 
586 347 74 944 429 594 
704 406 633 365 228 801 
561 578 568 275 883 469 
548 284 608 34 1000 430 
434 791 300 508 61 288 
676 660 925 447 262 924 
693 129 239 605 661 173 
944 266 414 828 716 894 
551 182 448 393 80 733 
673 36 317 71 407 752 
798 157 445 621 145 497 
636 72 313 153 636 763 
692 412 609 892 365 411 
996 934 828 170 463 326 
859 839 929 472 113 541 
832 772 340 994 668 336 
507 543 111 967 344 480 
795 635 829 671 624 869 
924 884 50 558 704 858 
1006 523 920 676 984 948 
835 659 78 513 49 597 
732 621 118 278 662 249 
570 492 405 113 820 696 
886 797 425 904 413 986 
577 502 611 70 807 530 
747 227 799 578 516 754 
788 936 581 121 719 854 
1094 547 984 539 572 447 
1052 776 978 831 66 164 
772 585 976 742 162 218 
774 854 206 964 278 899 
552 493 374 742 210 421 
798 616 352 95 867 217 
709 697 350 496 823 28 
824 524 647 550 758 594 
661 749 214 643 984 457 
1162 879 716 938 268 817 
690 683 364 183 424 437 
363 150 99 179 153 79 
793 739 480 659 883 342 
1161 349 972 837 718 597 
968 957 649 198 398 164 
835 119 822 631 101 397 
773 424 748 730 499 784 
981 605 761 518 999 44 
761 131 678 454 170 184 
1043 496 623 906 591 379 
924 914 932 775 492 88 
645 641 17 506 624 665 
759 270 971 349 552 830 
737 948 250 421 401 257 
799 810 792 869 566 603 
475 597 296 368 584 238 
785 372 78 865 300 263 
818 175 690 525 393 230 
1018 342 720 979 821 425 
588 461 134 17 923 23 
978 755 755 555 471 371 
812 794 241 322 269 63 
615 495 788 443 248 206 
773 38 791 468 872 207 
810 245 258 571 647 673 
909 712 8 102 903 480 
829 346 892 965 250 706 
706 21 781 276 732 755 
1007 593 476 831 769 513 
541 230 613 686 733 26 
703 415 238 369 418 648 
910 401 86 704 386 800 
559 360 739 467 96 631 
536 188 647 370 389 272 
793 803 43 846 50 633 
923 978 765 277 463 46 
616 42 276 695 483 24 
1017 134 699 933 939 313 
933 366 447 662 793 855 
849 566 537 350 519 529 
709 76 213 291 448 826 
801 825 580 683 106 677 
435 236 300 230 65 296 
671 311 991 431 778 98 
854 978 183 139 498 301 
493 590 732 189 115 288 
662 579 319 535 89 984 
846 374 752 836 795 2 
1145 756 722 795 347 707 
707 944 821 181 721 295 
879 410 157 709 120 742 
534 870 346 540 766 26 
903 419 779 65 819 929 
623 517 893 290 617 182 
919 972 741 2 854 114 
619 784 240 269 727 123 
625 784 38 654 188 618 
634 750 701 787 418 245 
784 303 45 674 971 515 
453 362 721 166 483 113 
1018 408 459 602 570 680 
1140 911 737 691 928 605 
722 63 657 717 363 267 
777 310 721 775 32 567 
1089 857 810 905 918 594 
598 246 429 338 896 183 
1113 977 495 150 984 574 
229 12 234 113 235 512 
523 651 678 346 4 652 
933 747 116 437 354 567 
751 105 28 150 870 815 
1255 911 816 829 988 242 
762 583 899 209 914 65 
779 515 400 690 746 939 
903 282 916 488 44 945 
1105 984 63 669 620 779 
746 673 783 953 688 234 
644 564 112 790 926 94 
803 969 635 914 696 14 
1019 309 933 404 162 889 
537 277 258 628 205 3 
1063 143 956 738 796 666 
515 680 487 96 663 137 
659 152 943 903 696 219 
706 723 837 190 8 194 
500 105 306 9 35 985 
780 387 538 769 599 676 
774 151 68 880 481 880 
646 506 308 157 313 359 
974 849 654 18 598 658 
682 452 353 854 693 609 
949 398 876 174 62 923 
865 581 955 633 170 81 
738 855 515 110 151 780 
570 415 534 358 277 48 
997 598 662 999 621 323 
551 87 233 315 817 622 
923 777 292 1 738 772 
504 797 325 115 621 294 
724 356 900 240 297 389 
894 200 775 294 515 424 
836 876 570 128 429 854 
811 945 424 97 97 368 
501 370 511 578 200 209 
798 678 791 16 544 768 
646 404 451 39 976 589 
775 149 579 156 716 570 
850 821 610 413 614 740 
718 322 764 295 552 244 
958 156 998 688 832 123 
591 746 431 343 547 706 
785 908 200 513 732 778 
723 719 486 436 401 321 
779 573 633 74 523 647 
1000 312 703 460 434 899 
492 763 268 633 417 9 
574 299 570 137 693 222 
940 863 702 463 483 785 
1062 779 356 695 546 563 
1150 691 820 598 404 790 
950 922 955 993 678 14 
654 576 306 251 59 103 
680 130 737 808 209 67 
849 922 829 972 990 80 
763 911 363 876 257 859 
970 886 596 862 131 533 
744 591 413 900 560 130 
580 441 981 335 299 159 
672 403 720 255 619 523 
581 158 925 432 355 847 
757 120 956 603 762 704 
989 713 931 820 562 635 
785 465 231 277 6 612 
408 211 11 599 305 870 
758 664 893 272 930 155 
570 781 262 30 441 100 
954 663 304 960 370 470 
707 254 245 298 794 971 
972 484 793 467 538 492 
1170 942 960 583 874 972 
918 788 399 797 268 5 
934 32 615 955 594 663 
826 614 641 165 891 14 
728 17 337 411 283 734 
764 306 566 499 286 339 
1061 488 923 759 805 390 
669 323 196 440 119 28 
548 657 314 523 280 605 
817 602 131 169 508 967 
505 397 763 12 681 199 
733 357 226 900 472 615 
906 835 536 831 801 580 
929 594 461 283 995 840 
636 418 169 631 953 421 
1037 993 748 625 174 218 
770 454 581 32 667 210 
614 24 525 107 495 984 
806 437 618 635 50 922 
609 878 392 352 235 510 
980 662 246 160 703 809 
833 667 879 494 507 777 
1084 758 550 464 955 976 
905 49 981 961 911 965 
768 285 374 506 53 170 
1076 582 685 389 518 848 
517 47 313 209 439 687 
646 435 706 146 538 983 
731 400 741 337 567 931 
515 283 216 265 319 987 
957 816 295 188 810 422 
604 415 231 364 901 46 
861 571 16 130 854 804 
1018 993 166 379 754 316 
797 623 713 663 589 306 
930 213 289 589 687 826 
790 364 927 65 84 396 
689 5 18 840 342 642 
813 66 506 280 690 576 
410 209 222 388 40 915 
698 744 185 93 518 942 
800 914 182 448 60 204 
686 157 320 89 198 986 
629 496 661 441 8 841 
907 128 520 866 775 627 
331 217 360 353 103 142 
588 857 59 988 41 674 
474 479 411 177 181 405 
816 545 12 553 908 270 
938 438 792 693 292 551 
504 11 375 957 318 842 
399 196 116 122 38 431 
897 662 288 194 508 890 
528 952 141 776 488 143 
439 96 233 776 51 416 
589 9 391 850 507 324 
827 766 158 221 980 948 
965 814 755 320 764 52 
624 216 571 926 352 146 
993 836 920 56 712 525 
1025 829 883 227 628 904 
789 26 893 434 377 807 
619 530 488 652 167 429 
689 928 429 647 597 424 
985 587 331 504 426 988 
628 751 754 393 603 568 
1031 970 198 797 952 717 
592 280 648 454 752 429 
527 327 51 252 674 590 
976 762 185 925 640 95 
722 938 830 117 226 267 
598 785 278 281 917 128 
456 273 632 662 10 454 
710 946 524 724 701 69 
514 894 197 429 128 370 
500 509 260 469 802 417 
804 994 35 408 623 651 
1161 766 854 812 204 894 
497 525 632 380 385 312 
724 815 845 118 221 597 
1178 780 577 696 874 647 
722 499 723 900 727 15 
579 879 650 196 262 725 
1118 938 787 785 562 226 
636 257 204 572 648 362 
473 74 532 590 164 823 
358 148 109 344 297 573 
689 207 347 256 86 813 
663 116 859 147 125 415 
896 251 32 884 662 575 
809 159 801 255 411 462 
966 842 375 41 957 692 
772 82 353 539 470 561 
719 820 297 877 191 161 
753 756 247 321 82 240 
722 484 161 365 587 763 
770 207 873 414 112 843 
710 936 595 246 687 747 
667 647 661 108 203 630 
782 559 541 841 149 743 
781 928 53 164 387 482 
853 728 77 729 75 304 
495 192 184 670 837 289 
962 651 724 806 173 627 
748 451 56 279 982 603 
1267 929 541 575 990 826 
371 200 138 71 721 487 
988 803 639 145 751 686 
813 272 682 272 441 19 
935 963 197 708 89 353 
580 44 617 782 123 542 
700 238 874 426 223 705 
1141 935 453 725 909 291 
681 373 624 815 162 426 
860 692 611 256 898 611 
648 127 620 853 110 705 
812 678 49 775 556 368 
478 57 203 630 797 528 
590 346 154 760 119 849 
751 636 944 411 889 481 
580 97 164 197 688 284 
406 804 315 187 181 291 
445 83 476 306 744 154 
669 902 693 77 864 29 
868 288 615 834 669 326 
635 105 514 280 465 795 
559 543 71 286 609 719 
359 405 70 349 231 54 
762 606 185 839 774 418 
658 314 97 940 854 963 
1013 72 918 652 622 623 
649 121 344 925 30 393 
799 535 772 640 520 656 
1030 566 453 971 440 782 
579 604 462 27 716 81 
1002 192 87 740 865 854 
554 752 433 256 72 349 
844 993 985 703 697 26 
872 203 576 666 680 242 
927 795 967 956 374 856 
894 915 20 388 589 748 
372 430 7 65 373 447 
631 192 276 858 694 725 
758 79 259 325 514 497 
563 353 624 95 933 115 
840 893 237 117 163 422 
781 399 954 882 699 845 
833 187 616 471 379 540 
428 734 216 467 160 397 
1042 901 897 337 172 409 
960 578 880 609 244 563 
695 71 911 330 91 928 
735 891 642 850 751 530 
767 280 686 763 729 503 
752 339 522 729 167 512 
739 559 356 469 42 711 
676 990 324 712 67 41 
549 297 225 5 494 892 
982 697 525 552 110 722 
486 490 193 520 824 74 
561 993 996 249 157 25 
988 246 644 602 624 921 
950 732 705 861 642 807 
357 510 218 587 260 170 
613 934 81 98 864 274 
