500 5 0
120289 126193 124131 128448 120826 
730 115 923 879 814 549 
359 35 33 46 109 658 
409 70 480 889 147 266 
635 476 643 749 616 90 
1079 475 586 766 939 337 
434 163 41 802 160 284 
849 261 963 429 359 296 
850 495 816 351 721 78 
658 216 447 512 684 968 
638 417 693 988 426 168 
873 956 539 476 622 931 
821 725 576 869 52 801 
737 986 211 829 384 685 
537 370 494 498 67 659 
609 597 551 210 969 720 
397 469 2 434 371 355 
664 204 900 691 108 940 
740 500 597 735 562 920 
859 160 82 783 445 441 
735 745 259 435 535 660 
671 376 528 693 9 686 
918 288 432 799 245 914 
758 997 731 710 153 28 
606 763 734 141 749 125 
551 557 751 452 263 241 
668 642 333 825 626 831 
840 228 740 944 35 537 
773 237 576 103 121 728 
544 978 388 406 316 546 
629 193 624 192 285 394 
626 372 188 359 298 836 
594 659 341 455 478 887 
904 528 545 760 50 482 
557 52 84 184 240 726 
1104 965 325 482 617 767 
572 385 429 86 179 518 
681 833 189 412 836 225 
816 603 387 664 260 651 
652 903 766 211 481 261 
724 827 587 995 781 167 
770 218 279 115 991 693 
759 265 837 732 946 691 
904 326 558 337 628 814 
460 464 147 200 620 177 
589 889 287 346 144 288 
904 906 466 304 671 17 
364 196 213 238 672 261 
894 78 993 134 551 688 
924 46 625 677 505 364 
730 752 400 748 595 799 
1001 437 627 488 777 930 
608 508 258 737 958 35 
595 323 785 28 923 656 
903 950 435 578 593 860 
560 873 236 665 606 121 
448 546 980 251 91 216 
891 868 581 759 11 216 
1069 977 792 744 180 663 
475 219 330 325 734 71 
815 329 540 554 344 127 
412 13 285 602 484 494 
842 633 456 117 493 126 
819 604 449 295 627 672 
335 177 66 33 455 465 
860 390 571 840 224 275 
875 187 764 870 182 205 
637 919 216 538 227 762 
708 919 598 751 972 247 
1050 431 634 505 942 540 
736 612 181 38 654 247 
603 362 677 512 534 47 
941 187 594 689 835 825 
721 723 905 172 458 612 
553 365 233 671 755 622 
654 146 693 300 371 949 
311 355 733 33 152 205 
699 622 36 787 383 637 
1008 929 860 763 568 419 
957 643 806 328 1000 477 
566 193 659 835 11 308 
815 141 918 57 429 373 
999 903 604 529 412 196 
970 209 349 502 973 606 
654 468 245 803 527 836 
1107 978 673 812 707 730 
929 528 587 688 166 848 
574 218 198 191 992 159 
507 409 713 48 407 847 
788 749 473 963 435 182 
728 128 90 693 946 531 
913 128 263 509 975 622 
664 256 722 494 952 758 
505 562 771 158 136 817 
637 533 602 44 21 146 
548 935 420 696 232 251 
841 127 845 791 956 53 
669 205 209 215 504 122 
604 784 770 64 536 406 
839 75 440 595 560 756 
534 271 617 472 356 189 
810 5 587 124 705 283 
993 654 727 139 918 81 
998 815 856 884 260 159 
300 16 580 83 426 252 
1008 34 316 849 613 870 
469 133 15 572 932 657 
839 733 232 654 939 97 
789 925 37 543 825 285 
1010 392 346 440 813 979 
910 191 940 956 334 7 
672 889 89 151 104 337 
988 575 806 617 862 191 
480 170 899 417 343 263 
638 177 825 462 308 767 
1174 780 737 904 737 827 
659 530 277 992 276 222 
833 61 648 423 911 820 
673 176 614 882 583 269 
558 336 321 888 681 78 
848 314 846 852 24 580 
1028 993 482 871 207 235 
975 936 131 248 853 859 
548 816 108 639 349 725 
542 947 35 581 176 885 
623 592 839 578 470 130 
778 412 134 972 869 133 
714 134 485 739 809 358 
640 475 734 402 492 533 
743 756 259 421 650 421 
730 644 869 879 900 97 
361 130 222 205 136 732 
779 593 292 544 802 57 
1270 955 990 709 781 510 
857 801 946 719 244 695 
668 301 16 512 189 36 
816 330 858 703 363 296 
928 433 634 292 344 516 
542 602 857 123 560 181 
717 425 557 167 589 801 
685 199 413 635 159 80 
952 465 385 793 586 460 
799 285 355 33 927 303 
908 822 911 547 921 976 
1039 167 739 975 785 657 
802 715 280 547 839 74 
935 716 751 388 955 624 
918 236 982 23 636 508 
631 398 986 1 347 386 
462 348 373 364 297 662 
948 581 702 446 913 123 
567 773 92 293 592 519 
1039 867 19 630 463 781 
930 601 26 733 431 911 
1108 927 892 745 670 528 
614 166 369 412 545 700 
613 58 270 268 362 35 
1081 969 991 261 664 105 
1034 701 813 670 262 607 
825 672 117 463 303 944 
725 606 285 650 376 966 
489 269 881 274 13 854 
715 253 901 113 948 734 
446 563 185 7 340 994 
713 604 152 760 895 987 
466 201 228 59 802 405 
901 662 53 906 816 11 
466 261 188 52 865 750 
1051 560 700 493 950 916 
748 711 570 619 363 108 
784 27 270 469 324 800 
941 645 526 926 976 622 
621 464 859 12 90 215 
659 232 761 86 902 351 
1007 409 975 684 837 361 
998 731 599 758 706 163 
740 491 793 518 420 441 
739 409 437 984 564 54 
583 122 839 370 329 799 
636 452 677 202 406 806 
472 271 187 718 68 248 
434 207 954 194 135 120 
803 39 489 278 917 946 
603 166 15 877 430 289 
732 324 904 767 812 770 
827 619 112 540 963 26 
429 87 419 137 468 104 
1037 839 949 307 954 652 
496 741 101 510 964 1 
550 380 708 129 868 541 
584 67 621 280 111 696 
833 654 571 77 977 897 
724 480 849 198 112 995 
793 943 827 29 75 771 
730 789 242 792 959 694 
687 638 890 121 491 631 
874 985 533 639 635 451 
551 94 430 800 607 279 
706 915 111 597 507 484 
884 838 653 23 687 311 
422 251 410 206 755 489 
1025 564 963 695 45 415 
841 888 606 440 449 812 
924 298 859 571 461 975 
463 42 951 644 129 346 
340 212 289 223 633 211 
437 765 362 204 399 311 
597 535 801 957 195 369 
530 249 33 966 439 160 
546 556 34 704 528 731 
774 146 688 856 479 549 
935 849 45 410 952 971 
658 846 41 831 576 527 
364 134 542 139 138 418 
689 150 73 577 348 115 
806 861 683 512 218 597 
739 55 668 991 654 213 
830 232 875 260 858 68 
747 855 66 135 927 77 
768 517 920 588 369 237 
962 179 846 753 854 302 
737 104 678 765 211 64 
951 547 696 716 784 529 
449 119 120 188 111 738 
730 240 971 127 4 674 
747 257 744 152 906 269 
656 419 412 859 981 575 
1201 940 527 988 614 514 
1031 984 187 735 366 648 
700 276 698 682 86 270 
663 82 715 295 875 874 
518 577 706 113 1000 124 
823 363 19 314 377 735 
733 967 711 824 288 182 
480 585 217 94 1000 432 
806 375 211 759 35 757 
700 211 987 457 742 929 
405 214 67 699 162 266 
617 928 531 194 477 352 
1160 627 718 490 981 699 
499 257 555 686 9 541 
1261 741 862 963 865 768 
536 300 665 286 988 48 
702 101 15 558 346 35 
790 851 892 987 191 672 
940 984 192 477 762 372 
727 819 238 616 341 308 
570 601 167 703 229 586 
863 306 744 677 302 420 
705 672 45 68 462 36 
868 592 24 370 495 926 
1058 736 523 72 748 894 
880 821 169 942 554 492 
364 318 101 577 29 424 
982 486 933 265 569 377 
479 507 123 109 538 154 
883 143 763 93 851 708 
782 597 570 386 172 956 
653 463 931 482 206 667 
523 532 459 599 364 300 
572 273 513 862 79 507 
919 746 881 819 262 337 
945 754 70 808 170 549 
614 653 267 179 770 71 
777 199 592 633 376 21 
756 642 604 590 419 895 
853 438 368 406 648 100 
923 653 639 929 859 183 
786 283 301 179 734 611 
991 479 861 836 547 26 
498 546 186 556 87 757 
581 262 566 332 135 424 
548 445 182 463 331 962 
674 450 75 458 305 647 
782 16 981 788 816 698 
961 736 682 647 362 277 
679 741 659 635 113 627 
484 439 10 617 671 389 
623 556 918 737 488 47 
649 299 628 658 286 265 
133 206 60 82 100 47 
919 843 172 886 246 908 
921 880 789 165 229 51 
418 743 165 127 222 79 
866 610 920 52 926 385 
600 255 386 332 170 735 
991 301 844 751 746 48 
642 427 421 551 642 538 
955 557 64 936 718 377 
801 857 136 914 895 112 
876 161 160 750 59 945 
559 567 516 195 261 964 
884 627 487 332 951 524 
553 167 499 145 438 336 
514 60 913 16 631 413 
780 715 969 780 216 591 
636 480 456 322 346 133 
549 979 491 249 54 251 
615 528 90 808 297 176 
677 155 670 841 28 485 
869 372 949 36 28 841 
730 533 185 80 122 669 
820 35 719 804 469 868 
796 401 343 932 586 752 
1016 387 540 657 565 677 
865 220 647 859 398 519 
748 646 145 946 459 818 
595 761 7 227 107 833 
835 5 679 486 653 600 
943 537 770 560 41 471 
613 411 43 358 373 155 
811 266 473 216 534 345 
518 530 343 342 655 704 
692 929 937 376 273 99 
999 993 697 293 487 541 
837 874 655 831 549 801 
825 987 289 556 715 293 
937 505 146 392 922 931 
822 711 701 302 211 886 
1008 655 173 859 822 145 
1052 33 979 839 932 912 
991 679 865 666 460 529 
413 282 530 205 874 73 
709 212 90 567 602 730 
760 479 271 955 966 154 
1060 725 120 957 896 714 
737 966 365 103 115 979 
523 42 995 573 336 133 
710 270 436 262 909 428 
557 652 117 569 936 458 
882 550 718 653 763 245 
870 994 160 272 503 448 
852 12 565 746 726 562 
636 33 61 9 433 425 
862 188 746 217 248 871 
837 867 604 65 205 292 
925 843 979 43 438 822 
720 794 684 350 825 279 
406 767 278 497 253 185 
917 504 421 869 154 552 
412 395 168 213 772 366 
943 680 226 896 256 512 
975 271 995 966 732 528 
684 287 431 689 596 707 
574 703 282 472 304 573 
1115 554 612 876 969 304 
820 354 389 987 471 170 
884 250 968 427 961 387 
1006 656 884 958 848 794 
1031 789 744 243 853 77 
655 44 697 422 389 379 
487 365 323 80 262 168 
827 700 644 170 550 122 
686 909 239 8 308 207 
357 208 81 81 221 707 
820 188 350 596 242 375 
1074 364 903 569 755 886 
766 498 984 143 122 513 
421 50 1 93 236 526 
945 314 850 917 682 240 
635 49 620 373 418 453 
605 3 816 526 171 628 
592 728 198 515 631 809 
827 529 438 550 483 408 
311 308 659 61 277 215 
1224 459 955 717 998 887 
407 99 36 219 575 717 
556 957 450 516 257 52 
904 615 115 279 871 183 
333 358 112 21 626 33 
430 873 37 168 302 29 
1068 846 756 923 249 369 
680 622 222 288 310 358 
1025 90 408 810 908 698 
833 560 312 353 758 903 
522 705 245 486 184 630 
911 725 829 137 415 255 
812 86 598 768 348 428 
768 147 575 400 916 708 
740 238 248 328 555 413 
804 585 891 490 598 190 
932 883 515 431 667 294 
955 164 943 384 855 783 
775 672 368 894 467 198 
928 870 387 875 660 463 
604 837 936 357 309 122 
671 549 853 65 43 656 
536 766 23 641 742 227 
448 12 536 279 135 936 
831 391 843 488 582 363 
815 886 853 83 300 710 
616 148 54 340 358 697 
491 176 824 527 489 326 
914 889 981 840 453 689 
687 902 778 428 555 598 
410 208 463 18 496 715 
522 859 159 231 544 504 
