100 5 0
34333 36938 37158 34418 36587 
442 290 783 480 451 90 
1020 750 405 350 243 862 
901 494 45 680 127 811 
607 170 260 402 136 657 
897 993 151 389 235 395 
604 518 557 238 43 755 
347 578 96 582 214 207 
624 614 128 964 100 406 
869 206 822 195 620 998 
788 429 870 871 6 166 
710 689 246 232 933 78 
1050 19 816 953 763 459 
286 222 856 81 20 38 
703 585 306 443 518 855 
585 190 914 817 709 37 
669 236 386 518 796 373 
614 436 19 213 989 405 
816 420 755 995 657 907 
728 747 388 849 320 761 
688 21 406 574 282 259 
953 690 931 631 8 614 
688 124 198 499 474 845 
882 765 347 415 177 658 
770 236 664 178 817 375 
407 692 188 381 277 489 
436 141 614 68 1 82 
1030 329 474 621 654 576 
930 395 870 542 682 524 
778 740 684 765 362 73 
667 265 274 164 555 287 
790 242 387 829 895 735 
671 6 282 992 447 531 
628 781 702 412 410 758 
464 322 222 678 610 387 
680 749 999 407 180 37 
885 108 991 799 405 581 
882 496 718 561 152 827 
354 557 58 81 34 772 
831 875 129 64 488 229 
1046 976 211 559 204 791 
987 528 520 577 535 400 
920 719 517 665 121 443 
427 52 981 130 255 267 
451 76 905 198 136 89 
760 670 303 400 924 278 
528 764 487 160 884 198 
992 115 740 366 824 846 
994 962 555 750 773 470 
1041 771 662 276 486 844 
562 660 209 114 224 449 
539 605 436 818 194 172 
481 27 810 56 100 249 
620 185 32 650 971 491 
717 156 53 411 511 588 
588 465 897 306 264 9 
713 867 173 309 751 139 
497 400 601 77 218 308 
645 734 693 936 7 451 
766 919 447 311 548 597 
696 739 115 821 502 542 
905 722 544 258 640 845 
920 968 397 512 714 944 
574 8 570 51 46 352 
864 140 665 451 624 281 
914 926 75 252 763 709 
417 372 159 209 815 193 
756 577 515 352 57 998 
915 947 186 582 25 986 
648 381 913 481 856 277 
709 37 866 683 147 409 
898 462 260 163 961 427 
1061 210 945 504 550 917 
632 557 365 769 869 18 
892 724 530 493 640 103 
1075 561 909 324 199 949 
913 161 375 556 217 823 
824 104 480 977 253 900 
462 142 222 753 161 856 
876 824 662 466 320 844 
817 366 126 386 980 136 
646 580 915 100 295 281 
648 742 236 280 18 117 
668 991 283 760 417 546 
879 370 114 779 727 436 
999 617 55 652 957 439 
638 609 396 916 2 701 
768 531 646 722 275 787 
614 622 506 451 419 232 
467 13 876 179 493 243 
815 94 887 426 694 8 
900 866 440 982 318 403 
848 442 601 16 434 852 
596 656 787 93 682 340 
716 297 846 844 996 225 
978 74 726 915 982 657 
890 12 261 839 612 574 
504 22 5 865 248 878 
456 60 74 872 700 17 
858 72 923 483 936 952 
822 408 621 345 627 608 
