250 5 0
28736 32219 31080 31637 32791 
714 359 909 252 51 830 
540 127 117 62 410 518 
915 398 461 635 264 646 
444 495 325 210 826 227 
528 201 918 433 203 505 
954 863 867 932 846 421 
791 83 45 684 824 228 
858 742 106 678 144 368 
350 59 197 148 58 637 
366 41 620 355 538 116 
392 140 390 78 155 627 
1060 809 915 353 458 724 
1074 860 832 959 304 856 
1109 706 949 578 307 743 
936 6 882 368 318 716 
448 3 398 470 917 446 
515 293 338 143 89 841 
447 95 74 420 739 645 
704 368 583 106 390 56 
650 268 166 281 677 372 
414 34 97 60 431 796 
535 553 197 486 411 682 
417 256 544 477 748 9 
1019 464 920 759 280 696 
1192 344 754 991 959 624 
569 262 197 341 176 309 
733 325 687 192 115 674 
792 507 895 82 747 116 
784 330 836 799 611 724 
1140 521 743 925 768 936 
820 888 555 471 370 912 
852 396 168 450 600 772 
630 564 246 433 578 565 
634 20 175 817 332 547 
759 810 694 188 41 261 
184 52 6 186 14 541 
638 124 426 170 41 9 
933 563 597 375 395 384 
781 604 795 643 326 545 
901 317 579 672 992 313 
983 604 926 614 832 864 
1160 720 920 143 930 860 
483 232 186 23 246 751 
859 698 979 34 481 472 
616 312 407 887 805 120 
869 957 844 390 437 554 
970 483 964 719 610 824 
628 627 760 329 300 645 
651 327 804 21 968 533 
704 190 819 487 916 695 
594 191 717 77 127 18 
808 557 220 887 893 606 
670 452 683 928 171 202 
815 770 196 212 413 149 
531 562 259 236 379 782 
551 531 539 95 222 609 
1069 849 830 629 904 802 
766 918 477 919 886 224 
489 32 555 847 16 108 
940 703 596 465 516 614 
942 792 707 828 816 317 
446 80 770 131 896 90 
977 449 190 569 570 943 
846 950 539 538 958 977 
767 794 758 958 799 284 
704 763 835 106 105 39 
770 2 254 201 784 832 
664 495 888 797 104 892 
971 131 487 951 465 595 
707 15 607 605 642 9 
953 12 755 881 181 523 
1048 554 661 763 739 254 
559 140 300 327 98 416 
546 182 555 301 283 129 
632 687 131 314 651 268 
1038 104 835 812 786 462 
978 886 884 208 920 280 
1015 559 864 876 160 865 
613 37 365 42 532 688 
1009 478 769 971 989 134 
463 518 257 575 217 580 
1119 978 248 850 700 988 
676 206 412 505 673 395 
954 641 697 851 310 160 
1012 150 890 675 748 158 
596 392 71 217 183 858 
967 415 604 838 751 948 
599 96 51 748 197 177 
629 638 715 270 857 206 
753 104 137 527 185 637 
892 385 54 204 892 474 
515 188 109 675 660 559 
541 340 430 190 488 946 
958 577 430 663 740 317 
1021 683 188 860 980 765 
779 153 209 124 186 772 
953 617 61 699 266 769 
662 987 88 382 891 771 
911 599 859 673 564 957 
847 41 917 713 719 128 
888 671 823 174 697 831 
834 300 889 438 740 576 
547 20 531 286 603 827 
1026 733 329 752 884 160 
715 59 982 814 896 478 
745 907 549 885 847 123 
762 985 480 711 116 977 
638 315 603 181 696 888 
546 606 90 570 346 56 
741 270 403 283 83 749 
941 293 518 346 957 155 
1054 581 482 996 849 969 
686 123 448 405 404 767 
1133 828 690 206 933 653 
809 558 270 484 20 994 
756 687 468 141 753 987 
886 536 688 309 209 344 
492 506 493 829 56 481 
1115 928 874 611 270 652 
870 807 632 622 13 49 
667 333 129 321 722 403 
809 886 455 78 619 179 
681 305 634 271 256 629 
704 354 99 657 852 632 
966 574 460 990 994 596 
913 933 717 40 13 696 
803 230 285 639 817 859 
788 11 51 762 4 973 
1138 673 651 912 794 879 
691 29 902 120 209 223 
1000 336 455 797 525 885 
762 114 893 431 420 1 
883 878 880 153 841 741 
494 817 723 20 49 150 
672 372 341 929 658 81 
852 334 958 413 472 357 
982 289 285 827 993 1000 
318 776 133 200 156 211 
845 485 409 238 456 560 
1111 826 724 766 696 453 
1051 952 39 765 962 624 
528 245 211 564 560 61 
1093 906 389 982 212 802 
539 393 819 445 760 30 
377 397 618 264 360 20 
887 508 217 802 46 985 
632 575 578 375 465 504 
679 609 958 317 749 479 
830 243 771 374 483 896 
885 521 424 313 184 707 
637 708 134 834 498 534 
998 904 627 364 957 698 
885 936 207 647 434 497 
790 960 616 803 786 419 
711 360 502 551 994 309 
1193 338 781 715 931 791 
563 855 214 635 191 865 
340 156 373 110 171 91 
655 996 217 315 216 969 
773 125 336 515 221 292 
962 138 367 382 1000 539 
505 320 220 341 939 42 
1126 830 441 868 419 975 
361 115 95 575 166 310 
509 346 603 431 419 573 
533 215 52 196 442 578 
703 540 168 995 169 173 
447 125 325 267 105 998 
665 294 633 575 958 8 
929 836 285 638 412 393 
1189 429 854 646 864 807 
415 415 189 319 676 68 
655 325 548 585 762 617 
579 345 634 70 150 209 
888 29 324 720 545 540 
765 424 402 332 153 21 
863 972 279 126 182 269 
636 953 645 207 831 216 
1016 929 544 337 911 957 
729 830 838 763 923 4 
958 590 867 486 378 639 
664 92 951 100 158 312 
754 629 590 364 451 729 
574 451 243 600 405 258 
766 678 198 30 658 433 
877 725 852 719 416 324 
1134 998 787 582 532 897 
642 482 387 514 834 901 
627 157 604 604 510 883 
725 268 576 730 182 687 
710 379 97 479 73 335 
669 223 272 350 892 729 
365 29 2 276 692 518 
605 533 196 855 16 276 
685 113 369 840 767 468 
866 418 891 825 549 529 
679 122 967 464 293 960 
550 693 878 216 229 28 
811 795 604 547 881 254 
868 466 909 274 863 363 
415 683 97 184 855 133 
824 304 956 838 101 372 
719 238 135 488 762 926 
903 760 7 649 228 391 
776 116 929 431 384 586 
1077 756 606 322 388 850 
686 78 202 670 660 707 
271 315 25 186 12 310 
792 248 894 889 461 817 
763 267 998 700 439 211 
925 707 368 187 566 568 
716 677 637 759 138 442 
549 817 434 334 350 83 
1075 963 521 791 780 551 
559 825 220 473 135 406 
