500 5 0
62455 62212 59134 60808 64260 
818 280 659 474 448 279 
770 914 108 52 967 177 
863 693 847 694 885 160 
489 659 651 293 630 58 
860 127 966 287 214 773 
708 779 330 255 350 426 
462 74 1 395 351 771 
616 475 124 762 385 951 
859 479 683 686 622 220 
646 622 935 193 860 74 
803 720 756 293 970 695 
860 329 100 922 544 378 
740 427 640 608 906 882 
698 233 875 895 959 183 
504 231 951 198 87 222 
823 784 441 630 515 596 
1069 641 555 542 569 567 
768 544 632 855 569 236 
618 646 460 517 480 178 
803 159 603 567 774 820 
625 342 350 172 999 924 
911 680 860 850 720 493 
917 660 80 420 691 558 
855 563 25 118 547 918 
1166 49 900 935 605 867 
438 345 94 68 434 354 
555 318 411 242 260 8 
759 741 759 639 769 697 
614 886 200 584 814 314 
792 711 875 732 979 195 
755 131 252 918 538 173 
518 372 146 732 658 370 
833 447 154 317 141 847 
603 159 142 345 38 600 
968 241 698 688 53 682 
1018 553 129 826 791 899 
775 874 352 636 703 882 
522 522 201 491 29 189 
723 566 106 919 100 803 
814 436 44 462 789 836 
800 757 654 631 676 14 
727 547 574 317 312 239 
460 110 19 170 680 294 
918 874 817 238 860 397 
457 42 6 582 149 358 
624 704 931 116 847 34 
692 279 443 167 544 885 
847 122 562 767 963 585 
516 938 109 151 172 175 
1091 355 833 184 960 990 
530 774 263 581 219 526 
693 636 328 138 357 355 
538 867 115 6 166 833 
668 557 164 4 408 373 
585 671 901 290 96 515 
512 217 13 293 969 988 
535 441 425 836 626 76 
725 783 264 231 66 597 
441 110 362 396 301 112 
657 312 421 131 477 436 
757 662 480 513 982 741 
652 616 88 617 63 966 
947 817 546 984 281 847 
435 46 10 595 24 980 
682 873 286 138 174 341 
695 677 30 325 3 378 
903 874 604 124 482 333 
970 555 546 633 570 805 
673 807 199 640 707 518 
1084 684 985 889 292 759 
547 430 353 957 101 99 
512 260 513 55 28 491 
514 28 860 462 549 309 
654 15 410 462 176 839 
999 534 224 583 730 436 
848 444 574 401 238 934 
445 120 335 657 360 157 
1169 561 964 543 494 802 
601 256 602 152 779 825 
866 834 935 323 733 111 
916 362 122 789 992 850 
1201 770 614 844 577 880 
367 398 742 4 64 327 
690 473 435 883 793 485 
765 430 714 211 653 984 
707 346 235 531 475 744 
628 617 477 502 580 731 
599 281 691 509 807 26 
588 366 591 404 212 247 
648 135 268 771 792 439 
979 861 450 803 317 866 
813 209 495 251 316 545 
712 913 400 172 979 943 
627 886 114 313 358 329 
494 844 497 30 62 683 
679 377 722 129 420 403 
443 310 304 167 714 283 
544 267 102 991 213 897 
894 111 789 571 885 841 
882 480 469 562 389 230 
1072 86 995 997 850 951 
985 745 716 335 866 313 
691 161 623 340 707 866 
521 107 781 404 39 757 
872 197 295 445 959 1 
976 17 867 395 779 760 
399 346 322 45 526 529 
741 920 604 364 344 893 
986 719 762 466 621 601 
1014 763 85 658 282 991 
458 931 103 529 281 139 
633 358 991 249 56 677 
745 850 904 792 339 136 
467 13 375 945 226 249 
438 46 240 976 694 83 
627 421 468 665 561 299 
596 487 737 397 34 713 
500 366 912 704 75 14 
805 579 79 87 273 999 
308 124 90 150 165 846 
702 832 604 159 380 842 
1086 736 753 719 710 878 
1072 851 524 750 605 143 
756 23 342 350 621 407 
707 608 278 25 525 617 
1040 401 864 532 359 942 
492 413 249 15 458 512 
736 932 114 262 861 199 
848 949 816 845 218 399 
627 881 525 102 628 924 
671 25 718 148 445 949 
614 178 651 260 17 127 
857 767 900 993 500 814 
773 794 577 327 401 562 
616 888 43 301 821 248 
642 248 590 718 325 585 
975 982 541 818 451 426 
854 465 745 644 986 188 
1029 983 825 852 951 68 
898 910 626 110 719 370 
612 717 865 465 290 528 
1097 878 934 476 357 641 
436 168 863 145 553 90 
520 87 732 146 198 204 
459 616 360 471 655 16 
443 300 50 593 253 132 
805 335 38 316 726 317 
645 193 853 613 487 380 
783 158 449 530 702 948 
844 705 491 705 352 967 
797 501 995 246 87 814 
889 226 435 784 643 73 
448 430 193 293 738 302 
697 381 599 564 986 908 
254 374 136 310 92 62 
1129 914 970 278 377 903 
1026 76 715 592 547 820 
909 650 635 363 554 299 
1266 891 801 836 900 567 
432 625 49 33 324 879 
771 264 254 589 575 930 
998 232 771 340 513 755 
634 703 486 295 442 722 
790 759 420 104 405 479 
649 194 353 278 232 99 
452 453 744 432 1 521 
939 674 830 472 132 558 
729 373 949 621 816 344 
398 240 79 494 697 359 
927 31 381 657 731 690 
833 903 254 83 746 565 
533 822 169 352 254 260 
564 123 195 774 632 907 
802 546 304 389 246 936 
960 301 356 176 883 647 
1152 989 884 494 917 723 
415 853 218 116 202 452 
871 768 417 811 377 246 
712 128 815 318 176 562 
632 533 892 351 808 346 
690 83 394 939 953 209 
581 291 260 487 136 388 
487 798 66 578 485 305 
631 715 750 322 336 282 
752 890 518 741 718 580 
885 547 830 712 327 976 
749 281 468 570 106 528 
444 4 963 145 448 641 
993 235 519 217 951 966 
861 888 945 196 583 202 
618 278 97 556 69 248 
797 14 655 363 585 532 
776 630 946 789 959 93 
574 646 384 73 970 302 
1063 554 822 469 629 470 
704 599 56 965 315 999 
736 375 236 858 368 854 
688 956 313 522 688 816 
753 215 447 187 343 276 
579 47 665 849 774 514 
630 643 678 433 193 858 
831 235 414 571 792 290 
572 346 225 138 361 853 
377 559 177 834 19 188 
1047 537 815 801 191 835 
1118 943 905 557 237 829 
647 300 606 39 112 641 
834 447 439 188 469 915 
906 961 638 990 605 611 
795 7 555 312 318 1000 
969 74 652 830 994 213 
954 448 770 302 415 539 
493 334 93 312 596 609 
695 124 891 843 180 435 
1045 750 148 851 715 767 
509 62 322 325 605 626 
706 219 796 185 416 66 
403 867 542 29 42 218 
870 737 106 170 680 764 
741 211 88 791 577 261 
919 134 938 444 384 528 
702 747 4 729 542 755 
576 279 474 872 428 121 
1077 539 254 820 684 893 
637 470 44 118 675 542 
555 445 748 123 409 238 
553 1 694 142 158 596 
617 804 182 517 224 431 
647 374 404 566 971 23 
882 302 837 774 480 607 
507 912 143 184 15 513 
732 721 971 785 423 222 
962 767 1000 268 27 954 
865 126 859 976 248 468 
656 334 825 898 876 11 
888 522 706 795 967 41 
564 151 231 82 951 230 
335 854 211 212 235 111 
453 301 420 781 96 608 
709 494 119 702 376 108 
875 548 532 332 848 172 
