100 5 0
12841 13172 12088 12269 13839 
869 523 524 441 959 1000 
1043 940 304 777 912 430 
829 933 525 73 469 888 
813 411 400 948 37 258 
683 125 928 126 671 727 
548 834 370 873 16 557 
658 298 589 984 465 270 
785 671 986 192 366 509 
733 664 933 590 172 493 
751 901 168 139 940 538 
891 236 661 260 636 178 
549 382 28 494 467 468 
365 381 349 352 250 266 
633 789 864 215 120 104 
691 613 305 786 678 848 
583 954 74 264 210 850 
693 637 692 486 328 931 
625 438 502 318 910 477 
880 911 177 489 529 528 
544 459 461 266 620 525 
1038 630 752 668 1 882 
525 722 562 263 18 287 
706 929 708 489 284 200 
557 225 733 11 940 93 
974 463 956 139 931 697 
802 702 858 301 8 974 
460 870 535 37 121 498 
813 787 848 132 10 20 
1126 577 592 831 728 490 
698 119 701 738 790 969 
550 835 219 727 171 26 
895 795 597 459 613 578 
807 313 774 737 200 897 
844 938 716 818 73 130 
802 239 450 304 882 198 
966 751 871 988 138 253 
838 736 84 702 83 916 
1075 447 881 144 969 864 
332 81 239 156 105 891 
678 984 83 180 55 714 
440 529 285 885 335 48 
644 683 309 289 75 497 
700 67 713 199 46 963 
546 55 16 493 909 255 
500 21 47 657 774 370 
782 192 475 234 858 84 
965 776 541 866 863 769 
1054 797 592 952 665 765 
854 248 610 50 845 656 
1053 253 165 834 812 767 
721 405 990 891 549 16 
572 600 378 398 338 334 
773 706 45 604 460 749 
853 188 642 791 214 806 
840 882 870 8 42 966 
849 28 605 917 952 378 
715 165 856 76 152 247 
1032 912 812 266 808 126 
762 368 833 233 169 860 
779 896 837 322 161 601 
780 825 512 830 162 545 
685 235 83 370 446 5 
572 72 54 248 162 163 
737 739 998 579 514 487 
931 873 743 120 502 447 
945 169 668 976 507 889 
828 408 748 554 578 910 
978 986 809 890 655 771 
965 474 704 364 963 485 
701 838 630 488 29 626 
431 108 414 435 356 65 
862 331 25 704 939 958 
719 361 723 56 605 893 
877 360 10 435 217 985 
838 790 479 891 145 156 
813 206 923 776 670 892 
275 258 156 5 604 253 
802 331 505 804 821 661 
754 117 844 858 121 720 
547 208 897 198 434 988 
1039 865 483 993 818 588 
940 521 611 344 720 474 
730 214 956 124 711 518 
1195 607 590 955 804 878 
871 625 452 885 615 705 
560 126 323 884 745 664 
627 549 328 565 134 818 
503 429 199 42 835 793 
523 541 501 94 205 154 
906 636 883 558 946 676 
612 26 81 19 894 170 
857 366 14 328 385 963 
660 194 953 77 491 165 
890 476 88 564 915 25 
864 956 134 54 956 742 
976 568 573 749 204 661 
840 520 887 597 449 689 
569 159 326 973 862 429 
702 879 491 633 596 703 
977 404 269 469 460 964 
