100 5 0
42813 36845 36146 37149 39151 
982 943 184 929 97 734 
1009 948 613 402 316 608 
1105 984 282 218 805 782 
967 859 608 930 788 477 
697 801 85 667 517 393 
901 768 476 848 918 720 
641 229 48 304 716 867 
690 497 604 276 751 993 
546 299 501 572 716 170 
613 88 49 693 347 45 
708 113 4 739 763 739 
1059 685 253 853 613 650 
569 24 227 829 202 452 
976 169 405 963 816 341 
774 28 348 659 62 427 
755 112 47 570 304 734 
842 906 277 383 145 661 
972 639 14 699 850 802 
761 14 91 919 800 757 
625 287 638 232 729 388 
861 619 931 915 486 760 
880 446 998 353 527 794 
804 956 336 115 425 696 
573 665 523 169 510 879 
851 300 714 52 906 659 
514 431 35 481 108 64 
853 313 260 858 751 787 
663 257 327 872 888 468 
1004 886 877 334 416 161 
572 575 145 47 402 124 
944 948 417 27 942 89 
732 851 803 4 504 42 
830 882 822 87 385 223 
476 182 409 87 351 715 
824 205 34 829 352 227 
758 551 875 484 527 259 
728 1 1000 426 369 784 
707 956 352 824 502 679 
739 111 951 401 827 360 
474 455 246 14 83 982 
428 186 388 987 95 392 
417 76 696 282 230 732 
835 325 413 276 189 677 
581 247 799 663 568 138 
632 767 325 582 48 439 
484 382 615 865 139 32 
892 924 335 74 976 685 
1035 481 856 658 957 779 
401 262 324 222 312 69 
839 869 665 9 359 863 
600 204 431 881 253 359 
684 974 771 65 505 413 
1066 952 586 718 749 856 
834 509 198 816 174 881 
857 805 683 571 1 426 
1061 965 985 757 65 745 
710 284 681 281 604 286 
877 978 523 697 755 221 
795 643 639 369 467 146 
976 851 318 709 707 770 
1154 849 873 971 472 726 
426 329 697 78 222 554 
827 282 854 327 25 951 
1082 510 267 576 943 942 
943 901 340 467 582 517 
797 855 280 995 571 842 
557 521 632 756 45 89 
834 577 977 51 474 84 
497 881 593 279 154 441 
705 291 786 618 833 868 
695 598 410 358 603 510 
609 606 526 337 538 442 
655 800 65 54 399 119 
630 493 479 490 31 621 
614 964 713 127 296 31 
935 951 569 93 762 604 
1003 971 154 355 728 717 
803 739 852 295 575 823 
704 759 916 746 169 630 
836 747 661 17 459 884 
445 791 230 47 145 926 
808 839 674 416 671 381 
464 203 156 156 625 560 
651 681 703 572 574 405 
1079 729 739 771 261 441 
781 682 552 11 180 891 
708 952 541 426 768 338 
861 622 752 133 827 5 
1230 870 225 920 926 960 
927 39 128 712 925 376 
494 86 449 62 75 876 
1096 798 786 874 656 77 
673 693 798 878 190 33 
626 39 562 920 976 360 
861 632 97 249 536 520 
734 900 58 511 267 74 
825 729 218 255 993 367 
842 192 706 539 471 636 
995 970 363 639 446 954 
709 346 705 567 470 225 
