250 5 0
62048 60587 63318 64321 58162 
747 431 499 791 628 866 
780 482 920 633 902 403 
712 529 207 532 812 894 
656 545 541 752 78 486 
1074 710 823 762 219 917 
623 494 871 591 183 653 
1079 981 179 526 785 818 
514 414 928 425 404 201 
831 567 110 742 586 642 
529 376 280 780 214 967 
895 176 709 999 607 373 
936 765 127 781 886 730 
968 424 373 682 718 368 
702 519 416 83 342 562 
481 530 565 6 128 75 
998 839 665 515 704 577 
592 220 271 112 852 936 
876 996 42 411 111 778 
921 515 623 969 461 593 
872 376 225 494 81 806 
1068 760 369 918 971 887 
419 552 173 487 617 216 
1066 846 752 873 671 669 
730 685 389 946 20 766 
765 885 415 51 57 37 
1127 289 926 358 784 828 
427 245 516 749 380 60 
891 662 310 47 208 796 
970 555 713 993 735 675 
752 400 955 41 151 320 
887 100 795 303 762 158 
946 348 228 137 824 727 
673 522 274 148 956 6 
711 147 978 176 133 38 
959 631 232 744 229 914 
675 161 943 133 89 791 
683 736 598 590 930 278 
787 219 637 59 447 293 
919 467 575 523 944 512 
708 82 165 195 823 566 
659 33 130 952 458 749 
602 765 239 946 658 206 
714 877 224 173 20 354 
1068 774 703 411 686 761 
505 554 280 440 48 192 
504 281 468 843 447 385 
651 948 128 904 772 145 
822 219 849 594 313 668 
919 875 793 981 575 911 
666 284 250 903 805 13 
972 400 795 602 405 601 
522 709 189 745 389 407 
496 960 361 20 474 212 
1004 718 529 570 592 948 
646 183 641 561 526 93 
1267 837 624 746 954 955 
512 646 273 48 184 222 
1030 867 691 206 587 403 
564 939 765 234 459 129 
829 27 999 346 831 674 
902 254 831 938 933 146 
618 561 163 175 166 530 
715 541 190 862 833 81 
527 252 377 645 3 897 
502 347 726 78 319 270 
1018 79 607 685 807 536 
1035 872 755 180 824 732 
773 697 532 748 379 182 
601 427 237 522 919 669 
1082 832 317 652 938 948 
973 741 473 844 188 440 
440 29 452 478 447 353 
778 559 928 317 748 282 
810 234 551 875 497 907 
791 202 437 392 466 732 
659 253 847 298 827 12 
710 155 456 236 583 381 
615 385 862 510 546 189 
593 57 432 987 227 592 
497 588 2 921 261 83 
526 660 107 579 296 542 
704 426 776 875 867 573 
648 610 149 215 922 461 
987 582 746 939 387 714 
902 788 284 541 571 5 
967 505 657 511 710 596 
553 977 251 440 909 4 
704 721 401 712 50 161 
951 647 153 403 770 285 
775 913 331 894 396 757 
715 325 731 122 406 967 
363 394 126 666 199 360 
431 11 174 199 258 179 
1028 703 838 844 731 278 
823 981 257 371 438 177 
750 229 555 61 734 905 
492 714 325 46 93 314 
535 421 525 215 823 667 
788 210 570 840 22 79 
1117 425 485 798 428 971 
847 479 866 630 786 540 
991 743 989 297 674 403 
902 708 794 769 557 251 
593 327 46 572 676 728 
578 26 39 438 262 9 
764 103 758 319 507 287 
957 910 619 899 288 917 
551 641 242 634 579 307 
494 515 381 566 409 16 
712 785 248 75 207 646 
842 617 932 601 669 496 
748 91 251 615 109 868 
684 567 781 522 600 518 
942 190 868 817 299 538 
672 586 15 865 318 533 
531 179 653 996 180 335 
842 630 705 746 646 16 
885 521 743 779 437 527 
777 187 848 192 246 721 
652 359 833 435 836 423 
704 961 534 23 682 338 
576 756 72 221 709 497 
808 794 838 325 524 231 
708 34 106 72 823 126 
621 420 742 309 662 541 
1032 823 579 200 710 971 
703 387 180 886 59 118 
876 526 361 720 161 289 
896 727 39 819 997 19 
784 869 509 223 212 519 
936 798 309 301 469 481 
539 209 377 692 427 365 
618 196 566 603 394 179 
540 223 479 475 261 377 
624 920 145 305 91 241 
828 256 682 828 8 837 
700 1000 192 521 153 618 
577 477 302 663 904 185 
651 794 649 44 982 115 
414 204 270 515 697 366 
820 994 878 846 110 711 
832 601 712 386 359 364 
456 804 236 279 578 352 
837 614 45 694 584 352 
340 205 182 498 343 141 
622 433 902 152 539 234 
620 264 560 184 584 512 
1089 43 840 812 887 541 
800 941 377 820 578 535 
310 7 250 328 59 46 
507 190 151 687 264 750 
803 56 583 565 311 223 
835 883 697 113 358 645 
695 507 32 459 228 856 
485 770 119 635 40 145 
745 509 524 530 999 68 
656 608 719 565 363 769 
705 396 196 946 95 881 
830 608 295 727 478 456 
429 137 788 16 131 96 
808 571 565 701 96 951 
959 904 999 100 822 195 
1014 355 674 556 503 499 
746 737 489 348 424 398 
698 955 224 352 408 408 
836 249 585 145 437 990 
1042 808 590 492 974 818 
661 71 648 957 640 566 
680 739 147 312 220 254 
1086 780 445 994 416 922 
1006 910 945 60 572 262 
802 868 411 85 18 429 
796 489 956 181 303 460 
860 119 319 772 288 816 
518 673 408 592 579 1 
598 486 310 461 815 536 
806 940 639 964 868 245 
821 258 78 241 772 776 
953 611 488 755 632 54 
410 312 170 563 181 662 
635 249 164 634 744 457 
831 139 82 197 993 856 
949 938 32 365 531 937 
948 788 332 644 875 320 
502 165 114 491 191 231 
1033 366 388 513 938 545 
950 943 676 723 703 357 
634 505 827 521 808 409 
585 775 400 184 607 701 
889 523 544 106 470 985 
980 907 163 709 554 86 
709 29 771 236 820 350 
799 493 167 372 174 368 
1116 558 723 870 941 583 
1151 330 675 706 915 653 
592 593 268 127 484 460 
955 202 913 245 684 428 
1161 428 852 892 528 763 
604 149 881 868 159 37 
620 774 785 33 710 12 
580 186 160 162 377 747 
860 914 812 568 210 369 
780 273 762 291 931 791 
916 851 154 159 864 168 
560 502 734 897 332 22 
1154 798 645 881 875 714 
779 161 737 138 758 931 
1163 547 833 884 633 930 
518 294 48 751 560 509 
605 90 420 307 390 361 
866 556 879 971 366 313 
423 713 140 328 516 152 
827 154 42 284 784 750 
697 260 118 443 712 830 
390 334 123 396 919 10 
545 812 311 506 97 914 
963 711 593 507 916 270 
763 14 444 455 727 828 
600 191 151 910 346 618 
908 608 935 501 650 199 
543 193 730 301 371 323 
572 14 150 721 243 890 
954 894 494 681 444 89 
774 377 103 956 645 515 
1083 589 69 816 823 981 
191 110 537 30 64 124 
802 667 391 506 650 726 
501 184 26 901 454 305 
804 923 817 570 110 208 
609 73 496 11 687 151 
837 903 690 767 669 299 
811 572 949 486 450 247 
434 277 518 192 181 923 
816 874 387 43 968 183 
713 700 197 264 457 166 
629 263 314 835 643 543 
486 75 677 12 805 230 
977 492 938 912 360 97 
416 84 198 478 349 277 
744 846 108 219 967 23 
910 10 497 762 523 909 
603 136 384 47 762 903 
700 595 581 176 74 471 
657 102 413 469 135 293 
802 329 402 554 833 150 
973 346 752 138 814 471 
507 395 441 210 140 114 
773 54 769 413 944 716 
496 649 901 355 151 164 
989 219 864 755 532 290 
