250 5 0
31737 31304 30642 30471 30102 
628 26 83 398 784 972 
988 573 74 622 378 824 
368 6 53 496 27 108 
699 984 457 116 535 538 
686 260 905 771 599 371 
906 907 546 742 101 597 
633 305 683 609 755 253 
746 705 409 882 111 741 
880 744 175 905 671 795 
711 183 192 233 533 145 
711 348 298 574 756 274 
943 795 149 693 504 285 
966 431 367 809 715 917 
1098 434 706 952 334 627 
595 771 326 741 105 57 
597 229 40 372 724 153 
307 147 41 284 358 425 
412 347 563 468 35 7 
1005 879 720 504 458 457 
795 168 367 566 876 102 
857 657 618 24 990 941 
862 921 219 284 196 604 
768 142 873 522 506 314 
902 695 620 438 462 14 
664 89 707 596 6 152 
705 779 395 472 190 83 
570 924 280 77 358 212 
351 590 205 541 356 32 
775 159 658 883 543 485 
950 953 951 633 558 340 
1092 967 476 699 885 392 
736 725 825 3 421 483 
832 991 43 723 132 152 
802 969 866 965 564 392 
280 30 176 539 234 392 
995 289 776 147 826 594 
492 258 37 603 143 338 
821 953 931 867 663 119 
1073 487 834 759 738 607 
400 215 168 465 105 726 
725 443 428 462 71 444 
627 471 489 515 187 567 
577 162 386 47 757 328 
909 903 399 589 41 278 
557 656 658 393 359 613 
651 338 526 755 293 529 
705 962 642 911 535 311 
787 810 435 396 610 208 
606 857 253 285 52 228 
1236 559 935 872 835 555 
672 181 90 633 492 130 
515 740 523 242 169 21 
837 857 662 589 230 452 
655 514 136 851 612 429 
578 608 168 899 477 574 
452 31 35 658 46 109 
777 880 247 320 700 115 
918 539 375 519 962 780 
933 683 794 551 805 673 
1004 557 794 649 391 575 
821 261 433 780 389 249 
688 684 791 700 977 56 
818 125 972 396 634 380 
776 556 316 358 464 894 
436 243 704 606 147 344 
1181 372 872 806 791 958 
814 376 719 351 212 476 
340 95 255 266 689 29 
817 298 128 436 382 552 
881 645 729 154 593 261 
455 50 448 89 47 508 
819 152 182 96 917 465 
1228 899 780 886 417 751 
1079 493 838 381 594 673 
512 569 572 184 560 28 
1061 895 982 515 187 985 
638 424 27 152 895 939 
686 567 343 60 363 569 
414 20 35 653 281 151 
699 73 148 953 199 678 
907 833 57 441 579 864 
784 78 694 604 280 89 
743 890 204 768 108 408 
920 945 331 947 679 882 
603 600 262 552 281 960 
875 511 718 319 112 614 
854 931 195 637 426 66 
1043 727 911 1 645 466 
911 15 953 987 328 373 
718 372 676 243 98 941 
881 48 962 36 969 186 
815 843 914 479 143 219 
827 230 50 104 597 815 
895 640 462 843 720 778 
641 851 420 252 295 229 
1134 720 369 722 975 469 
699 550 722 488 630 342 
621 830 70 769 493 58 
828 589 619 990 849 457 
1063 641 422 922 779 522 
908 13 531 830 75 647 
651 848 53 722 453 199 
859 684 868 65 234 332 
661 29 308 789 748 430 
653 439 279 387 37 950 
484 952 752 96 9 391 
789 545 832 840 532 711 
888 658 876 622 567 308 
709 521 434 702 363 720 
976 80 244 534 903 987 
948 587 410 589 359 480 
794 314 690 434 102 860 
615 77 238 70 601 45 
893 1 1000 909 100 344 
870 685 190 212 36 906 
509 895 255 111 412 86 
949 932 634 392 575 519 
804 398 374 473 129 576 
595 48 528 328 481 798 
979 743 149 434 850 621 
576 743 82 303 2 694 
510 415 217 219 70 613 
851 744 104 558 907 989 
1089 56 628 943 740 971 
804 580 485 775 565 352 
502 252 734 77 865 139 
1107 648 647 867 612 628 
534 883 927 287 107 257 
615 449 937 263 413 241 
922 792 411 31 924 627 
443 21 194 470 106 238 
944 913 750 457 920 963 
327 26 22 186 95 941 
637 513 608 324 778 590 
628 499 209 101 467 953 
408 486 801 73 45 453 
758 770 852 396 291 808 
1009 952 791 779 583 120 
982 873 598 904 881 288 
803 591 305 960 44 592 
1219 722 870 732 989 466 
773 85 140 238 483 576 
510 261 277 224 473 467 
776 724 206 441 708 250 
752 965 924 646 46 20 
949 664 829 357 845 225 
847 127 865 230 771 657 
611 142 616 991 8 9 
473 519 186 429 191 947 
