500 5 0
60442 59211 61254 61494 63260 
690 826 380 40 422 18 
491 816 104 48 758 199 
1182 207 907 892 826 787 
372 402 237 357 3 583 
760 914 484 657 627 423 
498 79 382 216 414 958 
588 571 209 726 423 331 
846 325 548 41 985 464 
775 200 390 385 306 672 
1086 710 861 878 663 235 
439 198 499 836 95 425 
608 822 97 673 393 663 
682 426 428 115 546 690 
675 8 715 37 44 473 
596 965 427 788 71 389 
673 678 578 186 493 619 
715 738 497 358 853 637 
684 639 541 892 124 390 
366 402 15 279 45 772 
641 839 255 18 399 70 
688 305 785 297 715 546 
735 832 790 123 680 346 
958 360 608 365 429 668 
653 723 385 44 580 808 
1030 84 781 829 226 909 
992 564 928 94 898 241 
837 72 739 543 476 875 
1080 718 895 418 775 301 
422 304 379 7 24 840 
671 886 955 964 251 56 
761 718 890 627 950 300 
717 610 717 666 615 285 
590 52 160 563 780 677 
1093 770 808 597 905 82 
930 955 272 826 760 710 
919 494 595 996 128 926 
709 298 37 495 263 481 
526 420 21 863 417 223 
653 209 622 401 324 205 
636 750 94 784 154 4 
837 509 706 756 678 945 
828 436 191 96 346 689 
726 352 344 18 639 989 
995 129 977 946 20 572 
796 42 493 958 532 606 
487 627 1000 8 365 206 
683 771 615 711 388 218 
1154 573 849 483 655 812 
525 231 656 582 337 265 
725 182 574 86 582 988 
766 554 788 724 719 1000 
825 818 339 974 114 18 
577 820 646 19 334 276 
951 181 607 543 364 688 
627 485 345 449 17 51 
949 360 975 624 760 87 
526 659 699 301 236 693 
928 914 669 470 664 629 
1065 941 464 122 911 526 
652 258 433 476 155 129 
550 312 111 510 255 76 
390 145 269 447 992 85 
497 250 320 255 377 925 
576 208 418 785 359 883 
579 33 633 542 245 111 
641 645 551 266 408 225 
992 372 500 867 571 657 
530 302 507 780 246 157 
698 757 515 821 478 690 
608 21 46 255 180 776 
1108 819 250 997 245 871 
1043 734 757 877 143 611 
962 188 921 295 859 520 
575 912 421 477 272 273 
809 253 795 679 307 583 
849 957 130 747 318 479 
665 618 17 726 967 383 
784 454 142 138 412 553 
942 963 822 995 916 172 
873 384 444 814 546 149 
552 26 161 531 638 791 
564 945 25 546 617 131 
426 426 605 62 370 217 
406 228 502 673 137 82 
558 860 483 10 15 705 
746 168 630 737 805 586 
780 706 85 539 630 246 
908 184 54 939 804 708 
799 359 290 936 99 151 
1054 122 835 407 709 815 
716 656 247 305 433 493 
807 548 463 770 49 736 
738 125 425 398 243 151 
616 178 316 278 183 523 
367 68 632 695 147 119 
729 318 504 270 700 213 
477 185 480 875 347 271 
582 711 902 364 93 252 
485 793 167 397 252 637 
988 497 702 487 405 588 
828 881 534 994 560 520 
1026 65 961 520 904 496 
717 944 20 91 355 352 
724 292 178 502 512 212 
851 875 693 928 466 651 
836 371 449 567 10 419 
832 836 315 381 626 967 
783 811 179 883 39 143 
691 873 32 948 362 932 
659 922 27 148 346 256 
514 284 467 293 189 164 
633 407 722 524 255 759 
742 28 757 205 963 656 
741 929 1000 929 509 169 
895 130 90 607 263 974 
506 142 911 601 269 438 
855 546 322 77 304 599 
651 282 707 288 697 991 
800 846 611 483 907 860 
887 883 207 72 903 39 
884 160 120 150 800 713 
977 533 242 871 370 575 
823 241 519 660 851 462 
725 572 898 275 186 360 
717 141 75 800 908 731 
636 408 175 944 24 803 
766 186 551 259 419 459 
550 366 661 443 47 996 
428 364 205 432 276 551 
1087 698 35 820 926 708 
820 35 482 587 34 977 
267 320 252 314 228 26 
916 391 454 968 309 500 
822 880 191 627 708 104 
951 529 876 266 606 73 
576 321 957 260 620 384 
704 652 804 561 476 875 
1002 963 314 828 895 15 
1153 286 769 700 684 918 
765 690 165 963 582 517 
672 889 545 48 974 60 
806 840 1 292 709 365 
877 718 52 503 994 506 
853 892 4 837 902 185 
363 350 10 348 183 508 
418 53 442 273 75 840 
694 27 569 919 757 71 
807 896 847 742 726 61 
971 662 857 851 487 319 
613 388 143 316 122 86 
527 433 28 223 345 901 
752 561 49 373 514 866 
765 782 887 335 75 949 
688 641 315 592 821 374 
522 113 344 540 140 833 
998 345 137 928 638 738 
621 354 555 132 73 766 
973 492 686 773 244 355 
553 254 55 354 137 528 
676 117 146 662 464 528 
592 706 441 62 818 621 
595 253 896 91 645 824 
790 306 357 154 782 486 
367 202 644 32 757 81 
718 63 378 589 733 55 
952 98 919 614 703 854 
776 149 547 434 732 161 
703 133 190 862 788 119 
607 341 864 304 223 399 
714 298 592 718 103 870 
629 874 188 531 346 996 
541 324 240 555 228 353 
873 568 542 507 268 169 
556 87 327 668 343 535 
848 114 865 617 432 444 
585 197 641 88 871 316 
885 846 617 911 227 738 
892 461 831 612 505 103 
755 797 773 108 220 397 
687 322 470 114 835 120 
434 49 297 93 61 49 
787 117 393 781 919 970 
588 396 687 945 455 314 
427 201 461 147 357 83 
414 152 413 91 325 241 
281 168 549 217 240 131 
697 864 187 848 212 326 
889 844 853 696 124 334 
894 882 874 474 844 802 
803 460 73 861 953 221 
595 88 976 324 30 238 
610 758 638 472 350 57 
857 786 946 590 811 595 
771 712 500 784 826 519 
806 988 103 604 991 59 
839 377 480 599 141 318 
700 569 620 531 48 663 
785 887 177 363 155 76 
481 85 312 444 256 608 
1008 383 540 669 599 752 
900 743 607 246 636 713 
671 207 164 844 418 247 
917 889 4 555 803 80 
465 239 436 491 137 898 
836 943 750 931 450 249 
590 311 494 443 471 958 
613 487 211 330 857 628 
786 27 483 262 505 456 
541 581 330 824 152 716 
898 986 256 129 529 374 
355 135 595 73 117 319 
829 51 820 459 110 351 
700 673 58 156 499 870 
770 477 905 715 312 504 
994 831 29 697 765 210 
893 667 819 577 647 466 
993 944 580 994 4 415 
681 753 744 619 178 221 
658 708 983 41 844 447 
533 77 206 581 13 179 
584 134 945 962 532 45 
844 417 552 912 257 47 
678 671 625 217 145 206 
1057 815 386 64 834 942 
597 926 1 46 993 327 
963 636 239 427 883 708 
549 859 664 225 397 376 
463 339 5 312 183 340 
1014 173 931 288 749 701 
1164 792 525 289 784 937 
630 16 468 615 479 879 
911 608 632 153 903 500 
894 866 362 988 235 976 
1054 674 748 807 625 330 
936 170 586 698 720 298 
1058 923 968 402 116 898 
837 406 105 521 937 885 
703 536 676 89 5 899 
936 22 177 970 709 874 
895 269 872 455 717 485 
571 364 29 758 604 17 
939 610 339 1000 714 757 
1038 825 565 492 847 294 
1002 676 816 786 636 985 
531 559 301 214 479 148 
923 244 815 687 517 625 
655 768 509 230 356 102 
792 473 531 960 865 209 
453 37 626 131 465 501 
518 493 772 52 723 406 
1003 880 765 822 516 249 
710 84 396 541 785 498 
1087 951 726 860 657 760 
692 540 260 703 179 251 
1015 387 866 179 779 447 
937 233 366 975 772 888 
810 421 86 975 690 882 
581 503 41 540 2 916 
900 407 457 856 833 134 
754 80 814 427 561 9 
1054 963 879 21 238 833 
862 892 675 648 764 677 
592 791 630 596 27 534 
568 528 353 202 578 227 
838 766 281 336 900 628 
562 140 138 357 114 63 
777 341 934 979 624 99 
745 666 861 649 319 358 
827 406 518 605 890 558 
774 322 739 150 849 460 
886 606 171 570 443 165 
665 693 184 179 611 2 
1115 745 722 361 824 961 
681 79 546 321 164 44 
973 364 915 597 979 561 
671 820 795 598 152 751 
571 162 160 572 194 916 
676 802 180 872 671 110 
567 106 135 160 628 901 
746 705 732 472 987 614 
681 822 920 264 884 276 
513 706 345 302 339 742 
813 625 36 216 875 38 
919 632 342 568 800 850 
539 227 82 24 250 804 
623 772 19 545 432 553 
1012 789 652 55 779 682 
927 836 586 389 588 782 
537 774 201 129 823 68 
799 19 370 563 509 432 
356 207 761 121 67 581 
536 90 681 463 68 918 
692 155 399 178 962 923 
911 339 796 768 729 840 
966 657 431 738 772 371 
513 207 856 47 464 445 
1198 867 413 771 871 780 
692 499 197 704 887 774 
787 43 751 428 747 946 
303 18 322 319 79 321 
745 53 111 335 907 34 
354 70 233 10 291 283 
678 456 618 793 299 885 
670 641 293 289 626 648 
733 181 473 488 181 75 
626 288 180 645 592 484 
619 103 276 404 480 376 
928 604 436 200 808 872 
1013 460 980 894 44 262 
719 608 510 518 365 38 
423 210 396 344 459 224 
178 404 55 169 21 98 
659 365 654 200 797 260 
539 98 480 535 490 131 
806 513 165 30 969 437 
871 754 5 152 833 221 
856 451 925 670 785 927 
835 201 415 126 950 815 
1075 133 878 631 546 726 
520 327 781 137 433 625 
559 235 9 236 672 669 
478 807 299 393 734 1 
1100 83 793 661 802 747 
634 119 727 437 144 690 
495 557 13 335 40 587 
752 357 510 50 461 810 
264 30 54 98 673 289 
725 820 557 569 435 9 
778 409 396 357 980 826 
710 337 325 279 175 248 
481 3 373 629 722 624 
777 723 904 69 79 785 
683 748 282 454 637 746 
792 482 168 590 380 615 
588 795 262 240 70 123 
815 409 565 826 627 14 
982 944 474 973 865 633 
989 589 313 675 780 244 
1051 643 448 714 255 780 
668 180 68 624 333 374 
686 324 849 204 173 169 
923 653 543 641 878 561 
593 547 171 198 820 550 
651 953 468 522 702 492 
657 240 148 650 332 181 
411 132 496 145 249 239 
552 896 223 624 15 623 
369 745 64 579 5 393 
958 471 607 606 13 706 
1173 916 879 902 591 670 
998 537 833 787 263 636 
1200 755 720 933 956 297 
1079 26 464 1000 877 677 
828 947 739 613 612 982 
962 180 704 435 606 986 
762 183 719 165 644 214 
468 105 375 964 106 105 
878 242 131 429 738 508 
617 495 467 59 170 117 
783 728 368 64 625 959 
681 304 927 526 419 597 
674 461 66 898 354 491 
680 430 73 182 581 932 
765 631 343 515 645 551 
688 19 105 604 632 414 
798 872 239 185 315 776 
653 943 326 142 564 831 
529 871 400 173 814 37 
739 978 276 926 429 881 
977 790 394 874 282 716 
760 135 632 879 839 901 
1024 660 899 398 639 239 
1032 218 63 814 933 679 
781 769 166 633 949 671 
1148 818 285 912 460 831 
751 618 595 348 567 741 
703 1 546 840 976 743 
707 424 552 676 759 648 
754 373 914 375 860 556 
824 167 777 329 315 182 
614 31 456 232 589 541 
804 147 836 937 898 823 
789 291 516 641 131 795 
554 887 666 62 68 326 
674 581 181 101 902 828 
601 208 370 263 152 263 
448 657 743 188 520 130 
687 564 75 422 1 106 
282 22 191 57 230 580 
597 363 890 449 256 461 
628 571 423 245 792 394 
840 634 464 403 434 913 
662 976 366 526 203 900 
624 63 197 905 105 433 
712 619 290 8 59 454 
675 244 719 305 754 914 
987 290 162 712 956 422 
750 551 367 859 751 855 
1270 925 890 668 907 663 
597 848 464 595 346 69 
946 970 257 597 785 45 
553 387 637 628 25 980 
518 283 195 266 472 346 
841 723 17 313 749 252 
946 198 662 700 652 727 
1366 860 723 959 999 896 
513 593 649 240 381 116 
594 77 627 879 343 205 
995 174 120 968 811 858 
685 46 651 430 468 632 
625 400 879 442 592 442 
476 305 46 684 716 366 
500 163 544 76 218 264 
595 128 932 832 639 49 
764 387 15 180 901 827 
700 533 148 303 714 583 
1214 842 832 963 339 602 
400 44 480 303 664 116 
510 763 397 447 447 98 
284 268 320 17 62 14 
632 966 67 502 766 478 
531 159 11 726 165 733 
654 643 994 913 83 517 
992 891 286 875 760 901 
764 825 128 509 14 56 
485 327 637 29 642 689 
777 883 329 43 756 327 
985 403 759 350 725 668 
657 505 247 370 649 978 
796 976 622 748 35 314 
870 396 515 921 245 141 
970 207 611 772 880 806 
568 586 152 280 205 555 
568 333 636 241 241 804 
564 576 210 331 27 811 
941 778 157 962 568 156 
651 679 661 198 634 537 
995 670 782 849 909 373 
1098 608 960 942 903 692 
414 354 20 690 95 52 
485 496 198 211 44 718 
695 294 326 632 664 686 
618 914 157 538 628 580 
517 250 423 186 432 751 
616 26 382 257 277 459 
746 466 737 26 38 732 
786 680 667 321 645 989 
746 683 958 702 566 125 
455 194 216 218 604 151 
1051 137 429 917 766 574 
1123 225 786 525 996 827 
807 104 865 254 557 849 
813 880 428 547 504 854 
1034 142 871 412 306 996 
947 798 730 718 369 56 
1049 731 769 879 225 836 
772 923 759 907 283 826 
892 126 305 452 559 867 
731 317 965 774 977 471 
707 675 72 59 296 867 
659 271 894 225 726 882 
559 369 70 596 732 923 
753 949 80 869 42 257 
804 531 802 960 640 359 
435 697 288 480 16 357 
634 731 750 7 234 413 
598 518 844 243 311 241 
552 960 168 129 112 496 
581 207 54 932 159 764 
1131 712 832 145 712 773 
828 765 697 873 665 944 
936 658 192 774 311 937 
1062 448 772 722 706 187 
1008 849 954 427 939 459 
642 170 493 694 624 279 
674 48 574 108 175 642 
952 910 996 721 652 142 
542 305 737 31 703 25 
724 731 128 619 452 936 
805 209 616 28 328 352 
634 765 727 706 9 139 
665 854 114 978 449 283 
811 92 431 517 174 572 
794 607 764 237 324 252 
820 835 66 264 213 891 
466 128 68 36 976 458 
794 293 274 253 300 515 
523 266 115 1 22 742 
607 389 162 359 409 944 
845 787 36 48 983 960 
846 337 606 473 657 356 
871 893 378 568 81 599 
426 254 80 55 645 526 
664 564 158 452 563 753 
864 343 785 953 241 866 
616 747 420 366 41 953 
821 687 659 141 212 833 
1036 677 179 608 845 949 
826 163 970 25 533 899 
790 207 545 165 580 312 
