250 5 0
98064 92911 94091 85625 92854 
895 764 938 628 895 355 
794 736 553 750 862 905 
758 44 144 767 298 524 
938 826 103 864 81 435 
555 208 241 182 65 69 
870 711 47 929 114 981 
310 406 274 344 252 18 
574 228 880 93 778 203 
636 494 201 322 583 935 
975 739 793 365 54 632 
591 323 264 979 280 639 
808 612 804 923 636 18 
654 853 533 476 9 320 
1049 721 746 988 317 1 
972 634 588 954 544 380 
1041 191 764 677 879 689 
885 211 623 485 656 229 
1031 659 496 645 139 971 
992 397 971 312 658 686 
664 241 533 636 732 897 
586 941 190 774 54 98 
631 237 104 105 381 317 
889 564 446 896 157 794 
412 391 193 336 138 832 
804 615 804 950 263 572 
880 176 436 629 802 17 
681 811 454 686 877 559 
738 577 996 996 666 41 
991 899 777 228 428 570 
915 617 653 299 35 956 
356 260 362 616 309 210 
958 731 711 532 681 917 
1131 994 122 812 411 879 
615 223 305 15 540 351 
331 109 99 507 615 276 
789 13 983 175 881 731 
365 35 487 401 120 104 
627 254 610 442 431 826 
939 848 193 325 765 883 
571 48 410 780 662 640 
871 886 311 878 41 125 
520 254 989 185 629 75 
696 68 693 94 252 603 
642 647 151 934 41 271 
776 112 324 717 172 602 
947 874 725 858 908 377 
803 446 638 110 526 899 
535 255 650 696 662 151 
832 716 486 955 834 739 
748 498 683 667 606 180 
888 711 232 797 84 719 
909 607 466 935 238 823 
924 822 344 498 560 562 
846 40 262 275 807 784 
825 772 728 28 109 761 
1224 605 699 874 708 762 
577 30 132 269 553 815 
924 946 818 597 813 454 
837 281 464 142 986 950 
644 734 98 26 800 459 
887 398 184 688 517 675 
830 716 194 769 357 409 
1123 883 979 262 277 882 
639 875 492 513 405 31 
812 405 477 623 896 157 
680 875 981 753 218 128 
997 663 199 455 348 939 
994 628 526 204 842 572 
844 743 411 699 851 9 
861 354 994 683 828 329 
450 277 382 950 354 126 
1022 741 154 408 675 973 
558 26 375 404 874 533 
743 108 811 659 769 592 
285 100 202 48 16 956 
795 764 614 566 421 435 
1005 537 559 546 986 641 
772 30 867 758 455 769 
820 61 899 755 534 730 
588 78 260 78 788 795 
850 335 395 706 545 448 
960 114 870 598 261 612 
762 799 3 181 419 875 
719 108 297 148 357 490 
969 946 980 129 554 875 
711 571 653 89 332 817 
504 477 732 502 541 189 
587 457 703 565 210 216 
489 789 521 209 199 56 
1049 611 974 824 257 320 
496 305 207 63 2 830 
799 655 624 760 729 479 
580 772 62 710 174 997 
397 38 798 456 56 122 
539 23 155 488 443 365 
844 167 993 909 283 99 
496 245 667 191 63 807 
697 709 478 146 535 853 
741 226 806 619 19 233 
1141 405 555 951 509 942 
863 499 357 845 450 993 
684 586 902 699 280 578 
507 719 127 225 651 498 
559 293 240 216 40 186 
718 297 791 69 899 717 
1072 550 876 651 820 302 
634 483 536 759 611 233 
988 921 809 97 865 526 
838 25 302 829 499 411 
653 132 194 390 7 978 
668 725 564 560 80 960 
619 701 186 246 232 541 
920 698 759 57 517 973 
620 795 827 861 192 163 
1111 771 756 338 872 545 
722 272 242 643 65 753 
576 211 225 203 285 358 
906 950 892 410 420 433 
693 565 665 232 350 383 
806 459 300 57 413 323 
549 810 659 52 113 542 
507 308 242 101 312 936 
775 388 921 850 501 255 
738 638 503 622 125 839 
987 491 875 76 957 471 
854 614 551 264 515 368 
950 713 690 559 431 381 
458 863 389 96 147 104 
494 66 539 259 119 212 
952 748 972 397 797 5 
653 37 735 734 219 685 
402 362 446 80 361 105 
876 927 164 373 991 950 
1051 542 397 707 738 750 
661 156 790 39 48 320 
1094 511 194 886 766 856 
748 923 72 496 428 614 
1161 764 704 347 716 957 
572 928 125 412 149 779 
352 823 137 168 164 72 
648 158 881 733 406 42 
590 836 323 325 588 51 
417 486 200 846 60 246 
780 596 651 530 451 365 
541 279 794 16 208 536 
777 694 600 200 846 202 
852 155 883 402 881 466 
414 835 302 76 43 214 
841 504 169 328 113 716 
924 241 722 806 511 199 
437 653 39 544 118 375 
979 714 218 670 868 337 
720 855 113 228 7 57 
764 500 396 4 440 485 
754 681 999 935 132 928 
829 793 142 932 365 785 
917 21 281 876 698 721 
463 564 598 498 400 43 
716 248 616 850 249 216 
854 811 953 194 614 88 
712 724 286 331 305 364 
477 345 79 487 594 768 
415 145 187 569 77 545 
869 489 360 310 974 229 
581 643 937 197 192 698 
694 831 905 322 596 36 
581 604 569 391 786 336 
807 795 483 912 180 917 
596 969 609 461 36 393 
783 101 863 712 522 246 
864 492 395 383 350 889 
533 918 318 243 279 41 
352 210 351 267 52 653 
967 655 231 600 734 125 
646 426 143 581 362 972 
589 523 815 72 524 906 
898 853 435 279 872 899 
695 667 679 840 265 192 
611 360 233 5 800 557 
1195 973 28 998 602 911 
558 865 162 184 350 412 
738 133 17 710 485 700 
784 389 207 415 583 693 
598 456 122 932 607 875 
684 291 100 931 320 994 
733 124 726 894 770 392 
632 450 826 477 150 434 
697 906 502 834 224 311 
756 977 502 269 719 827 
848 257 980 398 581 986 
331 190 110 155 362 350 
883 987 196 763 387 218 
850 916 748 831 357 792 
556 555 159 186 416 727 
748 549 656 387 559 98 
616 684 241 491 397 530 
579 879 44 996 350 44 
1062 916 440 865 524 181 
1004 577 970 466 400 625 
669 673 200 696 91 898 
804 33 675 268 796 365 
973 777 593 268 895 257 
545 414 153 383 239 205 
570 93 550 914 265 145 
619 677 569 741 893 53 
681 884 484 122 653 351 
790 47 337 613 563 18 
928 370 471 385 475 862 
994 36 963 766 493 357 
791 969 294 861 847 837 
676 906 572 277 748 315 
768 142 293 787 991 934 
800 23 588 756 115 830 
726 562 935 25 502 303 
701 684 591 933 472 128 
890 972 844 419 751 377 
940 718 947 736 525 511 
1088 515 958 914 486 176 
915 604 705 902 347 237 
816 735 862 368 111 79 
486 663 27 719 146 325 
735 613 327 67 908 893 
720 824 114 144 688 65 
563 423 495 643 419 254 
641 408 644 103 275 630 
828 371 316 582 805 633 
604 827 256 717 475 355 
770 657 816 62 78 128 
877 860 349 826 480 948 
868 742 612 519 635 712 
467 385 801 24 274 228 
786 496 148 612 626 919 
548 325 190 69 44 378 
467 481 877 782 81 13 
215 47 199 85 142 245 
695 750 892 365 186 304 
843 973 350 541 32 736 
526 299 779 264 65 666 
778 958 30 901 389 527 
783 617 346 566 953 56 
1025 980 2 550 785 350 
646 792 118 589 586 706 
544 193 430 144 149 420 
843 5 680 946 857 41 
982 929 792 867 713 506 
693 15 301 520 162 696 
468 411 153 65 433 273 
731 445 847 379 739 178 
610 649 167 444 821 914 
813 409 333 760 901 598 
