250 5 0
33888 30745 31417 32247 30246 
656 667 443 303 978 318 
912 490 565 411 464 546 
753 927 469 363 941 11 
829 936 732 378 791 402 
840 875 419 370 227 526 
607 751 801 37 630 52 
834 725 716 832 999 105 
926 751 872 674 37 942 
954 666 902 689 322 313 
705 693 906 539 172 63 
727 261 984 429 493 263 
859 521 535 739 925 948 
656 731 222 865 249 435 
700 588 101 354 258 483 
874 788 461 672 529 540 
788 442 262 288 614 122 
940 737 796 881 787 828 
748 705 161 171 968 184 
749 290 288 212 634 518 
1023 607 332 783 840 454 
873 772 405 805 526 509 
578 155 92 371 755 861 
895 904 890 704 853 318 
984 738 249 493 331 858 
604 988 216 609 286 310 
870 944 697 89 164 466 
940 357 109 2 984 985 
645 81 713 153 923 441 
547 488 332 96 272 190 
856 614 684 444 653 151 
633 803 128 377 518 427 
857 499 587 663 762 918 
455 221 148 475 867 55 
802 209 617 579 531 824 
512 189 258 980 410 20 
885 640 973 793 196 313 
726 120 375 880 294 999 
803 784 600 898 641 23 
758 853 744 558 924 519 
867 738 779 117 193 128 
555 714 257 144 137 351 
957 717 201 607 970 408 
774 967 190 695 996 487 
490 447 203 289 12 303 
551 574 596 422 109 977 
1016 992 927 936 949 690 
627 262 767 849 130 89 
675 923 882 183 190 120 
529 451 644 680 282 532 
886 834 102 771 702 603 
545 66 940 135 545 87 
608 696 676 32 50 553 
712 258 653 343 485 39 
835 898 340 226 25 625 
329 207 294 37 110 962 
411 869 78 74 158 511 
474 327 197 855 526 399 
789 994 905 52 189 328 
931 932 405 943 196 221 
778 72 899 137 351 862 
759 663 761 782 202 304 
671 991 998 461 33 270 
319 144 316 523 69 521 
584 771 448 231 257 534 
668 326 856 980 422 381 
655 307 359 41 450 463 
820 165 315 838 665 892 
538 119 649 875 120 885 
676 309 633 590 334 640 
529 522 112 907 344 729 
756 513 666 744 271 840 
932 443 424 234 458 951 
1115 782 542 562 960 768 
594 910 744 263 404 496 
790 968 949 791 667 149 
721 587 297 472 809 917 
280 904 22 218 116 29 
839 435 880 849 601 55 
450 20 116 403 693 646 
918 625 134 565 505 489 
939 744 763 641 904 373 
952 690 914 516 757 291 
548 280 600 398 806 260 
451 532 115 48 254 133 
845 861 768 646 805 228 
337 182 169 642 254 280 
739 287 677 386 672 725 
850 563 665 717 619 406 
668 882 352 324 395 414 
818 280 469 399 85 543 
855 23 482 800 661 34 
896 544 787 526 570 948 
857 738 542 541 357 564 
519 531 419 500 132 742 
651 572 729 580 364 531 
942 892 378 298 959 430 
511 53 344 394 940 447 
419 519 142 60 366 590 
723 582 542 857 162 963 
955 814 449 608 867 599 
664 324 83 300 788 8 
1047 814 432 120 923 699 
