500 5 0
63336 60418 61531 59463 61077 
615 995 134 647 377 479 
774 997 730 911 268 538 
512 227 679 454 435 114 
685 748 765 680 585 475 
606 626 359 80 197 806 
821 385 450 424 331 128 
509 632 15 281 742 412 
751 611 251 785 847 451 
736 590 664 808 370 276 
881 306 555 938 800 75 
356 139 849 287 237 37 
948 744 523 714 569 178 
806 277 614 418 579 810 
653 474 169 187 924 771 
938 298 91 687 733 966 
919 819 575 977 682 360 
965 159 710 626 137 945 
837 91 715 176 736 324 
1003 313 356 361 943 903 
595 39 500 418 597 471 
551 299 40 784 284 791 
758 908 674 93 60 104 
727 512 392 747 443 425 
983 263 901 973 151 895 
679 716 781 73 543 791 
639 118 333 44 756 281 
558 833 103 218 63 155 
523 206 267 1 956 676 
867 792 273 185 342 602 
634 35 488 422 591 337 
711 907 189 39 291 254 
363 929 159 229 34 218 
707 914 190 107 560 431 
694 147 536 378 951 5 
700 32 727 205 116 655 
749 469 365 962 303 732 
521 532 630 492 604 275 
750 845 951 9 623 438 
728 855 242 972 610 39 
666 599 529 898 27 471 
910 470 247 627 517 505 
931 920 768 701 505 461 
566 344 284 304 451 573 
902 416 982 567 565 97 
795 741 716 490 254 528 
416 792 441 36 419 361 
756 586 215 262 115 494 
677 29 722 379 391 745 
625 437 815 329 180 975 
879 343 923 233 268 139 
694 983 305 955 441 34 
582 88 675 675 481 885 
556 524 936 462 454 9 
473 32 195 813 266 964 
572 130 141 85 659 822 
520 552 624 59 263 742 
876 131 244 694 965 249 
256 420 6 199 177 27 
456 758 63 382 117 584 
536 353 247 719 73 956 
612 534 606 826 275 76 
927 291 350 905 730 576 
901 150 873 435 972 975 
712 763 610 735 646 249 
558 590 270 586 437 288 
748 714 159 798 170 415 
730 332 896 217 77 22 
329 339 657 112 159 246 
522 290 653 290 312 616 
831 607 25 796 190 189 
868 314 742 555 764 60 
654 92 462 794 461 679 
421 234 364 351 28 237 
736 550 739 702 23 676 
707 914 590 491 478 525 
948 923 163 333 546 440 
1022 727 990 529 651 404 
551 73 395 687 265 607 
631 406 666 166 805 494 
635 277 27 50 880 516 
548 364 292 526 113 570 
877 816 224 605 163 876 
595 487 508 982 599 131 
