500 5 0
61202 61807 58959 62375 62163 
821 220 876 9 567 3 
931 184 335 964 404 555 
653 786 649 730 82 647 
828 691 584 994 322 209 
722 258 220 335 506 30 
793 534 490 705 281 153 
432 373 168 172 864 348 
856 771 591 685 334 347 
681 667 898 105 332 682 
1063 86 552 997 480 895 
789 758 740 60 566 398 
370 495 260 27 156 751 
278 266 369 82 23 603 
939 570 188 489 834 691 
929 427 888 767 823 475 
549 426 730 232 72 317 
596 352 345 874 250 336 
818 991 993 873 394 106 
687 300 783 841 105 592 
775 631 712 915 454 34 
703 654 48 69 231 379 
907 154 959 642 576 312 
466 371 474 941 134 113 
707 897 321 67 20 374 
491 42 788 287 441 710 
1088 527 670 728 971 112 
924 459 655 142 990 412 
661 990 294 625 287 167 
837 173 973 135 904 349 
867 201 540 276 776 355 
417 101 597 657 217 421 
837 811 563 133 943 671 
552 546 180 206 975 725 
1199 704 839 999 501 578 
938 683 209 870 349 385 
836 350 972 538 393 950 
876 511 598 830 972 952 
866 981 825 802 803 780 
865 37 442 450 780 316 
543 309 413 754 912 287 
573 185 398 762 93 773 
608 695 126 273 151 199 
816 853 381 23 995 65 
777 434 188 575 570 443 
755 881 70 426 139 850 
815 508 55 611 440 127 
641 579 864 102 714 733 
492 491 215 366 916 240 
776 864 300 867 392 889 
1067 606 860 403 966 415 
705 87 902 850 814 802 
683 195 477 916 806 55 
478 419 245 160 719 756 
616 363 211 579 423 618 
505 322 192 588 808 29 
711 835 374 997 132 488 
994 119 610 931 392 616 
522 139 915 933 472 48 
402 51 294 381 820 6 
693 149 834 81 81 454 
647 812 444 593 312 706 
754 751 87 90 797 394 
1004 162 871 183 913 514 
251 214 26 270 35 450 
961 537 16 649 994 844 
821 470 547 654 561 988 
927 174 382 931 955 722 
612 466 280 83 471 1000 
519 267 659 195 127 845 
884 278 576 882 876 189 
707 88 169 296 234 361 
907 364 751 681 715 116 
926 605 333 528 927 700 
963 421 975 743 672 239 
570 164 32 736 112 401 
897 948 739 314 222 2 
389 486 45 437 165 131 
1090 277 856 347 794 838 
523 554 155 451 301 18 
1177 935 822 958 95 840 
641 173 935 247 868 892 
1041 913 792 53 873 115 
899 561 848 895 819 423 
900 629 567 114 496 349 
706 909 856 493 116 996 
598 90 91 488 343 838 
455 86 286 551 913 225 
813 605 188 839 57 798 
695 344 38 456 146 793 
661 943 495 297 762 94 
475 135 636 423 295 840 
390 24 385 91 332 412 
774 493 896 212 578 397 
932 809 820 185 106 656 
1067 762 896 976 998 630 
708 104 599 74 700 815 
452 353 97 555 294 440 
531 618 333 682 288 120 
941 948 385 759 949 401 
1062 911 573 107 979 256 
855 767 723 14 540 911 
625 297 535 265 795 794 
641 323 588 190 747 148 
942 672 869 947 504 401 
379 120 733 459 328 190 
1324 934 876 431 922 967 
1089 787 912 496 472 476 
399 478 448 169 350 46 
601 25 68 676 166 734 
826 269 343 183 728 913 
927 1 368 645 817 459 
1013 653 575 382 475 928 
645 542 411 181 414 527 
447 389 45 463 355 117 
845 569 802 370 984 127 
832 52 638 82 389 829 
878 810 458 948 94 516 
954 126 584 759 747 539 
513 199 468 893 359 336 
741 768 888 743 340 393 
431 164 864 22 648 226 
581 36 418 420 178 231 
399 351 178 27 632 227 
596 527 154 295 799 290 
895 456 976 462 256 238 
828 301 371 433 728 997 
346 366 367 369 479 17 
796 49 786 516 432 710 
494 595 493 580 372 32 
470 436 67 449 459 766 
580 781 370 453 706 255 
978 591 259 355 990 342 
834 147 549 695 217 244 
701 748 487 647 312 549 
1093 481 492 779 694 580 
392 848 223 447 303 55 
925 362 454 50 921 411 
798 292 676 818 693 560 
427 907 330 150 488 148 
921 567 499 495 74 917 
681 34 892 368 951 771 
699 20 492 145 763 974 
710 967 359 452 742 119 
747 118 993 735 413 422 
952 981 406 119 286 651 
705 667 947 266 956 557 
797 511 887 144 571 601 
978 617 385 967 228 598 
984 171 835 997 532 325 
770 335 432 858 496 593 
664 598 307 78 917 695 
703 531 333 46 716 544 
919 930 8 997 202 569 
835 969 604 892 127 60 
619 356 583 897 215 567 
780 993 302 596 195 296 
