500 5 0
181618 194088 184202 187497 177221 
757 241 972 431 946 218 
1048 897 59 895 880 17 
488 458 37 16 725 494 
477 361 414 44 674 94 
993 989 654 303 742 356 
496 168 215 740 209 829 
576 792 771 384 447 277 
1095 862 941 177 799 685 
492 502 717 67 399 777 
779 107 718 76 262 385 
374 555 288 192 185 614 
377 64 17 188 71 215 
935 734 973 306 484 821 
641 425 728 824 688 67 
552 221 287 803 268 741 
714 798 346 481 494 377 
654 237 538 178 1 828 
651 734 558 433 751 28 
545 92 665 258 284 77 
922 676 222 804 373 253 
754 71 490 287 328 246 
802 508 783 539 954 433 
1144 811 878 936 490 419 
641 337 884 259 345 372 
355 75 175 41 127 545 
672 589 488 623 677 881 
1071 479 511 452 856 736 
725 401 861 332 99 103 
1090 775 928 591 879 219 
647 651 750 300 931 27 
1040 818 429 954 401 984 
821 887 915 206 283 161 
564 76 332 822 929 524 
929 731 492 386 656 247 
781 586 783 833 743 379 
657 633 263 241 396 813 
849 301 214 704 446 669 
834 957 706 111 581 617 
885 822 717 858 721 734 
607 792 939 660 86 38 
1130 358 911 892 917 292 
694 629 51 710 163 245 
1094 398 936 845 891 969 
771 94 420 610 350 842 
532 671 367 417 499 106 
649 254 173 91 150 302 
1122 640 790 764 956 478 
427 6 685 652 133 198 
800 941 537 98 89 186 
1126 548 558 863 758 836 
970 898 398 100 725 559 
851 274 764 701 195 840 
921 341 345 688 592 746 
1060 918 731 507 847 609 
542 155 312 934 342 12 
697 511 789 992 994 118 
1051 863 743 795 790 287 
834 901 704 439 307 610 
737 599 874 282 520 711 
938 376 216 882 738 330 
738 820 352 382 262 562 
773 304 567 271 596 197 
502 270 593 110 90 112 
912 878 460 503 223 698 
666 224 1000 13 337 28 
789 675 769 58 252 159 
731 540 174 578 813 151 
832 866 768 165 373 601 
610 421 114 239 894 451 
1060 3 749 938 760 371 
509 622 516 579 62 285 
815 648 197 306 991 287 
937 413 483 603 298 938 
520 746 124 522 97 137 
809 713 475 321 422 688 
641 156 37 246 778 969 
546 222 530 52 360 393 
1197 995 800 996 304 820 
799 499 223 922 428 571 
961 777 802 864 988 561 
1015 963 673 213 391 665 
590 492 647 166 492 906 
909 14 493 994 525 898 
618 493 190 154 276 476 
735 318 296 123 158 822 
671 942 172 759 182 34 
808 432 994 280 81 102 
1017 286 830 380 632 589 
707 583 389 77 496 387 
883 846 184 741 599 7 
726 12 636 914 629 397 
488 227 382 258 801 492 
729 59 893 100 160 735 
852 545 394 164 918 366 
816 462 517 684 31 943 
634 746 250 644 479 358 
643 53 281 194 971 785 
727 17 300 813 443 313 
700 792 898 579 150 336 
845 965 106 561 908 851 
983 949 417 316 863 564 
546 250 361 685 34 577 
834 159 656 196 613 297 
610 348 475 242 769 346 
451 68 57 463 703 954 
454 588 479 761 320 6 
353 149 290 235 427 165 
675 25 53 752 10 940 
853 923 750 435 108 794 
778 878 281 562 903 710 
814 77 210 509 468 851 
1046 886 448 677 883 155 
707 541 160 434 235 890 
617 734 154 204 266 910 
975 841 765 580 949 784 
834 254 269 3 359 801 
482 51 125 832 441 483 
744 907 312 990 591 116 
837 579 725 670 170 258 
531 334 631 455 997 57 
210 122 33 256 318 38 
867 511 310 121 959 976 
867 605 229 356 567 661 
312 289 214 363 233 30 
634 92 638 882 636 146 
607 445 784 225 143 927 
774 489 678 643 785 126 
745 174 823 246 43 500 
759 907 533 534 919 59 
598 38 332 245 76 885 
818 135 972 789 66 88 
761 99 868 436 954 218 
550 78 394 471 337 393 
919 483 477 582 73 493 
765 338 712 757 694 538 
1160 389 492 942 942 541 
595 697 313 479 580 486 
1079 666 38 825 928 946 
871 441 860 684 793 269 
449 438 67 279 280 363 
900 901 220 311 527 781 
1172 977 513 653 922 739 
704 359 928 998 109 14 
644 454 176 299 210 12 
665 125 575 651 5 995 
778 131 245 299 694 369 
665 26 503 51 428 224 
930 437 881 119 837 721 
835 644 593 415 528 559 
407 517 281 736 90 31 
829 163 552 735 394 983 
736 974 543 201 623 369 
433 111 418 212 384 104 
779 368 540 324 869 574 
762 122 486 633 655 685 
1158 467 753 830 858 719 
1055 111 957 384 660 867 
683 76 743 935 977 646 
725 151 646 660 623 476 
744 256 208 573 402 133 
415 106 549 641 628 89 
608 705 649 401 769 348 
586 144 652 639 346 271 
467 393 991 527 38 319 
828 126 759 368 580 986 
889 253 953 703 775 750 
436 462 276 708 482 177 
944 379 769 827 60 544 
557 189 595 101 273 188 
1020 716 793 340 786 279 
573 806 369 155 273 426 
576 395 24 244 466 109 
1005 878 946 86 609 722 
704 434 79 437 24 907 
831 192 800 724 166 693 
710 16 266 281 856 115 
941 905 86 727 981 93 
961 762 858 922 466 329 
599 305 394 383 27 243 
711 258 18 407 214 866 
526 97 668 296 557 11 
735 13 734 605 688 796 
808 993 380 43 784 878 
791 943 487 409 543 558 
932 392 186 729 719 497 
998 881 864 84 648 616 
603 556 174 552 613 901 
858 625 614 859 843 528 
799 131 656 694 782 490 
1002 887 433 151 275 829 
755 417 773 502 905 442 
611 433 936 1 77 377 
472 250 177 635 676 325 
885 674 875 249 282 21 
571 180 824 114 406 300 
893 546 827 834 409 106 
678 238 502 726 760 983 
582 24 405 422 722 284 
687 3 493 203 937 85 
669 877 322 900 172 676 
522 335 303 287 719 158 
389 162 270 617 364 244 
516 11 402 80 554 612 
1066 928 980 790 328 547 
723 469 304 457 90 273 
1024 699 787 922 28 822 
675 897 571 424 8 456 
741 453 29 360 670 26 
620 819 221 501 498 504 
657 627 304 73 340 224 
910 431 526 799 281 649 
931 588 623 731 874 436 
516 234 294 490 566 391 
536 705 176 277 544 498 
307 204 824 27 460 14 
531 320 574 288 53 999 
593 547 264 175 937 801 
545 202 884 291 153 70 
455 218 461 10 327 293 
798 194 598 841 309 761 
727 66 289 956 924 270 
651 860 237 264 885 386 
873 654 426 177 8 639 
519 560 333 89 316 536 
978 843 625 76 230 725 
938 521 707 213 909 751 
748 154 11 749 61 680 
795 980 304 389 355 723 
961 686 57 627 93 848 
1183 724 833 957 956 567 
535 834 523 26 265 999 
937 788 430 807 285 673 
685 977 197 207 676 2 
916 116 839 888 440 841 
612 145 942 212 956 585 
1083 796 943 862 43 845 
442 346 256 784 450 218 
820 60 829 421 275 164 
688 425 768 73 18 966 
411 61 738 848 67 183 
730 9 404 326 558 60 
533 414 895 368 150 13 
639 476 388 147 823 336 
734 404 449 986 848 57 
703 239 695 679 109 611 
957 979 869 969 810 297 
606 405 588 823 23 863 
899 299 486 461 944 718 
847 601 476 286 711 880 
324 172 736 57 78 360 
505 205 916 150 856 166 
966 800 849 737 951 146 
529 883 614 442 52 289 
933 285 996 42 808 231 
768 399 293 790 859 387 
869 607 688 974 399 721 
878 901 693 804 282 227 
731 814 911 406 251 772 
515 995 202 96 63 394 
952 151 301 951 884 577 
781 565 366 510 467 173 
803 425 462 827 436 680 
751 763 76 360 300 126 
781 128 103 845 208 847 
674 626 396 3 32 538 
1176 915 706 377 629 919 
831 543 910 623 504 660 
1008 792 728 900 363 131 
891 540 897 483 841 236 
297 339 157 316 494 150 
715 128 472 208 436 895 
486 248 233 240 193 210 
872 596 579 459 448 265 
954 268 87 416 799 736 
902 990 172 220 756 451 
509 873 896 102 49 455 
1074 656 998 830 712 943 
735 826 767 272 558 425 
860 835 161 733 928 66 
891 790 92 130 809 385 
406 91 5 846 376 502 
711 86 162 180 425 367 
545 628 43 901 653 72 
688 632 159 699 115 978 
984 677 904 480 111 522 
809 593 468 486 34 187 
539 123 79 381 171 103 
582 188 321 440 101 997 
892 647 541 98 719 437 
713 810 329 162 749 540 
1198 950 791 796 101 978 
448 709 43 81 579 645 
671 333 582 174 514 142 
734 504 203 625 115 774 
658 996 651 861 50 539 
559 96 378 654 549 925 
600 306 614 564 37 324 
634 46 849 228 852 84 
843 629 393 632 390 162 
586 972 336 72 224 564 
1108 981 603 97 927 529 
743 737 876 833 870 139 
452 63 10 372 447 12 
434 69 314 377 222 308 
633 445 586 202 583 134 
912 555 873 744 264 498 
699 616 468 433 584 919 
1052 965 547 732 37 783 
562 853 613 38 112 715 
563 470 973 546 317 186 
738 438 815 927 112 431 
1045 977 603 908 663 784 
