250 5 0
84332 94220 95144 88617 85276 
738 585 374 347 783 274 
584 358 48 112 509 144 
424 619 547 509 164 168 
572 277 116 724 262 499 
792 553 528 753 103 986 
478 179 9 447 432 688 
730 297 543 472 280 100 
891 295 877 389 107 484 
656 615 766 180 17 213 
772 303 704 436 127 871 
531 115 371 991 688 280 
769 250 412 652 591 231 
839 538 232 913 102 113 
948 270 893 177 846 522 
561 442 239 982 362 137 
796 283 657 184 624 710 
783 673 488 672 458 148 
672 577 43 329 842 324 
775 177 148 546 446 552 
657 167 488 80 696 556 
683 265 143 259 249 379 
971 349 197 998 619 816 
1049 908 616 737 210 682 
547 693 498 401 602 485 
684 93 531 986 297 968 
734 144 706 549 759 571 
769 704 119 713 660 392 
817 976 427 548 768 450 
802 976 381 922 613 39 
851 55 136 751 762 135 
1074 987 950 857 36 236 
633 329 860 761 127 65 
822 524 444 930 903 496 
434 874 321 182 238 334 
1057 642 615 195 649 942 
611 390 775 534 776 263 
800 48 108 963 675 122 
752 138 143 460 468 357 
792 269 427 539 520 769 
748 556 156 37 981 173 
981 251 339 762 404 780 
571 423 721 603 256 477 
539 667 155 96 420 41 
626 150 14 569 79 267 
634 299 377 799 511 874 
492 532 123 707 726 264 
974 228 853 296 473 993 
798 67 813 647 210 975 
762 732 581 378 241 841 
539 199 366 639 975 391 
831 306 527 169 926 646 
757 281 793 861 197 827 
792 58 879 523 801 267 
980 489 973 830 538 270 
676 575 796 483 237 62 
414 75 819 307 147 570 
872 796 978 462 397 561 
683 202 443 579 675 300 
585 45 9 15 548 142 
661 91 980 283 612 600 
374 118 294 281 358 253 
614 306 21 795 643 212 
523 968 879 349 162 117 
824 48 593 129 560 701 
915 685 510 549 458 682 
583 480 555 674 133 61 
745 644 870 888 241 28 
585 774 621 739 264 512 
721 312 838 557 941 377 
937 490 982 973 244 105 
1069 317 262 907 733 730 
683 481 502 16 244 427 
739 292 954 379 647 197 
933 704 633 724 133 896 
770 282 701 496 352 41 
659 983 114 728 244 458 
697 972 502 131 60 81 
607 225 39 816 608 826 
975 609 511 20 699 858 
475 200 977 95 520 107 
680 82 866 838 230 551 
591 899 431 14 189 543 
811 65 185 908 44 953 
841 470 970 584 558 4 
759 911 338 470 595 119 
715 884 73 214 297 447 
867 106 747 14 474 792 
851 412 403 995 630 271 
697 836 174 890 54 825 
730 361 248 151 558 632 
519 133 473 7 458 733 
689 8 25 783 87 679 
884 471 262 425 245 667 
847 369 790 750 347 98 
884 587 536 712 71 227 
595 425 411 326 440 327 
640 685 436 22 368 761 
1016 960 536 435 768 500 
1090 974 225 831 635 617 
797 71 855 755 78 623 
709 930 695 272 197 552 
543 132 358 554 608 741 
660 658 471 550 311 477 
577 356 809 684 17 398 
829 888 74 518 99 664 
923 874 585 810 748 290 
646 953 168 974 564 150 
1143 790 648 303 693 998 
711 963 401 605 997 165 
942 327 969 671 124 907 
501 121 869 122 872 355 
621 42 150 246 904 138 
902 913 606 18 482 700 
681 157 318 271 164 499 
447 54 106 900 376 295 
812 752 35 923 216 760 
820 98 703 798 174 574 
545 395 899 263 424 275 
833 310 772 168 1000 738 
909 248 769 889 139 614 
657 788 297 988 907 302 
1020 123 713 859 352 582 
583 289 589 377 195 750 
493 528 773 560 115 22 
610 211 904 699 693 402 
385 34 25 176 105 154 
580 661 73 927 131 246 
911 922 626 750 472 929 
622 58 653 700 896 116 
1140 418 871 714 929 380 
373 19 198 446 983 166 
860 439 845 974 587 172 
735 92 998 67 234 285 
736 128 775 324 1000 8 
848 851 398 173 951 314 
998 447 455 762 123 910 
598 577 356 974 224 142 
1198 908 848 803 767 371 
850 864 20 427 825 737 
710 435 791 608 890 133 
1087 986 440 910 369 630 
814 979 755 761 569 136 
695 19 576 370 825 526 
806 161 652 182 581 308 
801 107 331 192 237 866 
416 702 235 322 324 228 
513 904 578 320 114 529 
719 269 707 220 470 965 
965 659 735 962 347 272 
813 56 593 336 39 547 
930 571 792 49 127 714 
830 567 685 702 929 61 
406 452 17 390 13 298 
804 11 790 463 512 487 
590 865 743 463 24 345 
572 577 293 30 400 860 
828 818 178 600 308 347 
1287 800 519 952 741 980 
