500 5 0
123860 120283 121553 122727 126168 
452 165 166 12 444 807 
840 124 912 654 673 230 
954 48 954 63 694 567 
503 637 46 229 384 999 
974 906 849 342 597 282 
643 460 223 884 735 249 
1029 942 575 449 917 966 
797 490 374 935 517 574 
623 969 524 772 191 96 
563 250 171 314 383 370 
1019 631 538 300 434 923 
779 534 446 204 50 606 
544 428 169 548 882 207 
752 240 305 931 205 770 
666 183 602 428 191 722 
1002 645 602 428 417 769 
717 21 976 566 865 571 
345 384 257 55 22 546 
888 142 947 827 673 752 
451 743 285 511 190 190 
443 82 38 134 889 342 
627 739 484 727 878 17 
808 287 39 717 858 24 
704 649 869 361 763 482 
362 303 174 110 98 359 
905 221 966 903 543 44 
542 184 183 515 366 791 
855 949 239 646 289 309 
528 87 650 766 60 355 
926 135 975 910 288 929 
855 412 148 777 759 873 
455 137 401 632 41 732 
604 842 367 51 264 775 
846 610 873 766 547 210 
932 209 656 102 465 800 
1090 679 530 820 869 946 
1070 741 827 223 987 353 
1101 956 817 987 916 978 
966 602 515 342 557 1000 
704 506 561 264 2 166 
457 605 56 614 44 561 
701 308 254 862 882 688 
803 909 182 489 662 371 
806 947 224 595 298 498 
678 505 246 924 7 914 
364 109 242 359 328 399 
750 50 154 441 589 549 
1115 399 599 570 619 969 
566 531 554 696 577 264 
343 164 307 340 537 345 
802 48 503 478 197 959 
334 265 191 478 186 438 
427 212 329 113 915 41 
802 378 433 397 813 711 
834 423 587 473 166 372 
722 238 517 47 788 285 
737 538 450 386 986 908 
768 825 653 51 197 706 
830 589 544 411 874 733 
512 165 427 206 466 498 
552 338 46 423 676 235 
641 262 310 507 792 382 
711 705 524 411 609 212 
963 675 238 341 930 539 
754 829 280 796 26 551 
449 882 435 134 100 60 
818 945 591 642 284 947 
516 23 209 79 837 982 
657 717 157 803 30 319 
309 120 327 22 35 388 
932 636 607 686 747 491 
898 74 900 264 269 522 
1067 708 266 465 580 1000 
645 694 480 280 323 172 
670 607 747 520 328 371 
981 852 388 587 955 687 
585 80 280 957 312 27 
650 908 229 604 411 594 
260 56 345 127 72 383 
1047 935 369 949 633 132 
651 225 24 456 27 410 
832 39 51 286 678 963 
1002 508 912 977 941 396 
904 701 803 548 908 556 
933 118 638 618 557 561 
815 506 798 482 74 986 
525 153 292 493 340 20 
910 416 417 214 847 264 
421 35 416 35 473 572 
1023 968 352 513 653 728 
475 154 733 8 31 110 
663 325 70 548 224 179 
900 363 619 956 203 892 
617 492 347 590 932 391 
896 454 559 915 698 75 
439 399 501 139 643 360 
692 621 298 185 162 552 
713 188 86 470 804 692 
676 103 712 538 246 681 
648 325 670 886 920 252 
780 752 413 960 630 597 
756 746 506 611 500 815 
410 44 403 243 936 303 
760 755 983 390 558 35 
855 189 482 486 280 862 
786 809 161 472 504 35 
782 134 727 618 647 4 
832 857 452 356 316 419 
800 393 919 421 812 362 
857 639 131 538 479 678 
818 666 870 823 879 472 
836 822 954 836 723 506 
642 472 691 39 479 65 
613 831 664 259 687 191 
1100 762 862 188 584 896 
668 186 294 466 893 936 
1051 400 799 361 360 996 
728 67 292 142 949 563 
621 212 410 191 917 570 
779 334 329 529 732 101 
1175 963 392 857 952 286 
952 548 910 537 862 55 
372 296 62 621 22 12 
780 132 584 559 914 696 
855 930 353 590 681 207 
740 521 991 949 229 578 
714 938 645 593 277 525 
646 782 13 818 772 116 
860 457 635 593 232 706 
602 929 386 103 203 242 
973 316 602 198 848 456 
821 968 679 81 862 396 
815 127 844 934 970 660 
976 929 96 756 175 595 
608 529 400 10 355 541 
679 756 202 675 909 672 
559 938 88 43 448 571 
611 204 145 495 139 646 
554 913 322 487 3 902 
683 833 38 272 326 671 
589 44 786 381 570 863 
838 301 498 338 778 344 
454 511 282 264 267 929 
416 739 120 80 113 451 
373 384 449 77 21 724 
749 589 858 621 179 510 
667 603 138 760 974 306 
670 121 723 471 93 234 
727 19 83 342 540 267 
855 846 850 377 342 465 
966 504 980 850 521 326 
711 721 740 694 194 585 
850 930 362 91 639 964 
667 308 943 292 689 781 
877 678 314 183 430 615 
418 627 33 160 305 657 
1090 935 976 67 894 652 
876 190 904 682 122 945 
1033 910 188 612 608 491 
829 480 23 818 709 607 
433 323 636 211 156 614 
1031 960 736 120 681 534 
853 535 549 279 753 515 
385 601 117 71 518 317 
926 482 978 559 372 874 
508 605 227 456 77 440 
558 427 181 85 253 636 
768 399 908 566 321 587 
713 585 364 481 212 296 
720 119 657 859 171 366 
502 152 365 686 717 479 
775 685 651 501 40 914 
548 457 483 333 92 66 
816 734 36 786 246 593 
1062 159 380 818 811 801 
903 247 668 713 290 742 
589 49 323 946 637 397 
685 978 953 651 306 86 
675 839 459 892 360 259 
924 938 560 68 339 601 
812 525 433 457 361 886 
870 161 632 492 918 556 
817 567 362 683 95 686 
610 257 171 134 554 159 
514 56 902 187 343 725 
886 984 979 864 996 228 
661 821 137 344 311 574 
887 274 896 231 509 701 
