250 5 0
63063 62335 63934 62947 63692 
748 360 901 627 328 165 
565 223 783 532 93 777 
1021 357 645 857 781 623 
953 557 141 477 421 943 
321 353 111 354 421 200 
615 539 142 371 891 72 
882 827 681 571 345 992 
633 90 539 125 479 247 
728 536 635 350 510 565 
885 487 38 579 769 511 
835 755 416 710 591 988 
706 190 864 777 418 325 
563 221 839 309 646 564 
934 649 662 611 127 702 
595 461 449 461 195 767 
744 101 804 988 157 346 
498 244 848 316 448 23 
748 495 508 865 399 541 
731 921 931 510 302 644 
882 809 557 830 879 996 
685 882 318 414 890 4 
661 558 379 37 309 315 
439 120 601 208 107 311 
678 840 569 141 982 145 
656 807 41 748 130 947 
905 766 863 21 498 711 
819 779 154 699 487 676 
1156 632 845 437 858 907 
478 496 587 42 125 542 
754 145 724 623 995 351 
855 636 85 438 194 450 
793 467 720 984 944 802 
458 122 547 326 356 420 
1101 543 722 936 411 635 
448 175 15 193 856 118 
702 11 775 708 560 740 
682 222 644 999 862 556 
717 771 441 391 845 232 
481 46 172 350 150 346 
688 51 78 535 270 973 
934 736 906 977 228 793 
494 323 204 896 696 286 
820 319 423 696 300 602 
542 883 83 739 146 583 
1029 749 216 698 478 914 
600 922 551 434 744 217 
1179 638 610 721 904 978 
754 521 779 449 646 359 
1157 983 777 900 848 46 
752 301 456 480 32 656 
973 210 876 621 684 450 
989 136 537 806 745 485 
703 658 565 321 908 82 
870 752 215 600 650 463 
754 752 454 656 941 852 
542 42 171 313 328 226 
880 340 663 936 86 955 
801 942 244 965 186 685 
909 577 124 744 619 987 
779 780 474 696 152 711 
570 143 601 873 242 834 
956 530 589 548 358 301 
541 477 651 161 679 595 
752 238 164 773 340 129 
726 829 855 161 926 794 
325 305 61 872 102 108 
808 493 438 933 296 57 
991 511 715 629 873 727 
603 336 427 78 991 162 
484 692 803 14 90 799 
489 26 985 320 59 401 
876 611 780 802 618 871 
440 183 197 2 805 243 
864 886 56 648 832 282 
677 814 394 148 678 673 
857 924 224 237 628 867 
842 71 560 248 493 568 
628 393 230 603 370 848 
959 93 539 522 354 969 
844 177 306 469 698 335 
1270 128 918 936 930 969 
614 289 113 175 442 678 
325 763 16 211 372 198 
565 257 516 229 214 439 
959 859 593 979 522 782 
786 837 126 234 421 767 
672 653 608 362 483 59 
391 246 578 17 219 555 
1165 820 358 949 730 876 
680 106 965 171 512 749 
685 863 294 305 255 183 
736 273 363 407 342 818 
398 147 146 668 666 89 
733 638 552 438 77 723 
705 424 436 302 621 173 
937 849 555 142 262 983 
834 170 449 973 518 423 
789 164 777 437 388 533 
613 711 908 468 829 117 
1037 955 82 743 775 662 
579 109 339 953 345 858 
882 557 822 545 226 693 
775 405 615 912 952 982 
692 953 107 405 195 741 
695 621 253 994 673 913 
1079 912 531 995 490 260 
904 727 89 754 122 776 
1046 586 812 670 979 354 
910 716 625 32 3 751 
888 535 923 229 830 76 
484 146 19 183 691 515 
506 693 160 327 280 929 
897 518 869 761 189 231 
888 850 22 591 299 528 
1067 573 918 537 941 241 
1065 789 237 898 668 490 
505 163 531 748 326 521 
923 312 617 827 479 72 
843 860 712 734 877 700 
699 699 990 142 567 612 
986 759 694 164 429 630 
964 345 681 728 316 326 
736 99 384 857 562 432 
859 255 817 882 354 428 
794 917 71 349 380 725 
884 100 901 766 850 410 
639 45 297 699 974 590 
778 140 790 393 374 315 
740 135 907 56 875 283 
780 713 751 974 622 646 
448 879 104 222 487 93 
790 214 548 380 315 50 
463 183 757 447 339 405 
679 102 840 687 597 848 
878 623 862 743 701 640 
905 84 995 338 687 743 
922 331 394 439 833 645 
778 842 846 952 38 307 
953 36 725 697 33 904 
936 814 161 960 476 661 
783 666 121 424 127 374 
1131 835 446 985 690 628 
682 380 138 370 442 192 
905 589 821 281 448 316 
873 833 111 630 154 575 
753 8 705 616 868 293 
586 744 606 655 111 347 
965 860 533 204 587 478 
571 404 771 525 557 169 
644 758 249 668 657 476 
1029 912 716 829 419 646 
309 475 8 248 371 237 
600 741 350 182 512 441 
533 147 632 739 566 241 
467 397 570 62 780 13 
887 541 459 489 287 644 
509 478 488 211 248 148 
776 564 748 708 348 330 
963 403 88 840 377 750 
515 543 164 39 125 132 
947 558 147 628 541 423 
827 711 909 684 748 350 
794 923 395 581 839 887 
534 440 568 226 476 139 
291 421 89 64 271 17 
599 920 402 313 754 59 
790 81 598 77 98 729 
922 374 477 336 568 396 
705 663 660 283 245 350 
737 980 191 16 276 751 
913 523 436 963 724 161 
838 830 902 690 33 682 
690 291 25 338 706 36 
892 334 743 246 727 553 
713 876 824 625 895 2 
849 744 938 330 811 570 
612 753 771 255 313 820 
792 724 729 153 542 694 
894 795 328 116 602 324 
593 343 251 901 460 986 
499 405 201 580 338 288 
646 705 940 444 993 91 
860 375 950 351 398 194 
837 700 168 712 575 861 
633 422 351 290 875 142 
545 402 193 165 54 485 
750 519 485 153 685 855 
813 693 162 491 403 852 
480 381 5 623 16 920 
520 927 101 607 451 73 
756 595 43 863 463 591 
623 617 142 32 210 804 
572 806 738 128 22 193 
797 551 620 246 303 717 
621 419 371 263 292 52 
490 688 382 331 178 618 
402 304 702 308 82 368 
897 82 340 694 763 827 
769 979 767 521 392 559 
768 549 520 807 862 814 
572 579 898 389 669 244 
495 796 199 1 292 785 
546 620 48 725 738 298 
513 67 220 268 730 522 
947 486 112 829 924 796 
1020 623 582 325 925 682 
708 210 845 141 723 279 
975 632 558 681 457 889 
543 102 858 268 953 387 
948 894 29 730 535 154 
1045 823 485 969 510 467 
718 548 24 331 102 880 
745 679 972 955 435 125 
467 305 971 12 272 652 
894 314 741 580 788 672 
490 935 405 44 516 46 
927 994 672 464 606 868 
1123 699 790 909 932 755 
563 102 912 90 661 302 
492 14 117 210 366 643 
891 562 493 487 306 593 
645 709 24 207 782 482 
588 212 929 14 478 543 
623 980 123 836 182 57 
567 87 591 917 316 787 
841 328 996 660 485 756 
583 289 777 413 862 556 
