250 5 0
31410 29715 31685 29186 30696 
338 168 70 935 106 74 
955 82 994 243 956 539 
729 880 708 93 220 457 
966 947 67 880 652 556 
999 795 303 386 881 698 
940 861 856 349 150 173 
967 529 336 848 634 98 
627 423 344 36 345 468 
1206 911 363 843 869 647 
840 226 35 349 667 932 
548 243 642 370 139 425 
721 843 97 291 12 315 
575 518 187 83 662 456 
714 895 663 441 10 827 
501 15 938 226 558 625 
837 789 899 567 500 395 
613 115 719 813 849 544 
1048 921 185 592 379 975 
893 336 934 977 699 568 
482 613 836 402 47 52 
825 515 248 336 990 141 
708 382 928 191 447 423 
380 9 771 192 61 260 
717 39 169 291 788 254 
810 448 442 226 652 703 
467 418 205 772 545 65 
966 429 743 374 626 941 
402 470 160 455 240 579 
703 228 606 112 180 440 
419 153 426 956 64 52 
1003 921 795 216 913 266 
765 665 12 321 609 229 
899 887 25 919 680 328 
619 369 100 37 42 717 
1132 827 409 911 656 509 
740 991 540 529 420 946 
952 289 886 425 946 517 
576 557 392 202 864 250 
916 38 561 248 563 686 
772 378 594 149 686 593 
825 775 283 897 676 693 
771 449 839 802 20 231 
785 348 50 894 860 152 
541 349 173 67 661 972 
800 246 646 638 619 963 
890 490 881 912 523 244 
714 75 275 80 982 957 
820 301 6 906 613 803 
891 72 766 767 467 619 
509 657 658 112 594 291 
542 115 455 154 639 658 
574 144 474 700 457 356 
493 433 90 818 505 414 
647 722 263 54 98 875 
1026 564 746 292 960 123 
875 512 100 124 279 877 
803 616 914 788 82 852 
534 504 360 134 506 902 
869 690 719 917 694 77 
1003 518 407 118 962 549 
763 367 367 392 214 381 
610 47 74 571 417 346 
692 525 253 877 998 486 
856 887 382 339 374 205 
625 721 131 816 844 189 
749 511 187 256 465 170 
858 587 405 413 834 284 
1021 719 789 705 206 442 
619 29 327 845 989 139 
693 411 245 960 522 330 
627 965 300 775 14 623 
944 608 731 668 405 744 
1018 847 753 999 224 824 
467 53 470 86 540 677 
910 378 368 557 681 72 
1068 865 798 751 678 45 
693 841 562 338 680 832 
824 496 918 532 97 294 
972 205 828 987 437 318 
877 814 93 449 612 482 
500 100 769 758 271 50 
849 434 470 805 310 672 
659 239 116 364 125 829 
590 548 251 128 817 914 
677 681 106 293 809 238 
988 800 632 497 560 270 
1158 876 943 613 24 989 
623 992 9 391 336 824 
379 85 291 994 121 180 
1095 688 898 595 143 722 
822 14 440 970 298 275 
882 868 688 774 632 475 
934 504 748 351 428 151 
646 27 178 100 531 62 
571 676 307 932 533 122 
714 433 585 789 431 401 
740 213 84 875 87 595 
401 539 809 37 144 172 
