500 5 0
179681 185500 181432 193877 189416 
653 8 926 322 400 867 
657 657 679 742 361 83 
663 500 724 59 302 826 
704 789 57 225 23 69 
728 571 292 245 477 654 
704 933 579 508 449 250 
764 566 564 285 464 453 
896 43 883 725 623 247 
965 951 965 37 535 509 
632 126 6 333 289 551 
802 54 603 210 843 577 
589 125 761 684 352 495 
550 773 99 14 676 116 
640 420 554 418 714 859 
1110 841 493 769 931 774 
1096 32 983 992 779 922 
790 157 714 398 873 424 
734 75 178 784 622 487 
918 649 855 511 928 90 
492 171 40 843 85 511 
782 492 201 872 663 567 
824 946 476 986 605 547 
675 188 189 106 583 125 
1042 172 723 207 961 690 
626 284 208 437 77 103 
1180 338 962 668 974 621 
751 923 764 790 646 67 
622 677 180 770 111 933 
723 152 959 617 745 893 
857 391 15 735 573 345 
657 539 382 800 698 532 
448 837 43 61 859 54 
570 756 226 91 187 138 
531 40 889 291 606 213 
526 70 312 308 697 516 
700 256 206 296 566 142 
835 222 830 371 791 117 
706 158 2 871 997 345 
935 351 653 598 391 355 
799 462 568 79 380 415 
747 64 362 944 512 331 
952 518 662 282 140 945 
975 791 513 162 705 893 
811 437 654 427 338 395 
647 160 542 505 389 679 
877 695 909 407 337 99 
862 578 878 221 642 608 
660 742 54 105 613 836 
544 582 596 183 725 161 
717 298 550 10 685 543 
873 992 174 576 113 528 
1011 687 854 890 963 815 
482 26 769 84 578 168 
515 156 920 334 413 89 
690 949 549 991 455 33 
999 565 749 528 91 639 
796 985 170 679 327 95 
717 197 672 985 502 79 
746 616 715 174 913 961 
822 352 276 819 563 675 
638 774 574 298 113 40 
518 270 592 550 362 635 
815 124 476 374 458 307 
646 100 418 646 877 831 
576 104 40 450 551 164 
796 268 662 81 405 640 
450 304 904 10 741 27 
659 19 859 949 457 35 
714 295 201 708 632 694 
421 343 208 312 38 940 
1049 702 473 485 725 389 
573 228 742 171 553 118 
616 613 791 87 328 850 
768 713 72 510 622 826 
744 38 177 191 718 532 
654 730 392 573 606 64 
646 127 248 398 875 761 
783 399 932 39 698 876 
1003 424 935 596 640 531 
1056 508 988 624 269 442 
723 697 132 793 542 937 
1304 937 770 859 849 835 
728 452 789 242 886 533 
781 151 495 475 962 486 
678 75 341 888 584 686 
743 225 581 266 285 534 
749 825 635 454 139 206 
636 886 149 653 384 198 
973 614 848 312 403 276 
993 198 987 99 985 308 
569 975 177 774 23 437 
783 365 662 300 862 478 
707 652 353 865 530 671 
766 157 522 565 846 50 
548 174 38 972 924 152 
451 160 653 538 17 112 
711 937 872 381 66 600 
799 308 758 202 388 915 
460 187 148 351 955 318 
623 542 190 64 345 851 
840 46 109 665 528 753 
1004 631 548 998 3 802 
718 469 984 281 821 186 
533 877 453 87 493 571 
446 560 420 96 494 178 
990 790 939 491 192 472 
419 532 282 41 251 749 
746 684 271 955 893 135 
974 674 953 116 965 323 
983 540 511 386 806 671 
1017 420 801 926 188 448 
453 299 402 110 11 237 
807 112 426 548 114 432 
765 456 597 761 434 643 
562 556 699 856 202 76 
682 731 347 262 785 29 
1117 422 727 604 928 555 
627 834 389 640 76 187 
1117 553 495 798 459 857 
987 805 682 958 825 24 
556 235 90 456 577 629 
882 765 531 977 647 930 
1112 897 803 342 624 912 
825 643 456 749 415 223 
963 930 750 38 236 427 
762 678 116 923 375 294 
938 697 677 209 824 938 
702 40 532 505 791 755 
318 50 426 542 437 80 
793 817 937 733 29 46 
466 254 163 531 258 829 
1110 625 560 321 989 727 
775 323 234 706 215 717 
674 238 758 706 708 771 
452 204 160 723 276 778 
494 520 247 28 353 335 
845 839 777 813 650 635 
618 749 39 689 377 853 
917 23 916 934 767 656 
627 708 394 509 350 40 
570 393 833 213 237 917 
893 431 686 665 356 338 
805 237 395 180 406 894 
631 659 711 307 135 364 
921 873 710 280 754 462 
893 240 95 910 64 703 
554 848 537 239 178 370 
584 554 441 947 17 444 
525 443 245 608 532 726 
1135 965 959 847 405 191 
697 733 34 263 328 372 
613 178 142 236 430 884 
872 122 640 439 785 812 
1001 778 465 580 784 723 
969 757 652 880 69 122 
550 379 354 430 583 589 
635 648 735 433 375 2 
1189 601 911 840 687 607 
642 566 856 870 135 170 
651 645 30 194 510 421 
564 50 461 635 656 674 
541 441 336 674 103 497 
895 57 933 837 506 857 
596 27 672 895 799 63 
619 29 1000 655 869 372 
821 148 870 210 497 528 
595 626 299 786 244 134 
896 990 162 842 780 618 
1129 828 750 820 724 285 
764 46 756 254 473 624 
859 50 104 953 202 846 
840 242 818 594 11 170 
611 932 111 64 473 455 
500 223 954 858 428 39 
674 716 117 725 431 109 
870 619 292 303 432 849 
584 309 807 261 206 123 
851 127 168 882 668 439 
678 889 174 842 409 721 
760 781 458 185 889 763 
880 409 657 404 898 815 
729 444 364 887 269 761 
643 899 171 722 137 767 
1056 742 886 623 246 660 
916 290 530 333 786 295 
709 501 859 250 765 222 
848 20 409 241 877 818 
649 493 469 334 837 521 
1078 902 946 721 139 524 
757 692 129 604 45 302 
846 589 752 674 152 519 
557 759 228 134 215 729 
999 681 563 37 379 968 
948 982 394 481 458 420 
781 237 611 805 188 409 
771 541 880 459 293 986 
473 734 39 464 714 93 
670 257 532 200 99 823 
800 856 177 775 429 622 
431 158 271 256 151 508 
726 645 819 911 539 168 
575 58 242 795 920 129 
513 699 270 424 125 462 
875 222 711 139 786 718 
927 603 685 404 970 673 
733 139 497 255 398 5 
1043 864 992 866 415 734 
483 252 321 297 727 594 
568 189 599 739 502 719 
704 183 560 475 245 731 
808 94 346 54 580 681 
656 68 653 664 979 513 
938 882 697 392 667 493 
931 630 898 528 126 652 
864 526 379 983 367 529 
757 345 933 671 282 413 
802 963 920 417 934 687 
442 191 251 325 28 116 
925 397 468 763 665 536 
1117 936 257 22 995 923 
496 147 72 704 159 643 
529 328 148 39 866 529 
781 204 396 741 651 594 
940 813 630 500 210 637 
1188 967 978 637 853 752 
641 462 854 298 550 888 
630 914 284 524 496 350 
870 454 414 948 639 657 
893 60 190 909 878 152 
1074 462 849 595 696 946 
705 644 425 697 318 776 
765 850 141 343 410 508 
763 155 592 84 513 532 
425 383 258 305 926 169 
987 842 468 459 808 968 
974 615 352 800 467 140 
789 542 426 99 697 203 
849 173 957 751 27 773 
499 89 524 538 597 41 
971 46 470 906 572 383 
454 255 628 474 569 66 
623 855 552 946 171 380 
729 592 958 893 85 121 
459 335 468 106 277 951 
904 316 614 492 760 562 
716 259 11 915 654 989 
332 483 146 484 513 10 
1050 715 865 43 578 786 
873 877 330 949 476 877 
891 22 552 524 319 547 
644 152 621 101 56 365 
904 925 358 549 590 267 
852 201 705 4 277 670 
634 958 103 578 252 746 
631 790 69 360 33 866 
836 120 540 350 599 522 
793 907 12 529 384 563 
883 59 303 726 836 195 
445 295 440 97 252 559 
987 552 386 100 887 732 
704 529 343 125 768 876 
691 497 147 691 930 560 
814 985 460 496 415 71 
797 1000 837 127 925 931 
864 198 732 388 421 369 
735 311 98 71 772 998 
608 672 997 490 618 77 
780 350 438 729 959 851 
841 476 718 67 900 733 
1056 693 661 546 761 485 
568 736 535 382 697 4 
913 136 138 626 550 650 
858 996 264 665 161 884 
749 351 494 240 822 641 
937 366 313 623 716 929 
715 765 221 421 887 133 
912 993 864 56 767 645 
702 835 373 494 223 670 
