task,th,tr,tc,successor
1,108,100000,76,[30]
2,152,100000,100000,[9]
3,329,100000,100000,"[8, 10, 14]"
4,427,100000,100000,"[7, 11, 13, 15]"
5,461,922,323,[]
6,157,100000,110,"[12, 15]"
7,287,574,100000,[30]
8,56,100000,39,[17]
9,288,100000,202,[19]
10,96,192,67,[20]
11,43,100000,100000,[18]
12,83,166,58,[23]
13,335,100000,100000,[22]
14,21,100000,100000,[]
15,176,100000,100000,"[16, 21, 22]"
16,229,100000,100000,[30]
17,400,800,100000,[28]
18,112,224,78,[25]
19,223,446,100000,[23]
20,312,624,100000,[27]
21,104,100000,73,[26]
22,201,402,100000,"[24, 29]"
23,572,1144,100000,[30]
24,83,166,100000,[30]
25,270,100000,189,[31]
26,214,428,100000,[32]
27,227,100000,100000,[33]
28,71,142,50,"[34, 35]"
29,443,100000,310,[33]
30,495,100000,100000,"[36, 37, 38, 39, 40]"
31,355,100000,248,[42]
32,219,438,100000,[41]
33,596,100000,100000,[]
34,105,210,100000,[]
35,451,100000,100000,[43]
36,149,100000,100000,[]
37,199,100000,139,[]
38,168,100000,100000,[]
39,53,106,100000,[]
40,190,380,100000,[]
41,175,100000,100000,[44]
42,114,100000,80,[45]
43,45,100000,100000,[]
44,267,100000,187,"[46, 49, 50]"
45,353,100000,247,"[47, 48]"
46,31,100000,22,[]
47,188,100000,132,[]
48,24,48,100000,[]
49,116,232,81,[]
50,150,300,100000,[]
