task,th,tr,tc,successor
1,129,100000,100000,[6]
2,32,100000,22,[8]
3,247,494,173,"[7, 14, 15]"
4,49,98,100000,"[9, 10, 11]"
5,247,100000,100000,"[9, 10, 11]"
6,173,346,100000,[12]
7,56,112,39,[13]
8,161,100000,100000,[14]
9,490,100000,100000,"[14, 15]"
10,202,100000,100000,"[14, 15]"
11,75,150,100000,"[14, 15]"
12,104,100000,73,[18]
13,58,116,41,[17]
14,223,446,156,"[16, 18, 19]"
15,72,100000,100000,"[18, 19]"
16,190,380,133,[20]
17,140,100000,100000,[21]
18,73,146,51,"[21, 22]"
19,86,172,100000,[21]
20,421,842,100000,[23]
21,522,1044,365,"[25, 27]"
22,410,820,100000,"[24, 25, 26, 27]"
23,258,100000,100000,[30]
24,69,138,48,[31]
25,171,100000,100000,"[28, 32, 33, 37]"
26,528,1056,100000,[29]
27,58,100000,41,"[32, 47]"
28,83,100000,58,[34]
29,423,100000,296,[35]
30,233,466,100000,[37]
31,235,100000,164,[37]
32,23,100000,100000,"[36, 46]"
33,216,100000,100000,"[38, 42, 45]"
34,183,366,128,[41]
35,184,100000,100000,[39]
36,58,100000,100000,[40]
37,231,100000,100000,"[42, 43]"
38,497,994,100000,"[41, 43, 46]"
39,44,100000,100000,[44]
40,474,100000,332,[45]
41,237,474,166,[]
42,179,100000,100000,[46]
43,34,100000,100000,"[47, 49]"
44,471,100000,100000,[48]
45,48,100000,100000,"[49, 50]"
46,282,564,100000,"[49, 50]"
47,62,100000,43,[50]
48,31,100000,22,[]
49,191,100000,100000,[]
50,263,100000,184,[]
