task,th,tr,tc,successor
1,66,100000,46,[6]
2,130,100000,91,"[4, 5, 6, 7]"
3,96,192,67,"[4, 5, 6, 7]"
4,74,148,100000,"[8, 9, 10]"
5,139,278,100000,"[8, 9, 10]"
6,188,376,100000,"[8, 9, 10]"
7,163,100000,100000,"[8, 9, 10]"
8,102,100000,100000,"[11, 12]"
9,111,100000,100000,"[11, 12]"
10,97,194,100000,"[11, 12]"
11,114,100000,100000,"[13, 14]"
12,104,208,73,"[13, 14]"
13,200,400,140,"[15, 16]"
14,238,476,100000,"[15, 16]"
15,51,102,100000,"[17, 18, 19]"
16,113,100000,100000,"[17, 18, 19]"
17,111,100000,100000,"[20, 21, 22, 23]"
18,276,100000,193,"[20, 21, 22, 23]"
19,77,100000,54,"[20, 23]"
20,111,100000,78,[24]
21,67,100000,100000,[24]
22,158,316,100000,[24]
23,173,346,100000,[24]
24,160,100000,100000,"[25, 26, 27]"
25,30,100000,100000,"[28, 29, 30]"
26,60,100000,100000,"[28, 29, 30]"
27,81,162,57,"[28, 29, 30]"
28,235,100000,164,"[31, 32]"
29,245,100000,172,"[31, 32]"
30,69,100000,100000,[50]
31,72,144,100000,"[33, 35]"
32,201,402,141,"[34, 35, 38, 39]"
33,82,100000,100000,"[36, 38]"
34,173,346,100000,[41]
35,206,100000,144,[37]
36,81,162,57,[39]
37,47,94,100000,"[40, 41]"
38,91,182,100000,[44]
39,40,100000,28,"[41, 42, 44]"
40,257,100000,100000,"[43, 46]"
41,263,100000,100000,[]
42,221,100000,155,[45]
43,259,518,181,[45]
44,101,100000,100000,"[45, 46]"
45,124,100000,87,"[47, 48, 50]"
46,63,100000,100000,"[48, 49, 50]"
47,31,62,22,[]
48,100,100000,70,[]
49,160,100000,100000,[]
50,210,100000,100000,[]
