task,th,tr,tc,successor
1,689,100000,100000,[8]
2,417,834,100000,"[10, 17]"
3,381,762,100000,[11]
4,387,100000,100000,"[9, 10]"
5,485,970,340,[]
6,566,100000,396,[17]
7,593,100000,415,"[12, 16]"
8,431,862,100000,[12]
9,490,100000,100000,[14]
10,406,812,100000,"[15, 16]"
11,503,100000,100000,"[13, 17]"
12,587,100000,100000,[18]
13,574,1148,402,"[19, 23, 38]"
14,695,100000,100000,[20]
15,520,100000,100000,"[21, 22, 25]"
16,497,994,100000,[]
17,274,100000,100000,"[24, 25, 46]"
18,643,100000,100000,[26]
19,605,100000,424,[30]
20,506,100000,100000,[31]
21,496,100000,347,"[27, 28]"
22,527,1054,100000,"[29, 32]"
23,363,726,100000,[]
24,276,552,100000,[]
25,303,606,100000,[]
26,448,896,314,[36]
27,535,100000,100000,[33]
28,474,100000,100000,[34]
29,379,758,100000,[35]
30,655,1310,100000,[37]
31,247,100000,173,[36]
32,633,1266,100000,"[38, 39]"
33,536,100000,100000,[40]
34,416,100000,291,[41]
35,600,100000,420,[42]
36,330,660,100000,"[43, 47]"
37,404,100000,283,[]
38,266,100000,186,[47]
39,569,100000,398,"[44, 45, 46]"
40,415,830,290,[48]
41,489,100000,342,[49]
42,586,100000,410,[50]
43,510,1020,357,[]
44,407,100000,100000,[]
45,553,100000,387,[]
46,403,100000,282,[]
47,555,100000,100000,[]
48,421,842,100000,[]
49,577,1154,404,[]
50,539,100000,100000,[]
