task,th,tr,tc,successor
1,388,776,100000,[5]
2,553,100000,100000,"[6, 10, 11]"
3,467,934,100000,[7]
4,606,100000,100000,[7]
5,353,706,100000,[10]
6,395,100000,100000,[9]
7,616,1232,100000,"[8, 10, 11]"
8,390,780,273,[14]
9,450,900,100000,[12]
10,482,100000,337,"[13, 15, 16, 17]"
11,307,100000,100000,"[15, 16, 17]"
12,714,100000,100000,[18]
13,413,100000,289,[19]
14,575,1150,402,[20]
15,510,100000,100000,"[20, 21, 22]"
16,724,100000,507,"[20, 21, 22]"
17,497,100000,100000,"[20, 21, 22]"
18,456,912,319,[24]
19,365,100000,100000,[23]
20,422,100000,100000,"[24, 25, 26, 27]"
21,384,100000,269,"[24, 25, 26, 27]"
22,615,1230,100000,"[24, 25, 26, 27]"
23,524,100000,367,[28]
24,305,100000,214,[30]
25,320,100000,224,"[29, 32, 39]"
26,598,1196,100000,[30]
27,468,936,328,"[30, 31]"
28,470,100000,100000,[33]
29,451,902,316,[35]
30,345,100000,100000,"[34, 36, 37, 38, 39]"
31,513,100000,100000,"[39, 43]"
32,379,100000,265,"[37, 38, 42]"
33,649,100000,454,[41]
34,433,100000,303,[40]
35,332,100000,100000,[42]
36,661,100000,100000,"[42, 44]"
37,707,1414,100000,"[44, 47]"
38,598,100000,100000,[43]
39,455,910,318,"[42, 44]"
40,489,978,100000,[47]
41,618,100000,100000,[46]
42,715,1430,500,"[45, 47, 49]"
43,520,100000,364,[50]
44,507,1014,100000,[]
45,494,100000,100000,[48]
46,730,100000,100000,[49]
47,483,966,338,[50]
48,527,1054,100000,[]
49,463,926,100000,[]
50,686,100000,480,[]
