task,th,tr,tc,successor
1,125,250,100000,[4]
2,461,100000,100000,[6]
3,28,100000,20,"[4, 5]"
4,188,100000,132,"[7, 8, 9]"
5,123,100000,100000,"[8, 9, 24]"
6,484,100000,100000,"[7, 9, 10]"
7,196,100000,137,"[11, 12, 13]"
8,257,514,100000,"[14, 29, 35]"
9,165,100000,115,"[12, 15, 30]"
10,259,100000,100000,"[11, 12, 13]"
11,32,64,22,"[14, 15, 16, 17, 18, 19]"
12,216,432,100000,"[18, 34]"
13,168,336,100000,"[17, 20, 42, 43]"
14,131,262,100000,[21]
15,43,86,30,"[21, 22]"
16,243,486,100000,"[21, 22, 23, 24]"
17,195,390,136,[]
18,547,1094,100000,"[32, 33]"
19,272,100000,100000,"[23, 48]"
20,322,100000,100000,"[33, 37, 40]"
21,477,100000,334,"[25, 26, 28]"
22,165,100000,100000,"[25, 27, 29, 43]"
23,34,100000,24,"[37, 45]"
24,76,100000,100000,"[25, 28, 30]"
25,59,118,41,"[31, 33, 34]"
26,489,100000,342,[32]
27,177,354,100000,"[35, 38]"
28,122,244,100000,"[32, 33, 38, 39]"
29,35,70,100000,"[31, 33, 37, 38, 39, 46]"
30,80,160,56,[32]
31,163,100000,100000,[42]
32,374,100000,100000,"[36, 37, 41]"
33,410,100000,100000,"[44, 49]"
34,622,100000,100000,[38]
35,189,100000,100000,"[39, 40]"
36,85,170,59,[43]
37,431,862,302,[50]
38,114,228,100000,[]
39,175,100000,122,[]
40,549,100000,384,[45]
41,212,100000,148,[45]
42,199,100000,100000,[44]
43,190,380,133,"[45, 46, 49, 50]"
44,571,100000,100000,"[47, 48, 50]"
45,296,100000,100000,[]
46,575,100000,402,[]
47,106,100000,100000,[]
48,252,504,100000,[]
49,145,100000,100000,[]
50,59,100000,41,[]
