task,th,tr,tc,successor
1,130,260,100000,"[8, 9, 25, 27]"
2,273,100000,191,"[10, 17, 18]"
3,358,100000,251,"[11, 12]"
4,267,100000,100000,[27]
5,121,242,100000,"[18, 19, 26]"
6,145,100000,100000,"[18, 26, 35]"
7,547,100000,383,[]
8,76,152,100000,[13]
9,42,100000,100000,[14]
10,488,100000,100000,[15]
11,453,100000,100000,"[16, 20]"
12,488,100000,100000,"[17, 18, 19, 27]"
13,167,100000,100000,[22]
14,168,336,100000,[21]
15,165,100000,100000,[25]
16,270,100000,100000,[23]
17,488,976,342,"[24, 26, 28, 35]"
18,239,100000,100000,[28]
19,344,100000,100000,[29]
20,179,358,100000,[27]
21,303,100000,212,[30]
22,117,234,100000,[35]
23,229,458,160,[34]
24,113,226,100000,"[31, 32, 46, 48]"
25,410,820,287,"[36, 49]"
26,258,516,100000,"[33, 36, 41, 44]"
27,292,100000,100000,[]
28,88,176,62,[]
29,271,542,100000,[35]
30,109,100000,100000,[41]
31,242,100000,169,[38]
32,224,100000,157,[39]
33,160,320,100000,[40]
34,54,100000,100000,[37]
35,124,100000,100000,[]
36,182,100000,127,[45]
37,285,100000,100000,[42]
38,41,82,29,[43]
39,40,80,28,[44]
40,49,100000,34,[45]
41,457,100000,320,[46]
42,514,100000,100000,[48]
43,111,222,78,[47]
44,132,264,92,[49]
45,90,100000,63,[50]
46,535,100000,100000,[]
47,191,100000,100000,[]
48,101,202,100000,[]
49,272,100000,190,[]
50,124,248,87,[]
