task,th,tr,tc,successor
1,40,100000,100000,[7]
2,171,100000,100000,"[4, 5, 6, 14]"
3,97,194,100000,"[4, 7, 8]"
4,261,522,100000,[9]
5,254,100000,178,"[10, 23]"
6,32,100000,22,"[9, 23]"
7,214,428,150,"[12, 13, 14]"
8,180,360,100000,"[11, 14, 22]"
9,79,158,55,"[15, 17, 18]"
10,32,100000,100000,[18]
11,123,100000,100000,"[15, 16, 20]"
12,64,100000,100000,[15]
13,183,100000,100000,"[16, 17, 18]"
14,184,368,129,"[16, 24]"
15,48,100000,100000,"[19, 30]"
16,21,42,15,[23]
17,190,100000,100000,"[19, 20, 22, 24]"
18,54,100000,100000,"[19, 21]"
19,311,622,100000,[41]
20,91,182,100000,[]
21,123,246,100000,[25]
22,322,100000,225,[26]
23,199,398,139,[26]
24,150,100000,100000,"[39, 50]"
25,29,100000,20,"[28, 31, 32]"
26,58,100000,41,"[27, 29, 30, 34]"
27,79,100000,100000,[44]
28,398,796,100000,"[34, 36]"
29,314,100000,220,[]
30,163,100000,114,"[35, 36, 42]"
31,180,100000,100000,"[33, 45]"
32,111,100000,78,[49]
33,178,356,125,"[37, 38, 42]"
34,180,360,126,"[37, 39, 44]"
35,237,474,100000,"[37, 38, 40]"
36,150,100000,100000,[41]
37,45,90,100000,"[43, 47]"
38,259,100000,100000,"[44, 47]"
39,149,100000,100000,[46]
40,121,100000,85,"[45, 49]"
41,95,100000,100000,[48]
42,54,100000,38,[47]
43,136,272,100000,[49]
44,246,100000,100000,[]
45,336,672,235,[50]
46,47,100000,100000,"[48, 49]"
47,43,86,100000,[49]
48,169,100000,118,[]
49,168,336,118,[]
50,23,100000,100000,[]
