task,th,tr,tc,successor
1,581,1162,407,"[14, 23]"
2,384,768,100000,"[6, 9]"
3,578,100000,100000,"[7, 12, 29]"
4,634,100000,100000,"[11, 33]"
5,556,100000,100000,"[7, 8, 10]"
6,734,1468,514,[13]
7,628,1256,440,[]
8,696,1392,100000,"[12, 13, 15, 27]"
9,427,100000,299,"[11, 12, 14, 15]"
10,543,1086,100000,"[11, 14]"
11,564,100000,395,"[16, 25, 31, 32, 39]"
12,449,100000,314,"[16, 24, 36]"
13,522,100000,100000,"[16, 17, 19]"
14,389,778,100000,"[17, 18]"
15,380,760,100000,[]
16,330,660,100000,"[23, 30]"
17,399,798,100000,"[20, 21]"
18,375,100000,100000,"[20, 22, 28]"
19,327,100000,100000,"[20, 21]"
20,303,606,100000,"[24, 25, 26, 34]"
21,464,100000,325,"[24, 25, 28]"
22,501,1002,100000,"[27, 29, 32]"
23,293,100000,205,"[37, 49]"
24,532,1064,100000,[33]
25,492,984,100000,[30]
26,406,100000,284,"[31, 32, 37]"
27,488,976,342,[34]
28,522,100000,365,"[29, 31, 39]"
29,465,100000,326,[35]
30,522,100000,365,"[35, 37]"
31,674,100000,100000,"[46, 49]"
32,482,964,337,[38]
33,695,100000,486,[40]
34,413,100000,100000,"[36, 37]"
35,427,100000,299,"[40, 43, 46]"
36,507,100000,355,"[39, 40]"
37,486,972,100000,[41]
38,498,100000,100000,[46]
39,346,100000,100000,"[42, 43, 44, 46]"
40,541,1082,100000,[45]
41,282,564,100000,"[42, 46, 48]"
42,436,100000,100000,[]
43,776,100000,543,"[48, 50]"
44,432,100000,100000,[]
45,472,100000,100000,"[47, 49]"
46,544,100000,100000,[50]
47,577,1154,100000,[]
48,702,100000,491,[]
49,510,100000,357,[]
50,647,100000,100000,[]
