task,th,tr,tc,successor
1,354,100000,248,[9]
2,134,268,94,[8]
3,145,100000,100000,[8]
4,42,100000,100000,"[10, 12]"
5,166,100000,100000,[8]
6,90,180,63,"[11, 13]"
7,84,168,59,"[13, 32]"
8,341,100000,239,"[14, 15, 24, 31]"
9,214,100000,100000,"[21, 22, 29]"
10,158,100000,100000,[30]
11,244,488,171,"[17, 18]"
12,43,86,100000,"[14, 15, 16, 18, 22]"
13,76,100000,100000,"[20, 21, 35]"
14,44,88,100000,"[20, 21]"
15,39,100000,100000,"[19, 35, 36, 39]"
16,230,100000,161,"[19, 21, 23]"
17,62,100000,100000,"[19, 21, 22, 24]"
18,136,272,95,"[19, 20, 21, 25]"
19,60,100000,42,[41]
20,110,100000,100000,"[27, 34]"
21,78,100000,100000,"[39, 41]"
22,90,180,63,[25]
23,25,100000,100000,"[24, 26]"
24,114,100000,100000,"[32, 34, 36, 39]"
25,133,266,100000,"[28, 30]"
26,219,438,100000,"[28, 29, 30]"
27,164,100000,100000,[33]
28,21,42,15,"[33, 34, 35]"
29,68,100000,48,"[32, 34, 35]"
30,225,100000,158,"[31, 32, 35, 36]"
31,47,100000,100000,"[38, 39]"
32,125,250,88,[]
33,114,228,100000,[]
34,21,42,100000,"[37, 38]"
35,149,100000,104,[]
36,62,100000,100000,"[38, 45]"
37,112,224,78,[]
38,51,100000,100000,[41]
39,129,100000,100000,"[40, 42]"
40,203,100000,142,[45]
41,65,130,100000,"[43, 44, 46]"
42,60,100000,100000,[44]
43,243,486,100000,[50]
44,128,100000,100000,"[47, 48, 49, 50]"
45,24,100000,100000,[49]
46,58,100000,41,[]
47,219,438,153,[]
48,161,100000,100000,[]
49,61,122,43,[]
50,25,50,100000,[]
