task,th,tr,tc,successor
1,23,46,100000,"[7, 8]"
2,120,240,84,[12]
3,228,100000,100000,"[12, 14]"
4,92,100000,100000,"[9, 11]"
5,78,100000,100000,[13]
6,79,100000,100000,"[10, 36, 41]"
7,229,458,160,[15]
8,60,100000,42,[45]
9,29,100000,100000,[18]
10,199,100000,139,[17]
11,188,376,132,[17]
12,169,338,100000,[16]
13,171,100000,100000,[]
14,67,134,100000,[32]
15,68,136,100000,[23]
16,121,242,100000,[]
17,112,100000,78,"[21, 31]"
18,179,100000,125,"[19, 20, 22]"
19,168,100000,100000,"[24, 27]"
20,183,100000,128,[29]
21,64,100000,45,"[25, 26, 30]"
22,180,360,126,"[28, 31]"
23,218,436,100000,[]
24,290,100000,203,[35]
25,42,100000,100000,[]
26,151,100000,106,[39]
27,55,110,100000,[]
28,203,100000,142,[]
29,305,100000,100000,"[33, 34, 35]"
30,188,100000,100000,[32]
31,241,482,100000,[]
32,289,100000,202,[48]
33,199,100000,139,[]
34,168,100000,100000,"[36, 37, 40, 42]"
35,137,100000,100000,"[38, 39, 41]"
36,155,100000,108,[43]
37,282,100000,100000,[]
38,69,100000,48,"[44, 49]"
39,196,392,100000,[47]
40,117,100000,100000,"[45, 46, 48]"
41,80,160,100000,[]
42,306,612,100000,[50]
43,211,422,100000,[]
44,105,210,100000,[]
45,113,100000,100000,[]
46,57,100000,40,[]
47,42,84,100000,[]
48,94,188,100000,[]
49,120,240,84,[]
50,35,100000,24,[]
