task,th,tr,tc,successor
1,369,100000,258,"[15, 24]"
2,417,834,100000,[6]
3,465,100000,326,"[5, 10]"
4,597,1194,100000,"[7, 8]"
5,403,100000,282,"[9, 13, 24]"
6,514,1028,100000,"[9, 11]"
7,500,1000,100000,"[10, 12]"
8,599,100000,419,"[9, 11, 12, 13]"
9,289,578,202,"[16, 31]"
10,730,1460,511,[18]
11,590,100000,100000,"[14, 17, 19]"
12,525,100000,100000,"[14, 15]"
13,576,100000,100000,[18]
14,658,100000,100000,"[21, 30, 49]"
15,468,100000,328,[20]
16,385,100000,100000,[21]
17,482,100000,337,[22]
18,339,678,100000,"[20, 21]"
19,648,100000,454,[20]
20,512,100000,100000,"[23, 25]"
21,661,1322,463,[]
22,430,100000,100000,"[24, 25, 29]"
23,505,100000,354,[29]
24,880,100000,100000,"[33, 50]"
25,352,100000,100000,"[26, 27, 28]"
26,548,1096,384,"[30, 33]"
27,393,100000,100000,[]
28,460,920,100000,"[31, 32, 34]"
29,395,790,276,"[30, 32, 33]"
30,350,100000,245,[]
31,575,100000,100000,"[37, 39, 40]"
32,578,100000,405,"[35, 36, 44]"
33,533,1066,373,[38]
34,517,100000,362,[39]
35,424,848,100000,[]
36,481,962,100000,"[41, 45]"
37,662,1324,100000,[43]
38,373,100000,100000,[45]
39,472,100000,330,"[42, 43, 44]"
40,559,1118,100000,"[45, 46]"
41,404,100000,100000,[48]
42,667,100000,100000,[]
43,710,100000,100000,[]
44,507,1014,355,"[47, 50]"
45,627,1254,100000,[48]
46,447,894,100000,[49]
47,662,100000,100000,[]
48,434,100000,100000,[]
49,472,944,330,[]
50,860,100000,100000,[]
