task,th,tr,tc,successor
1,511,100000,100000,[15]
2,450,100000,100000,[15]
3,514,1028,360,[15]
4,324,100000,100000,"[6, 7, 8, 9, 10, 11, 12, 13, 14]"
5,571,100000,100000,[]
6,457,100000,320,[15]
7,484,968,100000,[15]
8,728,100000,100000,[16]
9,477,100000,334,[17]
10,380,100000,100000,[]
11,510,100000,357,"[18, 20]"
12,452,100000,100000,[40]
13,428,856,100000,[]
14,574,1148,402,[19]
15,382,764,267,"[21, 22, 23, 24, 25, 29]"
16,361,722,100000,[27]
17,425,100000,298,[26]
18,313,626,100000,[28]
19,564,100000,395,[]
20,286,100000,200,[]
21,335,670,100000,"[34, 40]"
22,429,100000,300,"[33, 44]"
23,525,100000,368,[]
24,694,1388,486,[48]
25,443,100000,310,[]
26,561,1122,100000,[32]
27,428,100000,100000,[31]
28,404,100000,283,[30]
29,250,500,175,[47]
30,486,100000,340,[35]
31,457,914,100000,[36]
32,292,584,100000,"[37, 39]"
33,403,100000,100000,"[38, 40]"
34,374,748,262,[46]
35,403,100000,100000,[42]
36,585,100000,410,[43]
37,472,100000,330,"[41, 44]"
38,599,1198,100000,[46]
39,521,100000,100000,[50]
40,368,736,100000,[]
41,522,1044,100000,[45]
42,510,100000,357,[49]
43,423,100000,100000,[47]
44,514,100000,100000,"[46, 48, 50]"
45,516,1032,100000,[]
46,468,936,100000,[]
47,455,100000,100000,[]
48,582,100000,100000,[]
49,550,1100,100000,[]
50,594,100000,100000,[]
