task,th,tr,tc,successor
1,79,100000,100000,[9]
2,72,144,50,"[7, 8, 11]"
3,268,100000,100000,[]
4,217,434,152,"[5, 6, 10]"
5,159,318,100000,[15]
6,83,100000,58,[16]
7,43,100000,100000,[]
8,209,418,100000,"[12, 14, 22, 44]"
9,76,152,53,[]
10,99,198,100000,"[33, 45]"
11,180,360,126,"[13, 17]"
12,121,100000,100000,"[18, 19]"
13,85,100000,100000,"[20, 22, 25]"
14,110,220,100000,"[24, 34]"
15,120,100000,84,[24]
16,203,406,100000,[]
17,42,84,29,"[21, 23]"
18,201,100000,141,[]
19,45,100000,31,"[25, 27]"
20,63,126,100000,[30]
21,74,148,100000,"[26, 28]"
22,61,100000,100000,[47]
23,140,100000,100000,[]
24,55,110,100000,"[29, 42]"
25,171,342,100000,[33]
26,177,100000,100000,"[34, 37]"
27,23,100000,16,[36]
28,102,204,71,"[31, 35]"
29,55,100000,38,[32]
30,63,100000,100000,[]
31,107,214,100000,"[39, 40, 44]"
32,171,100000,120,"[38, 39]"
33,132,100000,100000,[]
34,139,100000,97,[45]
35,150,300,100000,[42]
36,61,100000,43,"[41, 43]"
37,161,100000,100000,[38]
38,150,100000,100000,[]
39,139,100000,97,[]
40,95,190,66,[]
41,115,100000,100000,[]
42,174,100000,100000,[]
43,65,130,100000,"[46, 47]"
44,211,100000,148,"[46, 48, 49, 50]"
45,241,100000,100000,[]
46,68,100000,48,[]
47,93,100000,100000,[]
48,49,98,100000,[]
49,69,100000,100000,[]
50,170,100000,119,[]
